global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence ,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
,,568_CiPEHR soda lime 2013-2015_CORRECTED.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): Winter ecosystem respiration measurements using soda lime, 2010-2015. ",NA,"Johnstone,Jill",0,0,0,1/1/2013,12/1/2015,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=568,,0,,
,,569_respiration_rates_2006-2013.txt,BNZ,Bonanza Creek Experimental Forest: Soil respiration rates in upland and floodplain mid-succession forested sites in control and moisture excluded sites from 2006 to present. ,NA,"Johnstone,Jill",0,0,0,8/10/2006,9/19/2013,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=569,,1,,
,,574_winter_on-plot_fluxes_2012-2013_CiPEHR.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating Research (CiPEHR): Winter ecosystem respiration chamber measurements using on-plot method, Oct 2012-May 2013. ",NA,"Johnstone,Jill",0,0,0,10/23/2012,5/13/2013,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=574,,1,,
,,575_winter_on-plotffluxes_2012-2013_DryPEHR.txt,BNZ,"Eight Mile Lake Research Watershed, Carbon in Permafrost Experimental Heating and Drying Research (DryPEHR): Winter ecosystem respiration chamber measurements using on-plot method, Oct 2012-May 2013. ",NA,"Johnstone,Jill",0,0,0,10/22/2012,5/15/2013,,0,1,0,,other,,decomp,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=575,,1,,
,,187_1594_min_soil.txt,BNZ,"Tree regeneration after fire: Yukon Lodgepole Pine Surveys, mineral soil analysis ",NA,"Johnstone,Jill",1,0,1,5/1/2003,10/1/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=16,,1,,
,,187_1595_org_soil.txt,BNZ,"Tree regeneration after fire: Yukon Lodgepole Pine Surveys, organic soil analysis ",NA,"Hollingsworth,Jamie",1,0,1,5/1/2003,10/1/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=17,,1,,
,,187_1596_pre-fire.txt,BNZ,"Tree regeneration after fire: Yukon Lodgepole Pine Survey, pre fire analysis ",NA,"Wurtz,Tricia",1,0,1,5/1/2003,10/1/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=18,,1,,
,,20_Seedlings.txt,BNZ,"Tree regeneration after fire: Yukon Lodgepole Pine Surveys, seedlings analysis ",NA,"Juday,Glenn",1,0,1,5/1/2003,10/1/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=20,,1,,
,,187_1599_tree_age.txt,BNZ,"Tree regeneration after fire: Yukon Lodgepole Pine Surveys, tree age analysis ",NA,"Johnstone,Jill",1,0,1,5/1/2003,10/1/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=21,,1,,
,,29_BNZ_BeetleCounts_2001-2009.txt,BNZ,Bonanza Creek Experimental Forest Beetle Population Counts ,NA,"Johnstone,Jill",0,0,0,6/10/2001,8/20/2009,,0,1,1,month:yr,high,arthropod,count,,obs,8,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=29,,1,This data set is a more detailed version of one listed earlier in the LTER. Bonanza Creek Experimental Forest Defoliating Insect Population Levels Per Trap: 1975 - 2002,
,,186_1589_Bpap_ht.txt,BNZ,"Tree regeneration after fire: Wickersham Dome long-term vegetation study, birch height data ",NA,"Johnstone,Jill",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=30,,1,,
,,186_1590_Cones.txt,BNZ,"Tree regeneration after fire: Wickersham Dome long-term vegetation study, bl. spruce cone analysis ",NA,"Johnstone,Jill",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=31,,1,,
,,186_1591_Pmar_ht.txt,BNZ,"Tree regeneration after fire: Wickersham Dome long-term vegetation study, bl. spruce height data ",NA,"Johnstone,Jill",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=32,,1,,
,,33_ChugachBeetleCollections_1996-2009.txt,BNZ,Chugach National Forest Beetle Population Counts ,NA,"Johnstone,Jill",0,0,0,6/7/1999,8/17/2009,,0,1,1,month:yr,low,arthropod,count,,obs,10,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=33,,1,,
,,186_1592_Ptre_ht.txt,BNZ,"Tree regeneration after fire: Wickersham Dome long-term vegetation study, aspen height data ",NA,"Johnstone,Jill",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,plant,demo,height,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=34,,1,,
,,186_1593_shrubs.txt,BNZ,"Tree regeneration after fire: Wickersham Dome long-term vegetation study, shrub height data ",NA,"Johnstone,Jill",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,plant,demo,height,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=36,,1,,
,,38_BorealForestInfestation.txt,BNZ,"Hectares of Alaskan Forested Ecosystems Infested by Phytophagous and Phloeophagus Insects, 1955-2008 ",NA,"Johnstone,Jill",0,1,0,1/1/1955,1/1/2008,,0,1,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=38,,1,Wasn't quite sure what descriptors to use for this data set … contains #s of hectares of land,
,,198_1636_soil_summary.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, CPCRW soil analysis ",NA,"Johnstone,Jill",1,0,1,8/1/1999,10/31/2001,,0,1,0,,other,,env,soil_char,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=39,,1,,
,,198_1638_Delta_soil.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, Delta soil analysis ",NA,"Ruess,Roger",0,0,0,7/17/2002,8/1/2000,,0,1,0,,other,,env,soil_char,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=40,,1,,
,,198_1641_CPCRW_vegcov.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, CPCRW vegetative cover analysis ",NA,"Johnstone,Jill",0,1,0,1/1/2000,1/1/2002,,0,0,1,yr,low,plant,per_cover,,exp,19,1,0,,,,,,,,0,,4,fire,pulse,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=41,,1,Treatment = the different species that were introduced at different burn severity levels,
,,198_1642_Delta_vegcov.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, Delta vegetative cover analysis ",NA,"Johnstone,Jill",0,1,0,1/1/2000,1/1/2002,,0,0,1,yr,low,plant,per_cover,,exp,19,1,0,,,,,,,,0,,4,fire,pulse,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=43,,1,"""",
,,198_1643_seedlings.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, seedling germination analysis ",NA,"Johnstone,Jill",1,0,1,8/1/1999,10/31/2001,,0,0,1,yr,low,plant,count,,exp,4,1,0,,,,,,,,0,,4,fire,pulse,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=44,,1,Not really sure what to categorize this data as … presence/absence data? I'm thinking we may need some types and descriptors. Decided to go with count. ,
,,198_1644_sownwts.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, germinated seedlings analysis ",NA,"Johnstone,Jill",1,0,1,8/1/1999,10/31/2001,,0,0,0,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=45,,1,I believe this one is observational because all that this data set contains is height/weight etc. of the seedlings,
,,198_1645_transplants.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, transplanted seedlings analysis ",NA,"Johnstone,Jill",1,0,1,8/1/1999,10/31/2001,,0,0,0,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=46,,1,Data about the transplanted seedlings ,
,,59_WickFirelineLevelsData_1977-2009.txt,BNZ,Fireline surface level and thaw depths: Wickersham fire sites (1977 - 2009) ,NA,"Johnstone,Jill",0,0,0,7/7/1977,9/22/2009,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=59,,1,"Have really been seeing a ton of permafrost data sets. I feel that we might need something more specific than env > soil_char to represent these, since they aren't technically soil characteristics (chemistry, temp, etc) ",
,,162_1551_Morel_productivity.txt,BNZ,Morel Productivity and numbers from post fire analysis ,NA,"Johnstone,Jill",0,0,0,6/18/2002,7/9/2005,,0,0,1,season:yr,low,fungi,count,,obs,1,0,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=77,,1,,
,,91_ReserveWest2009.txt,BNZ,Reserve West Seedling Establishment and Growth after Fire 1988 - 2009 ,NA,"Johnstone,Jill",0,1,0,1/1/1983,1/1/2003,,0,1,1,yr,low,plant,count,,obs,1,0,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=91,,1,"I believe that these tree regeneration studies should be classified as population dynamics data sets, but because they are not arthropod data, I'm classifying them as low quality",
,,177_1572_allometry.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, data to develop allometric equations re. seedling height or diameter to dry biomass ",NA,"Werdin-Pfisterer,Nan",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=92,,1,,
,,177_1573_Asp_diam.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, live aspen seedling diameters ",NA,"Ruess,Roger",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=93,,1,,
,,177_1574_Dead_other.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, pre-fire stem counts and basal areas, for species other than black spruce ",NA,"Kasischke,Eric",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,plant,count; basal_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=94,,1,,
,,177_1575_Dead_spr.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, pre-fire stem counts and basal areas, for black spruce ",NA,"Kasischke,Eric",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,plant,count; basal_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=95,,1,,
,,177_1577_Sal_diam.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, Salix live seedling diameters ",NA,"Kasischke,Eric",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,plant,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=97,,1,,
,,177_1576_duff.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, thickness of different soil layers ",NA,"Kasischke,Eric",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=96,,1,,
,,177_1578_Seedl_counts.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, live seedling counts, by species ",NA,"Kasischke,Eric",1,0,1,1/1/1978,12/31/2002,,0,0,1,,low,plant,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=98,,1,Need to come back and check this one out; it is population data but I'm having some trouble looking through the file,
,,177_1580_soil_dens.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, Data from one soil sample/transect to obtain bulk density. ",NA,"Kasischke,Eric",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=99,,1,,
,,177_1579_sites.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, general site data ",NA,"Verbyla,Dave",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=100,,1,This data set is just descriptions of sites. I used the metadata dates because I could not read the file/. ,
,,177_1581_Spr_diam.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, live spruce seedling diameters ",NA,"Johnstone,Jill",1,0,1,1/1/1978,12/31/2002,,0,0,0,,other,,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=101,,1,,
,,102_aldercanker_2005.txt,BNZ,Alder Canker Survey Initiated 2005 ,NA,"O'Donnell,Jonathan",1,0,1,7/1/2005,7/30/2005,,0,0,0,,other,,detection,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=102,,1,Listing this as detection data because it is describing the canker presence,
,,197_1621_Aspen.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, Aspen stem numbers, biomass and canopy height ",NA,"Johnstone,Jill",1,0,1,8/7/2000,10/5/2001,,0,0,0,,other,,detection,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=103,,1,This is a study on the asexual reproduction of trembling aspen and how those compete with other species … does that count as population ecology data? ,
,,197_1622_SEED.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, Counts of seedling germination ",NA,"Johnstone,Jill",1,0,1,8/7/2000,10/5/2001,,0,0,0,,other,,count,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=104,,1,Counts of germination  … population data ? ,
,,197_1623_seedwt.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, aboveground biomass of seedlings from sown seed ",NA,"Brown,Dana",1,0,1,8/7/2000,10/5/2001,,0,0,0,,other,,above_biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=105,,1,"""",
,,197_1624_Transplwt.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, biomass of 2002 growth of transplanted seedlings ",NA,"Brown,Dana",1,0,1,8/7/2000,10/5/2001,,0,0,0,,other,,above_biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=106,,1,"""",
,,197_1625_Soil_moist_02.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, soil moisture analysis 2002 ",NA,"Brown,Dana",1,0,1,8/7/2000,10/5/2001,,0,0,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=107,,1,Soil analysis data … not population ecology data,
,,197_1626_Org_depth.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, organic layer depth measurments 2001, 2002 ",NA,"Brown,Dana",1,0,1,8/7/2000,10/5/2001,,0,0,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=109,,1,Soil analysis data … not population ecology data,
,,197_1627_Soil_01.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, soil moisture and pH 2001 ",NA,"Brown,Dana",1,0,1,8/7/2000,10/5/2001,,0,0,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=110,,1,Soil analysis data … not population ecology data,
,,111_Johnstone_veg_cov_00.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, vegetation cover 2000 - 2002 ",NA,"Alexander,Heather",1,0,1,8/7/2000,9/1/2002,,0,0,0,,other,,above_biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=111,,1,Cover after the experiment carried out earlier … population ecology data? ,
,,111_Johnstone_veg_cov_01.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, vegetation cover 2000 - 2002 ",NA,"Alexander,Heather",1,0,1,8/7/2000,9/1/2002,,0,0,0,,other,,above_biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=111,,0,"""",
,,111_Johnstone_veg_cov_02.txt,BNZ,"Tree regeneration after fire: Aspen removal experiment, vegetation cover 2000 - 2002 ",NA,"Alexander,Heather",1,0,1,8/7/2000,9/1/2002,,0,0,0,,other,,above_biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=111,,0,"""",
,,218_2036_WickOrgLayerData.txt,BNZ,Organic layer thickness: Wickersham fire sites (1971 - 2004) ,NA,"Alexander,Heather",0,0,0,7/9/1971,8/24/2004,,0,0,1,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=79,,1,,
,,prod_allsites_inout.txt,BNZ,Effects of mammalian browsing on fine root processes and production in the floodplains of BCEF ,NA,"Alexander,Heather",1,0,1,6/1/1992,9/10/1994,,0,0,0,,other,,behavior,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=144,,1,This is a study on behavior/herborvory and the data also log growth … need a way to describe that ,
,,231_organic_layer_burned.csv,BNZ,"Organic layer data from burned black spruce stands for the effects of variations in post-fire organic layer thickness studies in the Delta Junction region, 1995-2003 ",NA,"Alexander,Heather",1,0,1,6/1/1995,9/1/2003,,0,1,0,,other,,env; decomp,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=231,,1,,
,,232_soil_temp_moist_unburn.csv,BNZ,"Mineral soil moisture and temperature data from unburned stands used in the effects of variations in post-fire organic layer thickness studies in the Delta Junction region, 1995-2003 ",NA,"Alexander,Heather",1,0,1,8/1/2003,9/15/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=232,,1,,
,,233_tree_growth_data.csv,BNZ,"Data to estimate stand density and average basal diameter from unburned black spruce stands used in the effects of variations in post-fire organic layer thickness studies in the Delta Junction region, 1995-2003 ",NA,"Alexander,Heather",1,0,1,6/1/1995,9/1/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=233,,1,,
,,234_organic_layer_unburned.csv,BNZ,"Organic layer data from unburned black spruce stands used in the effects of variations in post-fire organic layer thickness studies in the Delta Junction region, 1995-2003 ",NA,"Alexander,Heather",1,0,1,6/1/1995,9/1/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=234,,1,,
,,236_soil_temp_moist_burn.csv,BNZ,"Mineral soil moisture and temperature data from burned stands used in the effects of variations in post-fire organic layer thickness studies in the Delta Junction region, 1995-2003 ",NA,"Alexander,Heather",1,0,1,8/1/2003,9/15/2003,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=236,,1,,
,,235_soil_bulk_density.csv,BNZ,"Bulk density and percent carbon from surface organic layers in unburned black spruce stands used in the effects of variations in post-fire organic layer thickness studies in the Delta Junction region, 1995-2003 ",NA,"Alexander,Heather",1,0,1,6/1/1995,5/1/1998,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=235,,1,,
,,322_FireSeverity_Survey_Line_Burn_2002.txt,BNZ,Fire Severity Estimates: 2001 Survey Line Burn ,NA,"Hewitt,Rebecca",1,0,1,6/18/2002,8/12/2002,,0,0,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=322,,1,,
,,342_JFSP_sitedata.txt,BNZ,"Environmental and stand data for sites located in the 2004 burns off the Steese, Taylor, and Dalton Highways, collected in 2005-2007 ",NA,"Hewitt,Rebecca",1,0,1,5/17/2005,8/31/2008,,0,1,0,,other,plant,env; density,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=342,,1,,
,,454_HessCreek_SoilTempSummary.txt,BNZ,Hess Creek: soil temperatures at different depths from 2007-2009 ,NA,"Hewitt,Rebecca",0,0,0,9/16/2007,9/11/2009,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=454,,1,,
,,482_indiv_cone_cohorts.txt,BNZ,"Site, environmental and stand data across an age since fire range of 6-338 years for 30 sites in northern Yukon and central Alaska ",NA,"Frey,Matthew",1,0,1,6/17/2009,7/11/2009,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=482,,1,,
,,483_site_envir_density.txt,BNZ,"Samples of individual trees (cones, age) within sites across an age since fire range of 6-338 years for 30 sites in northern Yukon and central Alaska",NA,"Frey,Matthew",1,0,1,6/17/2009,7/11/2009,,0,1,0,,other,,demo,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=483,,1,I believe this is demographic data; it is looking at cones/age of particular trees across a range of sites. ,
,,548_YRB_Fire_PF_Site_Data.txt,BNZ,Yukon River Basin Fire and Permafrost Study: Site description and summary of environmental data (2009-2012) ,NA,"Verbyla,Dave",1,0,1,6/1/2009,10/15/2012,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=548,,1,,
,,549_YRB_Fire_PF_Soils_Data.txt,BNZ,Yukon River Basin Fire and Permafrost Study: Soil physical and chemical characteristics by soil layer and year (2009-2012) ,NA,"Hollingsworth,Jamie",0,1,0,1/1/2010,1/1/2012,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=549,,1,,
,,550_YRB_Fire_PF_Transect_Elevations.txt,BNZ,Yukon River Basin Fire and Permafrost Study: Elevation of soil surface and permafrost table along transects with different fire disturbance regimes (2009-2012) ,NA,"Hollingsworth,Jamie",0,0,0,9/2/2009,9/8/2012,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=550,,1,,
,,551_YRB_Fire_PF_Vegetation_Data.txt,BNZ,Yukon River Basin Fire and Permafrost Study: Plant species cover in burned and unburned evergreen stands (2012) ,NA,"Yarie,John",1,0,1,8/1/2012,9/15/2012,,0,1,1,,low,plant,per_cover,,obs,"86, plus other measurements (pure soil, litter, etc)",1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=551,,1,I believe that this is population data (of low quality) because it consists of percent cover measurements. Need to come back and record temporal int,
,,552_YRB_Fire_PF_SoilAirTemps_Hourly.txt,BNZ,Yukon River Basin Fire and Permafrost Study: Air temperature and soil temperature at 5 cm and 100 cm depths in burned and unburned stands (2009-2012) ,NA,"Verbyla,Dave",0,0,0,9/3/2009,9/23/2012,,0,1,0,,other,,env,soil_char; temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=552,,1,,
,,555_Alexander_ExpBurn_ThawDepth_Siberia_12_16_13.txt,BNZ,Far northeastern Siberia boreal forest data: Thaw depth within experimental burn plots ,NA,"McGuire,A.",1,0,1,6/1/2012,10/1/2013,,0,0,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=555,,1,,
,,556_Alexander_DenGrad_CanopyCover_Siberia_12_17_13.txt,BNZ,Far northeastern Siberia boreal forest data: Canopy cover across a larch forest density gradient ,NA,"McGuire,A.",1,0,1,6/1/2012,8/1/2013,,0,0,1,,low,,canopy_cover,,obs,,1,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=556,,1,,
,,557_Alexander_DenGrad_CWD_Siberia_12_17_13.txt,BNZ,Far northeastern Siberia boreal forest data: Coarse woody debris abundance across a larch forest density gradient ,NA,"Calef,Monika",1,0,1,6/1/2012,8/1/2013,,0,0,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=557,,1,,
