Code,Growth,SppType,Season,Month,Year,Site,Plot,Quad,Cover
TECO,P,H,3,September,2006,S,2,70,1
SPLE,P,H,3,September,2006,S,2,70,2
CHSE7,A,H,3,September,2006,S,2,70,3
EUEX4,A,H,3,September,2006,S,2,70,10
ZIGR,P,H,3,September,2006,S,2,70,22
BOER4,P,G,3,September,2006,S,2,70,32
OECAC2,P,H,3,September,2006,S,2,72,1
SPCR,P,G,3,September,2006,S,2,72,1
CHSE7,A,H,3,September,2006,S,2,72,2
EUEX4,A,H,3,September,2006,S,2,72,2
CHSES,A,H,3,September,2006,S,2,72,3
CHLA10,A,H,3,September,2006,S,2,72,4
SPLE,P,H,3,September,2006,S,2,72,13
BOER4,P,G,3,September,2006,S,2,72,21
ASMIM,P,H,3,September,2006,S,2,78,1
HODR,P,H,3,September,2006,S,2,78,1
OECAC2,P,H,3,September,2006,S,2,78,1
PLPA2,A,H,3,September,2006,S,2,78,1
CHSES,A,H,3,September,2006,S,2,78,3
SPLE,P,H,3,September,2006,S,2,78,3
SPCO4,P,G,3,September,2006,S,2,78,4
BOER4,P,G,3,September,2006,S,2,78,5
EUEX4,A,H,3,September,2006,S,2,78,5
CHLA10,A,H,3,September,2006,S,2,78,9
BOER4,P,G,3,September,2006,S,2,80,1
CHLA10,A,H,3,September,2006,S,2,80,1
SPLE,P,H,3,September,2006,S,2,80,1
SPCO4,P,G,3,September,2006,S,2,80,2
EUEX4,A,H,3,September,2006,S,2,80,5
CHSE7,A,H,3,September,2006,S,2,80,6
DAPU7,P,G,3,September,2006,S,2,80,12
OECAC2,P,H,3,September,2006,S,2,82,1
ZIGR,P,H,3,September,2006,S,2,82,3
EUEX4,A,H,3,September,2006,S,2,82,8
BOER4,P,G,3,September,2006,S,2,82,18
KAPA,A,H,3,September,2006,S,2,82,24
BREUC2,P,S,3,September,2006,S,2,82,40
APRAH,P,H,3,September,2006,S,2,84,1
MAPIP,P,H,3,September,2006,S,2,84,1
OECAC2,P,H,3,September,2006,S,2,84,1
SPCR,P,G,3,September,2006,S,2,84,1
BOER4,P,G,3,September,2006,S,2,84,6
CHSES,A,H,3,September,2006,S,2,84,6
KAPA,A,H,3,September,2006,S,2,84,30
CHSES,A,H,3,September,2006,S,2,90,1
PLPA2,A,H,3,September,2006,S,2,90,1
SPWR,P,H,3,September,2006,S,2,90,1
SPCR,P,G,3,September,2006,S,2,90,2
CHLA10,A,H,3,September,2006,S,2,90,4
EUEX4,A,H,3,September,2006,S,2,90,6
BOER4,P,G,3,September,2006,S,2,90,40
ASMIM,P,H,3,September,2006,S,2,92,1
BOER4,P,G,3,September,2006,S,2,92,4
SAAB,A,H,3,September,2006,S,2,92,4
HOGL2,P,H,3,September,2006,S,2,92,6
MUAR2,P,G,3,September,2006,S,2,92,10
CHSE7,A,H,3,September,2006,S,2,92,12
EUEX4,A,H,3,September,2006,S,2,92,12
ARPUP6,P,G,3,September,2006,S,2,92,22
APRAH,P,H,3,September,2006,S,2,94,1
CHLA10,A,H,3,September,2006,S,2,94,3
TRRA,A,G,3,September,2006,S,2,94,3
EUEX4,A,H,3,September,2006,S,2,94,15
MAPIP,P,H,3,September,2006,S,2,94,18
BOER4,P,G,3,September,2006,S,2,94,48
APRAH,P,H,3,September,2006,S,2,96,1
GUWR,A,H,3,September,2006,S,2,96,1
PLPA2,A,H,3,September,2006,S,2,96,1
SPWR,P,H,3,September,2006,S,2,96,1
KAPA,A,H,3,September,2006,S,2,96,2
CHSE7,A,H,3,September,2006,S,2,96,3
ENDE,P,G,3,September,2006,S,2,96,4
MAPIP,P,H,3,September,2006,S,2,96,7
EUEX4,A,H,3,September,2006,S,2,96,8
SEDI3,P,H,3,September,2006,S,2,96,8
BOER4,P,G,3,September,2006,S,2,96,22
EUEX4,A,H,3,September,2006,S,2,102,1
PLPA2,A,H,3,September,2006,S,2,102,1
KAPA,A,H,3,September,2006,S,2,102,2
GUSA2,P,S,3,September,2006,S,2,102,6
HOGL2,P,H,3,September,2006,S,2,102,14
SEDI3,P,H,3,September,2006,S,2,102,18
BOER4,P,G,3,September,2006,S,2,102,46
TRRA,A,G,3,September,2006,S,2,104,1
CHSES,A,H,3,September,2006,S,2,104,2
EUEX4,A,H,3,September,2006,S,2,104,2
MAPIP,P,H,3,September,2006,S,2,104,3
HOGL2,P,H,3,September,2006,S,2,104,4
BOER4,P,G,3,September,2006,S,2,104,10
MUAR2,P,G,3,September,2006,S,2,104,14
BOGR2,P,G,3,September,2006,S,2,104,28
SPWR,P,H,3,September,2006,S,2,106,1
PORT,A,H,3,September,2006,S,2,106,3
SAAB,A,H,3,September,2006,S,2,106,4
EUEX4,A,H,3,September,2006,S,2,106,5
CHSE7,A,H,3,September,2006,S,2,106,6
BOGR2,P,G,3,September,2006,S,2,106,72
KAPA,A,H,3,September,2006,S,2,108,1
PLPA2,A,H,3,September,2006,S,2,108,1
GUWR,A,H,3,September,2006,S,2,108,2
SAAB,A,H,3,September,2006,S,2,108,3
CHSES,A,H,3,September,2006,S,2,108,4
SPWR,P,H,3,September,2006,S,2,108,4
EUEX4,A,H,3,September,2006,S,2,108,10
PORT,A,H,3,September,2006,S,2,108,12
BOGR2,P,G,3,September,2006,S,2,108,32
APRAH,P,H,3,September,2006,S,2,114,1
GLBI2,B,H,3,September,2006,S,2,114,1
OECAC2,P,H,3,September,2006,S,2,114,1
SOEL,P,H,3,September,2006,S,2,114,3
EUEX4,A,H,3,September,2006,S,2,114,4
HOGL2,P,H,3,September,2006,S,2,114,17
BOGR2,P,G,3,September,2006,S,2,114,58
APRAH,P,H,3,September,2006,S,2,116,1
CHSE7,A,H,3,September,2006,S,2,116,1
EUEX4,A,H,3,September,2006,S,2,116,1
GUWR,A,H,3,September,2006,S,2,116,1
PLPA2,A,H,3,September,2006,S,2,116,1
POOL,A,H,3,September,2006,S,2,116,1
CHSES,A,H,3,September,2006,S,2,116,4
SOEL,P,H,3,September,2006,S,2,116,4
GUSA2,P,S,3,September,2006,S,2,116,6
SCBR2,P,G,3,September,2006,S,2,116,6
HOGL2,P,H,3,September,2006,S,2,116,10
BOER4,P,G,3,September,2006,S,2,116,24
APRAH,P,H,3,September,2006,S,2,118,1
CHSES,A,H,3,September,2006,S,2,118,1
EUEX4,A,H,3,September,2006,S,2,118,2
HOGL2,P,H,3,September,2006,S,2,118,2
PLJA,P,G,3,September,2006,S,2,118,8
BOER4,P,G,3,September,2006,S,2,118,56
APRAH,P,H,3,September,2006,S,2,120,1
BOBA2,A,G,3,September,2006,S,2,120,1
CHSES,A,H,3,September,2006,S,2,120,4
HOGL2,P,H,3,September,2006,S,2,120,5
EUEX4,A,H,3,September,2006,S,2,120,6
BOGR2,P,G,3,September,2006,S,2,120,8
BOER4,P,G,3,September,2006,S,2,120,60
AMPA,A,H,3,September,2006,S,2,126,1
BOBA2,A,G,3,September,2006,S,2,126,1
CHSES,A,H,3,September,2006,S,2,126,1
MOSQ,A,G,3,September,2006,S,2,126,1
PORT,A,H,3,September,2006,S,2,126,2
EUEX4,A,H,3,September,2006,S,2,126,4
SOEL,P,H,3,September,2006,S,2,126,8
PLJA,P,G,3,September,2006,S,2,126,16
HOGL2,P,H,3,September,2006,S,2,126,24
SPCR,P,G,3,September,2006,S,2,126,32
SPHA,P,H,3,September,2006,S,2,126,44
APRAH,P,H,3,September,2006,S,2,128,1
OECAC2,P,H,3,September,2006,S,2,128,1
PLPA2,A,H,3,September,2006,S,2,128,1
POOL,A,H,3,September,2006,S,2,128,1
BOBA2,A,G,3,September,2006,S,2,128,2
CHSE7,A,H,3,September,2006,S,2,128,2
MOSQ,A,G,3,September,2006,S,2,128,2
CHSES,A,H,3,September,2006,S,2,128,3
SATR12,A,H,3,September,2006,S,2,128,5
ENDE,P,G,3,September,2006,S,2,128,8
HOGL2,P,H,3,September,2006,S,2,128,16
EUEX4,A,H,3,September,2006,S,2,128,24
SCBR2,P,G,3,September,2006,S,2,128,48
APRAH,P,H,3,September,2006,S,2,130,1
ASNU4,A,H,3,September,2006,S,2,130,1
BOBA2,A,G,3,September,2006,S,2,130,1
EUEX4,A,H,3,September,2006,S,2,130,1
CHSES,A,H,3,September,2006,S,2,130,3
HOGL2,P,H,3,September,2006,S,2,130,8
BOER4,P,G,3,September,2006,S,2,130,32
PLJA,P,G,3,September,2006,S,2,130,32
APRAH,P,H,3,September,2006,S,2,132,1
BOBA2,A,G,3,September,2006,S,2,132,1
CHSES,A,H,3,September,2006,S,2,132,1
CHSE7,A,H,3,September,2006,S,2,132,1
MAPIP,P,H,3,September,2006,S,2,132,1
SCBR2,P,G,3,September,2006,S,2,132,1
SPCR,P,G,3,September,2006,S,2,132,1
EUEX4,A,H,3,September,2006,S,2,132,2
SOEL,P,H,3,September,2006,S,2,132,5
HOGL2,P,H,3,September,2006,S,2,132,8
BOER4,P,G,3,September,2006,S,2,132,80
APRAH,P,H,3,September,2006,S,2,138,1
BOBA2,A,G,3,September,2006,S,2,138,1
POOL,A,H,3,September,2006,S,2,138,1
CHSE7,A,H,3,September,2006,S,2,138,2
SPLE,P,H,3,September,2006,S,2,138,2
EUEX4,A,H,3,September,2006,S,2,138,3
CHLA10,A,H,3,September,2006,S,2,138,12
HOGL2,P,H,3,September,2006,S,2,138,20
BOER4,P,G,3,September,2006,S,2,138,40
PLPA2,A,H,3,September,2006,S,2,140,1
CHSES,A,H,3,September,2006,S,2,140,2
CHSE7,A,H,3,September,2006,S,2,140,2
TRRA,A,G,3,September,2006,S,2,140,2
APRAH,P,H,3,September,2006,S,2,140,3
POOL,A,H,3,September,2006,S,2,140,4
CYIMI,P,C,3,September,2006,S,2,140,8
PLJA,P,G,3,September,2006,S,2,140,10
GUSA2,P,S,3,September,2006,S,2,140,16
BOBA2,A,G,3,September,2006,S,2,140,20
HOGL2,P,H,3,September,2006,S,2,140,60
APRAH,P,H,3,September,2006,S,2,142,1
ASNU4,A,H,3,September,2006,S,2,142,1
BOGR2,P,G,3,September,2006,S,2,142,1
CHSES,A,H,3,September,2006,S,2,142,1
CHSE7,A,H,3,September,2006,S,2,142,1
DAPU7,P,G,3,September,2006,S,2,142,1
PLPA2,A,H,3,September,2006,S,2,142,1
SATR12,A,H,3,September,2006,S,2,142,1
TRRA,A,G,3,September,2006,S,2,142,1
BOBA2,A,G,3,September,2006,S,2,142,2
POOL,A,H,3,September,2006,S,2,142,2
EUEX4,A,H,3,September,2006,S,2,142,3
SCBR2,P,G,3,September,2006,S,2,142,12
SPCR,P,G,3,September,2006,S,2,142,16
HOGL2,P,H,3,September,2006,S,2,142,20
APRAH,P,H,3,September,2006,S,2,144,1
ASNU4,A,H,3,September,2006,S,2,144,1
BOBA2,A,G,3,September,2006,S,2,144,1
PLPA2,A,H,3,September,2006,S,2,144,1
OPPH,P,C,3,September,2006,S,2,144,3
CHSES,A,H,3,September,2006,S,2,144,6
EUEX4,A,H,3,September,2006,S,2,144,10
SPCR,P,G,3,September,2006,S,2,144,12
SCBR2,P,G,3,September,2006,S,2,144,14
HOGL2,P,H,3,September,2006,S,2,144,20
APRAH,P,H,3,September,2006,S,3,6,1
BOSP,A,H,3,September,2006,S,3,6,1
GLBI2,B,H,3,September,2006,S,3,6,1
MAPIP,P,H,3,September,2006,S,3,6,1
PLPA2,A,H,3,September,2006,S,3,6,1
PACA6,A,G,3,September,2006,S,3,6,2
GUSA2,P,S,3,September,2006,S,3,6,10
EUEX4,A,H,3,September,2006,S,3,6,20
BOER4,P,G,3,September,2006,S,3,6,64
CHSES,A,H,3,September,2006,S,3,8,1
MELE2,P,H,3,September,2006,S,3,8,1
PLPA2,A,H,3,September,2006,S,3,8,1
EUEX4,A,H,3,September,2006,S,3,8,2
ALIN,P,H,3,September,2006,S,3,8,3
MAPIP,P,H,3,September,2006,S,3,8,5
BOER4,P,G,3,September,2006,S,3,8,12
SPCR,P,G,3,September,2006,S,3,8,12
CHSES,A,H,3,September,2006,S,3,10,1
EUEX4,A,H,3,September,2006,S,3,10,1
PLPA2,A,H,3,September,2006,S,3,10,1
SPLE,P,H,3,September,2006,S,3,10,2
GUSA2,P,S,3,September,2006,S,3,10,3
BOER4,P,G,3,September,2006,S,3,10,24
APRAH,P,H,3,September,2006,S,3,12,1
CHSES,A,H,3,September,2006,S,3,12,1
GLBI2,B,H,3,September,2006,S,3,12,1
KAPA,A,H,3,September,2006,S,3,12,1
MELE2,P,H,3,September,2006,S,3,12,1
OECAC2,P,H,3,September,2006,S,3,12,1
POOL,A,H,3,September,2006,S,3,12,1
SEBA3,P,H,3,September,2006,S,3,12,1
TRRA,A,G,3,September,2006,S,3,12,1
SAAB,A,H,3,September,2006,S,3,12,4
EUEX4,A,H,3,September,2006,S,3,12,5
SPCR,P,G,3,September,2006,S,3,12,8
BOER4,P,G,3,September,2006,S,3,12,40
GLBI2,B,H,3,September,2006,S,3,18,1
OECAC2,P,H,3,September,2006,S,3,18,1
SPLE,P,H,3,September,2006,S,3,18,1
EUEX4,A,H,3,September,2006,S,3,18,3
SEDI3,P,H,3,September,2006,S,3,18,28
BOER4,P,G,3,September,2006,S,3,18,92
APRAH,P,H,3,September,2006,S,3,20,1
ASMIM,P,H,3,September,2006,S,3,20,1
DAPU7,P,G,3,September,2006,S,3,20,1
GLBI2,B,H,3,September,2006,S,3,20,1
OECAC2,P,H,3,September,2006,S,3,20,1
PLPA2,A,H,3,September,2006,S,3,20,1
KAPA,A,H,3,September,2006,S,3,20,2
EUEX4,A,H,3,September,2006,S,3,20,5
BOER4,P,G,3,September,2006,S,3,20,16
MUAR2,P,G,3,September,2006,S,3,20,24
MELE2,P,H,3,September,2006,S,3,22,1
PLPA2,A,H,3,September,2006,S,3,22,1
EUEX4,A,H,3,September,2006,S,3,22,5
BOER4,P,G,3,September,2006,S,3,22,24
CHLA10,A,H,3,September,2006,S,3,24,1
CHSES,A,H,3,September,2006,S,3,24,1
PLPA2,A,H,3,September,2006,S,3,24,1
SPCR,P,G,3,September,2006,S,3,24,8
BOER4,P,G,3,September,2006,S,3,24,24
SEDI3,P,H,3,September,2006,S,3,24,24
HYFIC,P,H,3,September,2006,S,3,30,1
OECAC2,P,H,3,September,2006,S,3,30,1
PLPA2,A,H,3,September,2006,S,3,30,1
SEDI3,P,H,3,September,2006,S,3,30,1
SPCR,P,G,3,September,2006,S,3,30,1
APRAH,P,H,3,September,2006,S,3,30,2
EUEX4,A,H,3,September,2006,S,3,30,8
BOER4,P,G,3,September,2006,S,3,30,16
MELE2,P,H,3,September,2006,S,3,30,17
GUSA2,P,S,3,September,2006,S,3,32,1
LEFE,P,H,3,September,2006,S,3,32,1
MELE2,P,H,3,September,2006,S,3,32,1
OECAC2,P,H,3,September,2006,S,3,32,1
PLPA2,A,H,3,September,2006,S,3,32,1
POOL,A,H,3,September,2006,S,3,32,1
TECO,P,H,3,September,2006,S,3,32,1
GLBI2,B,H,3,September,2006,S,3,32,2
SAAB,A,H,3,September,2006,S,3,32,2
CHSES,A,H,3,September,2006,S,3,32,3
TRRA,A,G,3,September,2006,S,3,32,3
EUEX4,A,H,3,September,2006,S,3,32,4
PORT,A,H,3,September,2006,S,3,32,5
HODR,P,H,3,September,2006,S,3,32,6
BOER4,P,G,3,September,2006,S,3,32,16
GLBI2,B,H,3,September,2006,S,3,34,1
LEFE,P,H,3,September,2006,S,3,34,1
MELE2,P,H,3,September,2006,S,3,34,1
OECAC2,P,H,3,September,2006,S,3,34,1
PLPA2,A,H,3,September,2006,S,3,34,1
SEBA3,P,H,3,September,2006,S,3,34,1
TRRA,A,G,3,September,2006,S,3,34,1
SAAB,A,H,3,September,2006,S,3,34,2
EUEX4,A,H,3,September,2006,S,3,34,4
SPCR,P,G,3,September,2006,S,3,34,4
GUSA2,P,S,3,September,2006,S,3,34,15
BOER4,P,G,3,September,2006,S,3,34,21
APRAH,P,H,3,September,2006,S,3,36,1
KAPA,A,H,3,September,2006,S,3,36,1
BOBA2,A,G,3,September,2006,S,3,36,2
CHSES,A,H,3,September,2006,S,3,36,3
EUEX4,A,H,3,September,2006,S,3,36,3
SPCR,P,G,3,September,2006,S,3,36,4
ENDE,P,G,3,September,2006,S,3,36,6
BOER4,P,G,3,September,2006,S,3,36,7
ALIN,P,H,3,September,2006,S,3,36,13
GLBI2,B,H,3,September,2006,S,3,42,1
MAPIP,P,H,3,September,2006,S,3,42,1
MELE2,P,H,3,September,2006,S,3,42,1
PACA6,A,G,3,September,2006,S,3,42,1
PLPA2,A,H,3,September,2006,S,3,42,1
ENDE,P,G,3,September,2006,S,3,42,2
OECAC2,P,H,3,September,2006,S,3,42,2
APRAH,P,H,3,September,2006,S,3,42,4
BOER4,P,G,3,September,2006,S,3,42,32
EUEX4,A,H,3,September,2006,S,3,42,40
ASNU4,A,H,3,September,2006,S,3,42,-999
CHSES,A,H,3,September,2006,S,3,44,1
CHSE7,A,H,3,September,2006,S,3,44,1
DAPU7,P,G,3,September,2006,S,3,44,1
MELE2,P,H,3,September,2006,S,3,44,2
PLPA2,A,H,3,September,2006,S,3,44,2
EUEX4,A,H,3,September,2006,S,3,44,8
SPCR,P,G,3,September,2006,S,3,44,8
BOER4,P,G,3,September,2006,S,3,44,24
GLBI2,B,H,3,September,2006,S,3,46,1
MELE2,P,H,3,September,2006,S,3,46,1
PLPA2,A,H,3,September,2006,S,3,46,1
TRRA,A,G,3,September,2006,S,3,46,1
EUEX4,A,H,3,September,2006,S,3,46,8
SEDI3,P,H,3,September,2006,S,3,46,8
BOER4,P,G,3,September,2006,S,3,46,40
HODR,P,H,3,September,2006,S,3,48,1
PLPA2,A,H,3,September,2006,S,3,48,1
GRCL,P,C,3,September,2006,S,3,48,2
EUEX4,A,H,3,September,2006,S,3,48,4
ZIGR,P,H,3,September,2006,S,3,48,8
BOER4,P,G,3,September,2006,S,3,48,56
APRAH,P,H,3,September,2006,S,3,54,1
OECAC2,P,H,3,September,2006,S,3,54,1
POOL,A,H,3,September,2006,S,3,54,1
PORT,A,H,3,September,2006,S,3,54,1
TRRA,A,G,3,September,2006,S,3,54,1
GUSA2,P,S,3,September,2006,S,3,54,3
HOGL2,P,H,3,September,2006,S,3,54,4
SCBR2,P,G,3,September,2006,S,3,54,4
EUEX4,A,H,3,September,2006,S,3,54,5
BOER4,P,G,3,September,2006,S,3,54,6
CHSES,A,H,3,September,2006,S,3,54,6
MELE2,P,H,3,September,2006,S,3,54,8
MUAR2,P,G,3,September,2006,S,3,54,10
GUWR,A,H,3,September,2006,S,3,56,1
APRAH,P,H,3,September,2006,S,3,56,2
SPLE,P,H,3,September,2006,S,3,56,2
CHSES,A,H,3,September,2006,S,3,56,3
EUEX4,A,H,3,September,2006,S,3,56,5
SEDI3,P,H,3,September,2006,S,3,56,6
BOER4,P,G,3,September,2006,S,3,56,28
APRAH,P,H,3,September,2006,S,3,58,1
ASMIM,P,H,3,September,2006,S,3,58,1
LIPU4,A,H,3,September,2006,S,3,58,1
MAPIP,P,H,3,September,2006,S,3,58,1
PLPA2,A,H,3,September,2006,S,3,58,1
SPLE,P,H,3,September,2006,S,3,58,1
EUEX4,A,H,3,September,2006,S,3,58,2
DAPU7,P,G,3,September,2006,S,3,58,4
MELE2,P,H,3,September,2006,S,3,58,6
SPCO4,P,G,3,September,2006,S,3,58,6
BOER4,P,G,3,September,2006,S,3,58,30
APRAH,P,H,3,September,2006,S,3,60,1
SPWR,P,H,3,September,2006,S,3,60,1
KAPA,A,H,3,September,2006,S,3,60,2
SEDI3,P,H,3,September,2006,S,3,60,2
EUEX4,A,H,3,September,2006,S,3,60,3
MAPIP,P,H,3,September,2006,S,3,60,5
SPLE,P,H,3,September,2006,S,3,60,8
BOER4,P,G,3,September,2006,S,3,60,24
EUEX4,A,H,3,September,2006,S,3,66,1
PLPA2,A,H,3,September,2006,S,3,66,1
STPA4,P,H,3,September,2006,S,3,66,16
BOER4,P,G,3,September,2006,S,3,66,58
APRAH,P,H,3,September,2006,S,3,68,1
PLPA2,A,H,3,September,2006,S,3,68,1
EUEX4,A,H,3,September,2006,S,3,68,2
SPLE,P,H,3,September,2006,S,3,68,4
BOGR2,P,G,3,September,2006,S,3,68,28
GUSA2,P,S,3,September,2006,S,3,70,1
KAPA,A,H,3,September,2006,S,3,70,1
PLPA2,A,H,3,September,2006,S,3,70,1
TRRA,A,G,3,September,2006,S,3,70,1
APRAH,P,H,3,September,2006,S,3,70,2
SPCR,P,G,3,September,2006,S,3,70,2
MUAR2,P,G,3,September,2006,S,3,70,4
BOBA2,A,G,3,September,2006,S,3,70,6
BOER4,P,G,3,September,2006,S,3,70,6
EUEX4,A,H,3,September,2006,S,3,70,20
EUEX4,A,H,3,September,2006,S,3,72,1
PLPA2,A,H,3,September,2006,S,3,72,1
SPWR,P,H,3,September,2006,S,3,72,1
CHRE4,A,H,3,September,2006,S,3,72,2
GUWR,A,H,3,September,2006,S,3,72,2
SPCR,P,G,3,September,2006,S,3,72,2
MAPIP,P,H,3,September,2006,S,3,72,3
HOGL2,P,H,3,September,2006,S,3,72,4
TRRA,A,G,3,September,2006,S,3,72,6
CHLA10,A,H,3,September,2006,S,3,72,8
SPCO4,P,G,3,September,2006,S,3,72,10
BOER4,P,G,3,September,2006,S,3,72,30
PLPA2,A,H,3,September,2006,S,3,78,1
EUEX4,A,H,3,September,2006,S,3,78,3
SPCR,P,G,3,September,2006,S,3,78,8
BOER4,P,G,3,September,2006,S,3,78,52
APRAH,P,H,3,September,2006,S,3,80,1
GASUN,A,H,3,September,2006,S,3,80,1
MELE2,P,H,3,September,2006,S,3,80,1
PLPA2,A,H,3,September,2006,S,3,80,1
CHLA10,A,H,3,September,2006,S,3,80,2
ZIGR,P,H,3,September,2006,S,3,80,6
EUEX4,A,H,3,September,2006,S,3,80,8
SPLE,P,H,3,September,2006,S,3,80,8
BOER4,P,G,3,September,2006,S,3,80,40
EUEX4,A,H,3,September,2006,S,3,82,1
OECAC2,P,H,3,September,2006,S,3,82,1
PLPA2,A,H,3,September,2006,S,3,82,1
SPLE,P,H,3,September,2006,S,3,82,6
CHRE4,A,H,3,September,2006,S,3,82,18
BOER4,P,G,3,September,2006,S,3,82,36
APRAH,P,H,3,September,2006,S,3,84,1
OECAC2,P,H,3,September,2006,S,3,84,1
PLPA2,A,H,3,September,2006,S,3,84,1
PORT,A,H,3,September,2006,S,3,84,1
ENDE,P,G,3,September,2006,S,3,84,2
CHLA10,A,H,3,September,2006,S,3,84,4
SEDI3,P,H,3,September,2006,S,3,84,4
SOEL,P,H,3,September,2006,S,3,84,6
GUSA2,P,S,3,September,2006,S,3,84,8
EUEX4,A,H,3,September,2006,S,3,84,16
BOER4,P,G,3,September,2006,S,3,84,40
PLPA2,A,H,3,September,2006,S,3,90,1
EUEX4,A,H,3,September,2006,S,3,90,3
CHLA10,A,H,3,September,2006,S,3,90,4
SEDI3,P,H,3,September,2006,S,3,90,36
BOER4,P,G,3,September,2006,S,3,90,55
APRAH,P,H,3,September,2006,S,3,92,1
DAPU7,P,G,3,September,2006,S,3,92,1
MAPIP,P,H,3,September,2006,S,3,92,1
MELE2,P,H,3,September,2006,S,3,92,1
EUEX4,A,H,3,September,2006,S,3,92,2
CHSES,A,H,3,September,2006,S,3,92,3
BOER4,P,G,3,September,2006,S,3,92,5
PLPA2,A,H,3,September,2006,S,3,94,1
SPLE,P,H,3,September,2006,S,3,94,1
APRAH,P,H,3,September,2006,S,3,94,2
ENDE,P,G,3,September,2006,S,3,94,3
EUEX4,A,H,3,September,2006,S,3,94,3
MAPIP,P,H,3,September,2006,S,3,94,6
MUAR2,P,G,3,September,2006,S,3,94,6
SEDI3,P,H,3,September,2006,S,3,94,8
BOER4,P,G,3,September,2006,S,3,94,22
APRAH,P,H,3,September,2006,S,3,96,1
PLPA2,A,H,3,September,2006,S,3,96,1
SEBA3,P,H,3,September,2006,S,3,96,1
EUEX4,A,H,3,September,2006,S,3,96,2
CHRE4,A,H,3,September,2006,S,3,96,4
SPCR,P,G,3,September,2006,S,3,96,5
SPLE,P,H,3,September,2006,S,3,96,6
SEDI3,P,H,3,September,2006,S,3,96,12
BOER4,P,G,3,September,2006,S,3,96,48
GLBI2,B,H,3,September,2006,S,3,102,1
MELE2,P,H,3,September,2006,S,3,102,1
PLPA2,A,H,3,September,2006,S,3,102,1
SEBA3,P,H,3,September,2006,S,3,102,1
SPCR,P,G,3,September,2006,S,3,102,1
EUEX4,A,H,3,September,2006,S,3,102,2
MUAR2,P,G,3,September,2006,S,3,102,2
BOER4,P,G,3,September,2006,S,3,102,12
GLBI2,B,H,3,September,2006,S,3,104,1
OECAC2,P,H,3,September,2006,S,3,104,1
PLPA2,A,H,3,September,2006,S,3,104,1
CHSE7,A,H,3,September,2006,S,3,104,8
MELE2,P,H,3,September,2006,S,3,104,12
ALIN,P,H,3,September,2006,S,3,104,16
BOER4,P,G,3,September,2006,S,3,104,16
EUEX4,A,H,3,September,2006,S,3,104,16
CHSES,A,H,3,September,2006,S,3,104,20
MAPIP,P,H,3,September,2006,S,3,106,1
PLPA2,A,H,3,September,2006,S,3,106,1
APRAH,P,H,3,September,2006,S,3,106,2
EUEX4,A,H,3,September,2006,S,3,106,4
BOBA2,A,G,3,September,2006,S,3,106,8
CHSES,A,H,3,September,2006,S,3,106,8
SPLE,P,H,3,September,2006,S,3,106,20
BOER4,P,G,3,September,2006,S,3,106,46
APRAH,P,H,3,September,2006,S,3,108,1
PLPA2,A,H,3,September,2006,S,3,108,1
TRRA,A,G,3,September,2006,S,3,108,1
SEDI3,P,H,3,September,2006,S,3,108,6
MELE2,P,H,3,September,2006,S,3,108,12
BOER4,P,G,3,September,2006,S,3,108,68
GLBI2,B,H,3,September,2006,S,3,114,1
MAPIP,P,H,3,September,2006,S,3,114,1
MELE2,P,H,3,September,2006,S,3,114,1
OECAC2,P,H,3,September,2006,S,3,114,1
CHSES,A,H,3,September,2006,S,3,114,2
EUEX4,A,H,3,September,2006,S,3,114,4
ZIGR,P,H,3,September,2006,S,3,114,4
TECO,P,H,3,September,2006,S,3,114,14
BOER4,P,G,3,September,2006,S,3,114,25
ASMIM,P,H,3,September,2006,S,3,116,1
GLBI2,B,H,3,September,2006,S,3,116,1
PLPA2,A,H,3,September,2006,S,3,116,1
HODR,P,H,3,September,2006,S,3,116,2
SPLE,P,H,3,September,2006,S,3,116,3
EUEX4,A,H,3,September,2006,S,3,116,12
BOER4,P,G,3,September,2006,S,3,116,13
KAPA,A,H,3,September,2006,S,3,116,16
EUEX4,A,H,3,September,2006,S,3,118,1
MELE2,P,H,3,September,2006,S,3,118,1
PLPA2,A,H,3,September,2006,S,3,118,1
SPLE,P,H,3,September,2006,S,3,118,1
BOER4,P,G,3,September,2006,S,3,118,5
DAPU7,P,G,3,September,2006,S,3,118,9
SEDI3,P,H,3,September,2006,S,3,118,10
SEBA3,P,H,3,September,2006,S,3,120,1
SPLE,P,H,3,September,2006,S,3,120,1
CHSE7,A,H,3,September,2006,S,3,120,2
EUEX4,A,H,3,September,2006,S,3,120,4
TECO,P,H,3,September,2006,S,3,120,4
SEDI3,P,H,3,September,2006,S,3,120,5
BOER4,P,G,3,September,2006,S,3,120,30
APRAH,P,H,3,September,2006,S,3,126,1
HODR,P,H,3,September,2006,S,3,126,1
OECAC2,P,H,3,September,2006,S,3,126,1
PLPA2,A,H,3,September,2006,S,3,126,1
SCBR2,P,G,3,September,2006,S,3,126,1
SPCO4,P,G,3,September,2006,S,3,126,1
CHSES,A,H,3,September,2006,S,3,126,4
EUEX4,A,H,3,September,2006,S,3,126,5
MAPIP,P,H,3,September,2006,S,3,126,20
SPCR,P,G,3,September,2006,S,3,126,20
APRAH,P,H,3,September,2006,S,3,128,1
BOBA2,A,G,3,September,2006,S,3,128,1
CHSES,A,H,3,September,2006,S,3,128,1
