year,season,date,site,treatment,quad,species,obs,cover,height,count,comment
2011,2,5/9/2011,MG,B,34,BOER4,1,7,0,1,NA
2011,2,5/9/2011,MG,B,34,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,B,34,PLJA,1,4,0,1,NA
2011,2,5/9/2011,MG,B,35,BAMU,1,0.5,8,1,NA
2011,2,5/9/2011,MG,B,35,BOER4,1,45,0,1,NA
2011,2,5/9/2011,MG,B,35,BOGR2,1,4,0,1,NA
2011,2,5/9/2011,MG,B,35,CHER2,1,0.25,8,2,NA
2011,2,5/9/2011,MG,B,35,CHER2,2,0.1,4,2,NA
2011,2,5/9/2011,MG,B,35,CHER2,3,0.1,8,3,NA
2011,2,5/9/2011,MG,B,35,GUSA2,1,0.25,6,1,NA
2011,2,5/9/2011,MG,B,35,PLJA,1,7,0,1,NA
2011,2,5/9/2011,MG,B,36,BOGR2,1,26,0,1,NA
2011,2,5/9/2011,MG,B,36,BOGR2,1,0.25,0,1,NA
2011,2,5/9/2011,MG,B,37,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,B,38,BOER4,1,8,0,1,NA
2011,2,5/9/2011,MG,B,38,BOGR2,1,10,0,1,NA
2011,2,5/9/2011,MG,B,38,SPCR,1,0.1,6,1,NA
2011,2,5/9/2011,MG,B,38,SPHA,1,0.5,7,1,NA
2011,2,5/9/2011,MG,B,39,BOER4,1,10,0,1,NA
2011,2,5/9/2011,MG,B,39,BOGR2,1,12,0,1,NA
2011,2,5/9/2011,MG,B,39,BOGR2,2,0.01,3,3,NA
2011,2,5/9/2011,MG,B,39,PLJA,1,3,0,1,NA
2011,2,5/9/2011,MG,B,40,BOER4,1,14,0,1,NA
2011,2,5/9/2011,MG,B,40,BOGR2,1,2.5,0,1,NA
2011,2,5/9/2011,MG,B,40,PLJA,1,0.75,0,1,NA
2011,2,5/9/2011,MG,C,1,BOER4,1,10,0,1,NA
2011,2,5/9/2011,MG,C,1,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,C,1,SPCR,1,0.5,0,1,NA
2011,2,5/9/2011,MG,C,2,BOER4,1,5,0,1,NA
2011,2,5/9/2011,MG,C,2,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,C,2,YUGL,1,3,28,1,HO
2011,2,5/9/2011,MG,C,3,BOER4,1,2,0,1,NA
2011,2,5/9/2011,MG,C,3,BOGR2,1,18,0,1,NA
2011,2,5/9/2011,MG,C,3,SPCR,1,5,0,1,NA
2011,2,5/9/2011,MG,C,4,BOER4,1,13,0,1,NA
2011,2,5/9/2011,MG,C,4,BOGR2,1,10,0,1,NA
2011,2,5/9/2011,MG,C,4,SPCR,1,3,0,1,NA
2011,2,5/9/2011,MG,C,5,BOER4,1,23,0,1,NA
2011,2,5/9/2011,MG,C,5,BOGR2,1,13,0,1,NA
2011,2,5/9/2011,MG,C,6,BOER4,1,25,0,1,NA
2011,2,5/9/2011,MG,C,6,BOGR2,1,2.5,0,1,NA
2011,2,5/9/2011,MG,C,6,SPCR,1,3,0,1,NA
2011,2,5/9/2011,MG,C,7,BOER4,1,13,0,1,NA
2011,2,5/9/2011,MG,C,7,BOGR2,1,5.5,0,1,NA
2011,2,5/9/2011,MG,C,7,YUGL,1,11,40,1,HO
2011,2,5/9/2011,MG,C,7,YUGL,2,4,37,1,HO
2011,2,5/9/2011,MG,C,7,YUGL,3,12,38,1,HO
2011,2,5/9/2011,MG,C,8,BOER4,1,20,0,1,NA
2011,2,5/9/2011,MG,C,8,BOGR2,1,5,0,1,NA
2011,2,5/9/2011,MG,C,8,SPCR,1,1.5,0,1,NA
2011,2,5/9/2011,MG,C,9,BOER4,1,3,0,1,NA
2011,2,5/9/2011,MG,C,9,BOGR2,1,12,0,1,NA
2011,2,5/9/2011,MG,C,10,BOER4,1,5,0,1,NA
2011,2,5/9/2011,MG,C,10,BOGR2,1,13,0,1,NA
2011,2,5/9/2011,MG,C,11,BOER4,1,28,0,1,NA
2011,2,5/9/2011,MG,C,11,BOGR2,1,10,0,1,NA
2011,2,5/9/2011,MG,C,11,SPCR,1,4,0,1,NA
2011,2,5/9/2011,MG,C,12,BOER4,1,2,0,1,NA
2011,2,5/9/2011,MG,C,12,BOGR2,1,33,0,1,NA
2011,2,5/9/2011,MG,C,13,BOER4,1,33,0,1,NA
2011,2,5/9/2011,MG,C,13,BOGR2,1,4,0,1,NA
2011,2,5/9/2011,MG,C,13,SPCR,1,3,0,1,NA
2011,2,5/9/2011,MG,C,14,BOER4,1,16,0,1,NA
2011,2,5/9/2011,MG,C,14,BOGR2,1,20,0,1,NA
2011,2,5/9/2011,MG,C,14,SPCR,1,3,0,1,NA
2011,2,5/9/2011,MG,C,15,BOER4,1,15,0,1,NA
2011,2,5/9/2011,MG,C,15,BOGR2,1,22,0,1,NA
2011,2,5/9/2011,MG,C,26,BOER4,1,35,0,1,NA
2011,2,5/9/2011,MG,C,27,BOER4,1,28,0,1,NA
2011,2,5/9/2011,MG,C,27,BOGR2,1,10,0,1,NA
2011,2,5/9/2011,MG,C,28,BOER4,1,22,0,1,NA
2011,2,5/9/2011,MG,C,28,BOGR2,1,25,0,1,NA
2011,2,5/9/2011,MG,C,29,BOGR2,1,21,0,1,NA
2011,2,5/9/2011,MG,C,29,PLJA,1,8,0,1,NA
2011,2,5/9/2011,MG,C,29,SPCR,1,2,0,1,NA
2011,2,5/9/2011,MG,C,30,BOER4,1,5,0,1,NA
2011,2,5/9/2011,MG,C,30,BOGR2,1,26,0,1,NA
2011,2,5/9/2011,MG,C,30,SPCR,1,2,0,1,NA
2011,2,5/9/2011,MG,C,31,BOER4,1,28,0,1,NA
2011,2,5/9/2011,MG,C,31,OPPH,1,9,9,1,NA
2011,2,5/9/2011,MG,C,31,OPPH,2,7,8,1,NA
2011,2,5/9/2011,MG,C,31,OPPH,3,6,9,1,NA
2011,2,5/9/2011,MG,C,31,OPPH,4,13,10,1,NA
2011,2,5/9/2011,MG,C,31,OPPH,5,8,6,1,NA
2011,2,5/9/2011,MG,C,31,OPPH,6,8,8,1,NA
2011,2,5/9/2011,MG,C,32,BOER4,1,28,0,1,NA
2011,2,5/9/2011,MG,C,32,EPTO,1,2,26,1,NA
2011,2,5/9/2011,MG,C,32,SPCR,1,2,0,1,NA
2011,2,5/9/2011,MG,C,33,BOER4,1,1,0,1,NA
2011,2,5/9/2011,MG,C,33,BOGR2,1,11,0,1,NA
2011,2,5/9/2011,MG,C,33,SPCR,1,1.5,0,1,NA
2011,2,5/9/2011,MG,C,33,SPFL2,1,1.5,0,1,NA
2011,2,5/9/2011,MG,C,34,BOER4,1,5,0,1,NA
2011,2,5/9/2011,MG,C,34,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,C,35,BOER4,1,26,0,1,NA
2011,2,5/9/2011,MG,C,35,BOGR2,1,7,0,1,NA
2011,2,5/9/2011,MG,C,36,BOER4,1,30,0,1,NA
2011,2,5/9/2011,MG,C,36,SPCR,1,3,0,1,NA
2011,2,5/9/2011,MG,C,37,BOER4,1,5,0,1,NA
2011,2,5/9/2011,MG,C,37,BOGR2,1,15,0,1,NA
2011,2,5/9/2011,MG,C,38,BOER4,1,2,0,1,NA
2011,2,5/9/2011,MG,C,38,BOGR2,1,21,0,1,NA
2011,2,5/9/2011,MG,C,38,SPCR,1,1.5,0,1,NA
2011,2,5/9/2011,MG,C,39,BOER4,1,21,0,1,NA
2011,2,5/9/2011,MG,C,39,BOGR2,1,1,0,1,NA
2011,2,5/9/2011,MG,C,39,SPCR,1,3,0,1,NA
2011,2,5/9/2011,MG,C,40,BOER4,1,30,0,1,NA
2011,2,5/10/2011,MS,B,1,BOER4,1,1.5,0,1,NA
2011,2,5/10/2011,MS,B,1,DAPU7,1,7,0,1,NA
2011,2,5/10/2011,MS,B,1,GUSA2,1,0.75,10,1,NA
2011,2,5/10/2011,MS,B,1,GUSA2,2,1,13,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,1,2,38,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,2,1,18,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,3,1.5,27,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,4,0.25,5,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,5,1.5,35,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,6,2,29,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,7,1,36,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,8,2.5,43,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,9,0.5,34,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,10,1,48,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,11,0.25,9,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,12,0.5,13,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,13,0.25,10,1,NA
2011,2,5/10/2011,MS,B,1,LATR2,14,1,26,1,NA
2011,2,5/10/2011,MS,B,1,SPCO4,1,0.75,0,1,NA
2011,2,5/10/2011,MS,B,1,SPCR,1,0.25,0,1,NA
2011,2,5/10/2011,MS,B,1,STEM,1,1,132,1,NA
2011,2,5/10/2011,MS,B,2,BOER4,1,14,0,1,NA
2011,2,5/10/2011,MS,B,2,DAPU7,1,1.5,0,1,NA
2011,2,5/10/2011,MS,B,2,LATR2,1,0.25,11,1,HO
2011,2,5/10/2011,MS,B,2,SPCO4,1,1,0,1,NA
2011,2,5/10/2011,MS,B,3,BOER4,1,1.5,0,1,NA
2011,2,5/10/2011,MS,B,3,DAPU7,1,9,9,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,1,0.25,9,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,2,0.25,19,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,3,0.5,21,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,4,0.5,15,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,5,1,23,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,6,0.75,21,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,7,0.25,7,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,8,1,16,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,9,1,13,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,10,0.25,5,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,11,0.1,3,1,NA
2011,2,5/10/2011,MS,B,3,LATR2,12,0.05,2,5,NA
2011,2,5/10/2011,MS,B,3,LATR2,13,1,17,1,HO
2011,2,5/10/2011,MS,B,3,SPFL2,1,1.5,0,1,NA
2011,2,5/10/2011,MS,B,3,STEM,1,1,200,1,NA
2011,2,5/10/2011,MS,B,4,BOER4,1,12,0,1,NA
2011,2,5/10/2011,MS,B,4,DAPU7,1,6.5,0,1,NA
2011,2,5/10/2011,MS,B,4,GUSA2,1,1.5,15,1,NA
2011,2,5/10/2011,MS,B,4,GUSA2,2,1,10,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,1,2,49,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,2,1.5,28,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,3,0.5,24,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,4,1,27,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,5,1,13,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,6,2,39,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,7,0.75,22,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,8,0.5,15,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,9,0.5,13,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,10,1.5,35,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,11,0.5,14,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,12,1,19,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,13,2,37,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,14,0.5,12,1,NA
2011,2,5/10/2011,MS,B,4,LATR2,15,1.5,27,1,NA
2011,2,5/10/2011,MS,B,4,MAPIP,1,0.25,2,1,NA
2011,2,5/10/2011,MS,B,4,STEM,1,1,6,1,NA
2011,2,5/10/2011,MS,B,5,BOER4,1,8.5,0,1,NA
2011,2,5/10/2011,MS,B,5,DAPU7,1,3.5,0,1,NA
2011,2,5/10/2011,MS,B,5,GUSA2,1,1.5,18,1,NA
2011,2,5/10/2011,MS,B,5,GUSA2,2,0.5,17,1,NA
2011,2,5/10/2011,MS,B,5,GUSA2,3,0.5,25,1,NA
2011,2,5/10/2011,MS,B,5,GUSA2,4,0.5,15,1,NA
2011,2,5/10/2011,MS,B,5,GUSA2,5,0.5,6,1,NA
2011,2,5/10/2011,MS,B,5,LATR2,1,0.5,11,1,HO
2011,2,5/10/2011,MS,B,5,LATR2,2,0.25,7,1,HO
2011,2,5/10/2011,MS,B,5,LATR2,3,0.1,4,1,HO
2011,2,5/10/2011,MS,B,6,BOER4,1,4.5,0,1,NA
2011,2,5/10/2011,MS,B,6,DAPU7,1,11,0,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,1,0.5,13,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,2,0.1,6,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,3,0.5,18,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,4,0.1,14,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,5,0.75,30,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,6,0.1,5,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,7,0.5,8,1,NA
2011,2,5/10/2011,MS,B,6,LATR2,8,0.05,1,1,NA
2011,2,5/10/2011,MS,B,6,STEM,1,1,46,1,NA
2011,2,5/10/2011,MS,B,7,BOER4,1,6,0,1,NA
2011,2,5/10/2011,MS,B,7,DAPU7,1,1,0,1,NA
2011,2,5/10/2011,MS,B,7,GUSA2,1,1,17,1,NA
2011,2,5/10/2011,MS,B,8,BOER4,1,3,0,1,NA
2011,2,5/10/2011,MS,B,8,DAPU7,1,8,0,1,NA
2011,2,5/10/2011,MS,B,8,GUSA2,1,1,14,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,1,0.25,7,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,2,0.5,13,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,3,1.5,57,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,4,2,29,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,5,1,19,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,6,1,24,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,7,4,52,1,NA
2011,2,5/10/2011,MS,B,8,LATR2,8,1,23,1,NA
2011,2,5/10/2011,MS,B,8,SPCR,1,1.5,0,1,NA
2011,2,5/10/2011,MS,B,8,STEM,1,1,140,1,NA
2011,2,5/10/2011,MS,B,9,BOER4,1,21,0,1,NA
2011,2,5/10/2011,MS,B,9,DAPU7,1,0.5,0,1,NA
2011,2,5/10/2011,MS,B,10,BOER4,1,4.5,0,1,NA
2011,2,5/10/2011,MS,B,10,DAPU7,1,5,0,1,NA
2011,2,5/10/2011,MS,B,10,GUSA2,1,6,41,1,NA
2011,2,5/10/2011,MS,B,10,GUSA2,2,1,14,1,NA
2011,2,5/10/2011,MS,B,10,GUSA2,3,0.75,9,1,NA
2011,2,5/10/2011,MS,B,10,GUSA2,4,1,8,1,NA
2011,2,5/10/2011,MS,B,10,SPCO4,1,0.5,0,1,NA
2011,2,5/10/2011,MS,B,11,BOER4,1,7,0,1,NA
2011,2,5/10/2011,MS,B,11,DAPU7,1,1.5,0,1,NA
2011,2,5/10/2011,MS,B,11,GUSA2,1,0.25,19,1,NA
2011,2,5/10/2011,MS,B,11,GUSA2,2,0.75,6,1,NA
2011,2,5/10/2011,MS,B,11,GUSA2,3,2.5,15,1,NA
2011,2,5/10/2011,MS,B,11,GUSA2,4,3,23,1,NA
2011,2,5/10/2011,MS,B,11,SPCO4,1,8,0,3,NA
2011,2,5/10/2011,MS,B,12,BOER4,1,15,0,1,NA
2011,2,5/10/2011,MS,B,12,DAPU7,1,3.5,0,1,NA
2011,2,5/10/2011,MS,B,12,GUSA2,1,1.5,11,1,NA
2011,2,5/10/2011,MS,B,12,GUSA2,2,1,10,1,NA
2011,2,5/10/2011,MS,B,12,GUSA2,3,0.75,9,1,NA
2011,2,5/10/2011,MS,B,12,GUSA2,4,0.25,8,1,NA
2011,2,5/10/2011,MS,B,12,GUSA2,5,0.1,13,1,NA
2011,2,5/10/2011,MS,B,13,BOER4,1,14,0,1,NA
2011,2,5/10/2011,MS,B,13,DAPU7,1,2.5,0,1,NA
2011,2,5/10/2011,MS,B,13,GUSA2,1,0.5,14,1,NA
2011,2,5/10/2011,MS,B,13,GUSA2,2,0.25,8,1,NA
2011,2,5/10/2011,MS,B,13,GUSA2,3,1.5,15,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,1,3,46,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,2,1,20,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,3,0.5,13,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,4,0.25,15,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,5,0.25,16,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,6,1.5,25,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,7,1.5,43,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,8,0.1,7,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,9,0.25,9,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,10,0.25,4,1,NA
2011,2,5/10/2011,MS,B,13,LATR2,11,0.5,3,1,NA
2011,2,5/10/2011,MS,B,13,SPCO4,1,1,0,1,NA
2011,2,5/10/2011,MS,B,13,SPCR,1,1,0,1,NA
2011,2,5/10/2011,MS,B,13,STEM,1,1,25,1,NA
2011,2,5/10/2011,MS,B,14,DAPU7,1,5,0,1,NA
2011,2,5/10/2011,MS,B,14,GUSA2,1,2.5,26,1,NA
2011,2,5/10/2011,MS,B,15,DAPU7,1,1,0,1,NA
2011,2,5/10/2011,MS,B,15,GUSA2,1,1.5,12,1,NA
2011,2,5/10/2011,MS,B,15,GUSA2,2,1,14,1,NA
2011,2,5/10/2011,MS,B,15,GUSA2,3,3,18,1,NA
2011,2,5/10/2011,MS,B,15,GUSA2,4,2,19,1,NA
2011,2,5/10/2011,MS,B,16,DAPU7,1,10,0,1,NA
2011,2,5/10/2011,MS,B,16,GUSA2,1,1,12,1,NA
2011,2,5/10/2011,MS,B,16,GUSA2,2,2.5,26,1,NA
2011,2,5/10/2011,MS,B,16,SPCR,1,0.5,0,1,NA
2011,2,5/10/2011,MS,B,17,BOER4,1,12,0,1,NA
2011,2,5/10/2011,MS,B,17,DAPU7,1,2.5,0,1,NA
2011,2,5/10/2011,MS,B,17,GUSA2,1,1.5,12,1,NA
2011,2,5/10/2011,MS,B,17,GUSA2,2,1,11,1,NA
2011,2,5/10/2011,MS,B,17,GUSA2,3,1.5,12,1,NA
2011,2,5/10/2011,MS,B,18,BOER4,1,20,0,1,NA
2011,2,5/10/2011,MS,B,18,DAPU7,1,0.5,0,1,NA
2011,2,5/10/2011,MS,B,18,GUSA2,1,1,11,2,NA
2011,2,5/10/2011,MS,B,18,GUSA2,2,1,10,1,NA
2011,2,5/10/2011,MS,B,18,GUSA2,3,1,13,1,NA
2011,2,5/10/2011,MS,B,18,LATR2,1,2,33,1,NA
2011,2,5/10/2011,MS,B,18,LATR2,2,0.5,24,1,NA
2011,2,5/10/2011,MS,B,18,LATR2,3,0.5,16,1,NA
2011,2,5/10/2011,MS,B,18,LATR2,4,0.5,15,1,NA
2011,2,5/10/2011,MS,B,18,LATR2,5,0.25,8,1,NA
2011,2,5/10/2011,MS,B,18,LATR2,6,1,33,1,NA
2011,2,5/10/2011,MS,B,18,LATR2,7,1,28,1,NA
2011,2,5/10/2011,MS,B,18,SPFL2,1,9,0,1,NA
2011,2,5/10/2011,MS,B,18,STEM,1,1,14,1,NA
2011,2,5/10/2011,MS,B,19,BOER4,1,19,0,1,NA
2011,2,5/10/2011,MS,B,19,DAPU7,1,1.5,0,1,NA
2011,2,5/10/2011,MS,B,19,GUSA2,1,0.5,7,1,NA
2011,2,5/10/2011,MS,B,19,GUSA2,2,0.5,14,1,NA
2011,2,5/10/2011,MS,B,19,GUSA2,3,1,12,1,NA
2011,2,5/10/2011,MS,B,20,BOER4,1,25,0,1,NA
2011,2,5/10/2011,MS,B,20,DAPU7,1,3,0,1,NA
2011,2,5/10/2011,MS,B,20,GUSA2,1,1.5,12,1,NA
2011,2,5/10/2011,MS,B,20,GUSA2,2,1,11,2,NA
2011,2,5/10/2011,MS,B,20,GUSA2,3,0.5,8,1,NA
2011,2,5/10/2011,MS,B,21,BOER4,1,3.5,0,1,NA
2011,2,5/10/2011,MS,B,21,DAPU7,1,8,0,1,NA
2011,2,5/10/2011,MS,B,21,GUSA2,1,1.5,9,1,NA
2011,2,5/10/2011,MS,B,21,GUSA2,2,0.5,5,1,NA
2011,2,5/10/2011,MS,B,21,KRLA2,1,0.25,11,1,NA
2011,2,5/10/2011,MS,B,21,MAPIP,1,0.1,2,1,NA
2011,2,5/10/2011,MS,B,22,BOER4,1,5.5,0,1,NA
2011,2,5/10/2011,MS,B,22,DAPU7,1,11,0,1,NA
2011,2,5/10/2011,MS,B,22,GUSA2,1,2,18,1,NA
2011,2,5/10/2011,MS,B,22,GUSA2,2,1,10,2,NA
2011,2,5/10/2011,MS,B,23,BOER4,1,1,0,1,NA
2011,2,5/10/2011,MS,B,23,DAPU7,1,5,0,1,NA
2011,2,5/10/2011,MS,B,23,GUSA2,1,1,12,1,NA
2011,2,5/10/2011,MS,B,23,GUSA2,2,2,13,1,NA
2011,2,5/10/2011,MS,B,23,GUSA2,3,0.25,7,1,NA
2011,2,5/10/2011,MS,B,23,GUSA2,4,2,19,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,1,1,19,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,2,0.75,26,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,3,1,21,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,4,1.5,24,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,5,1,18,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,6,0.5,12,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,7,0.5,19,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,8,2,16,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,9,1,11,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,10,2,35,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,11,0.25,6,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,12,2,25,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,13,0.5,31,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,14,1,13,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,15,1,29,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,16,1.5,8,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,17,0.25,7,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,18,1,9,1,NA
2011,2,5/10/2011,MS,B,23,LATR2,19,0.25,6,1,NA
2011,2,5/10/2011,MS,B,23,SPFL2,1,2,0,1,NA
2011,2,5/10/2011,MS,B,23,STEM,1,1,519,1,NA
2011,2,5/10/2011,MS,B,24,ARPU9,1,1,17,1,NA
2011,2,5/10/2011,MS,B,24,ARPU9,2,2,0,1,NA
2011,2,5/10/2011,MS,B,24,BOER4,1,7,0,1,NA
2011,2,5/10/2011,MS,B,24,DAPU7,1,8,0,1,NA
2011,2,5/10/2011,MS,B,24,MUAR2,1,2.5,0,1,NA
2011,2,5/10/2011,MS,B,24,MUAR2,2,0.1,2,1,NA
2011,2,5/10/2011,MS,B,25,DAPU7,1,2,0,1,NA
2011,2,5/10/2011,MS,B,25,GUSA2,1,1.5,12,3,NA
2011,2,5/10/2011,MS,B,25,LATR2,1,1.5,33,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,2,1.5,31,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,3,1,17,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,4,1,16,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,5,2,34,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,6,1.5,33,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,7,1.5,27,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,8,1.5,20,1,NA
2011,2,5/10/2011,MS,B,25,LATR2,9,2,27,1,NA
2011,2,5/10/2011,MS,B,25,STEM,1,1,245,1,NA
2011,2,5/10/2011,MS,B,26,BOER4,1,12,0,1,NA
2011,2,5/10/2011,MS,B,26,DAPU7,1,1,0,1,NA
2011,2,5/10/2011,MS,B,26,SPCO4,1,1,0,1,NA
2011,2,5/10/2011,MS,B,27,BOER4,1,7,0,1,NA
2011,2,5/10/2011,MS,B,27,DAPU7,1,5,0,1,NA
2011,2,5/10/2011,MS,B,27,GUSA2,1,0.5,10,1,NA
2011,2,5/10/2011,MS,B,27,GUSA2,2,0.25,12,1,HO
2011,2,5/10/2011,MS,B,27,GUSA2,3,0.25,5,1,NA
2011,2,5/10/2011,MS,B,27,GUSA2,4,0.25,8,1,HO
2011,2,5/10/2011,MS,B,27,SPCR,1,0.01,0,1,NA
2011,2,5/10/2011,MS,B,28,BOER4,1,19,0,1,NA
2011,2,5/10/2011,MS,B,28,DAPU7,1,2,0,1,NA
2011,2,5/10/2011,MS,B,28,GUSA2,1,2,15,1,NA
2011,2,5/10/2011,MS,B,28,GUSA2,2,1,10,1,NA
2011,2,5/10/2011,MS,B,28,GUSA2,3,0.1,9,1,NA
2011,2,5/10/2011,MS,B,28,GUSA2,4,0.25,9,1,NA
2011,2,5/10/2011,MS,B,29,ARPU9,1,0.5,0,1,NA
2011,2,5/10/2011,MS,B,29,DAPU7,1,7,0,1,NA
2011,2,5/10/2011,MS,B,29,GUSA2,1,1.5,12,3,NA
2011,2,5/10/2011,MS,B,29,GUSA2,2,0.5,10,1,NA
2011,2,5/10/2011,MS,B,29,GUSA2,3,0.5,8,1,NA
2011,2,5/10/2011,MS,B,29,GUSA2,4,2,17,1,NA
2011,2,5/10/2011,MS,B,29,GUSA2,5,0.1,6,1,HO
2011,2,5/10/2011,MS,B,30,BOER4,1,7,0,1,NA
2011,2,5/10/2011,MS,B,30,DAPU7,1,0.5,0,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,1,0.5,13,3,NA
2011,2,5/10/2011,MS,B,30,GUSA2,2,0.25,9,3,NA
2011,2,5/10/2011,MS,B,30,GUSA2,3,0.25,12,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,4,0.1,7,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,5,1,9,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,6,0.5,9,2,NA
2011,2,5/10/2011,MS,B,30,GUSA2,7,1.5,15,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,8,2,10,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,9,1.5,10,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,10,0.75,9,1,NA
2011,2,5/10/2011,MS,B,30,GUSA2,11,0.5,12,2,HO
2011,2,5/10/2011,MS,B,30,GUSA2,12,0.25,9,1,HO
2011,2,5/10/2011,MS,B,30,MAPIP,1,0.05,2,1,NA
2011,2,5/10/2011,MS,B,31,BOER4,1,0.75,0,1,NA
2011,2,5/10/2011,MS,B,31,DAPU7,1,0.75,0,1,NA
