Year,Month,Day,Site,Line,Trap,Order,Family,Genus,Species,Count,Comments
2002,4,15,B,E,5,AR,GNA,-888,-888,1,na
2002,4,15,B,E,5,AR,LYC,-888,-888,1,na
2002,4,15,B,E,5,CO,TEN,-888,-888,4,na
2002,4,15,B,E,5,OR,ACR,-888,-888,10,na
2002,4,15,B,E,5,SO,ERE,-888,-888,1,na
2002,4,15,C,A,1,AR,PHO,-888,-888,1,na
2002,4,15,C,A,1,AR,THO,-888,-888,1,na
2002,4,15,C,A,1,CO,TEN,-888,-888,2,na
2002,4,15,C,A,1,OR,ACR,-888,-888,2,na
2002,4,15,C,A,3,AR,COR,-888,-888,1,na
2002,4,15,C,A,3,AR,GNA,-888,-888,1,na
2002,4,15,C,A,3,AR,PHO,-888,-888,1,na
2002,4,15,C,A,3,AR,THO,-888,-888,3,na
2002,4,15,C,A,3,CO,CUR,-888,-888,1,na
2002,4,15,C,A,3,CO,TEN,-888,-888,1,na
2002,4,15,C,A,3,OR,ACR,-888,-888,3,na
2002,4,15,C,A,5,AR,DIC,-888,-888,1,na
2002,4,15,C,A,5,AR,GNA,-888,-888,1,na
2002,4,15,C,A,5,AR,LYC,-888,-888,2,na
2002,4,15,C,A,5,AR,PHO,-888,-888,1,na
2002,4,15,C,A,5,AR,THO,-888,-888,1,na
2002,4,15,C,A,5,CO,CUR,-888,-888,1,na
2002,4,15,C,A,5,CO,TEN,-888,-888,2,na
2002,4,15,C,A,5,HE,LYG ,-888,-888,4,na
2002,4,15,C,A,5,HE,LYG ,-888,-888,4,na
2002,4,15,C,A,5,OR,ACR,-888,-888,4,na
2002,4,15,C,B,1,HE,LYG ,-888,-888,1,na
2002,4,15,C,B,3,AR,GNA,-888,-888,1,na
2002,4,15,C,B,3,AR,THO,-888,-888,1,na
2002,4,15,C,B,3,CO,TEN,-888,-888,1,na
2002,4,15,C,B,3,OR,ACR,-888,-888,1,na
2002,4,15,C,B,5,AR,GNA,-888,-888,1,na
2002,4,15,C,B,5,AR,SAL,-888,-888,1,na
2002,4,15,C,B,5,AR,THO,-888,-888,1,na
2002,4,15,C,C,1,AR,PHO,-888,-888,1,na
2002,4,15,C,C,1,AR,SAL,-888,-888,2,na
2002,4,15,C,C,1,CO,CUR,-888,-888,1,na
2002,4,15,C,C,1,CO,TEN,-888,-888,5,na
2002,4,15,C,C,1,CO,TEN,-888,-888,5,na
2002,4,15,C,C,1,OR,ACR,-888,-888,8,na
2002,4,15,C,C,1,OR,GRY,-888,-888,1,na
2002,4,15,C,C,3,AR,SAL,-888,-888,1,na
2002,4,15,C,C,3,AR,THO,-888,-888,1,na
2002,4,15,C,C,3,CO,TEN,-888,-888,1,na
2002,4,15,C,C,3,CO,TEN,-888,-888,1,na
2002,4,15,C,C,3,OR,ACR,-888,-888,1,na
2002,4,15,C,C,5,AR,THO,-888,-888,1,na
2002,4,15,C,C,5,OR,ACR,-888,-888,1,na
2002,4,15,C,D,1,AR,GNA,-888,-888,2,na
2002,4,15,C,D,1,CO,TEN,-888,-888,3,na
2002,4,15,C,D,1,OR,ACR,-888,-888,2,na
2002,4,15,C,D,3,AR,GNA,-888,-888,2,na
2002,4,15,C,D,3,AR,SAL,-888,-888,1,na
2002,4,15,C,D,3,AR,THO,-888,-888,1,na
2002,4,15,C,D,3,CO,TEN,-888,-888,3,na
2002,4,15,C,D,5,AR,THO,-888,-888,5,na
2002,4,15,C,D,5,OR,ACR,-888,-888,4,na
2002,4,15,C,D,5,SO,ERE,-888,-888,1,na
2002,4,15,C,E,1,AR,GNA,-888,-888,1,na
2002,4,15,C,E,1,AR,PHO,-888,-888,2,na
2002,4,15,C,E,1,AR,THO,-888,-888,1,na
2002,4,15,C,E,1,CO,TEN,-888,-888,3,na
2002,4,15,C,E,1,OR,ACR,-888,-888,4,na
2002,4,15,C,E,1,OR,GRY,-888,-888,1,na
2002,4,15,C,E,1,SO,ERE,-888,-888,1,na
2002,4,15,C,E,3,AR,THO,-888,-888,3,na
2002,4,15,C,E,3,CO,TEN,-888,-888,2,na
2002,4,15,C,E,3,OR,ACR,-888,-888,2,na
2002,4,15,C,E,5,AR,GNA,-888,-888,2,na
2002,4,15,C,E,5,AR,LYC,-888,-888,1,na
2002,4,15,C,E,5,AR,THO,-888,-888,2,na
2002,4,15,C,E,5,CO,CUR,-888,-888,3,na
2002,4,15,C,E,5,CO,TEN,-888,-888,6,na
2002,4,15,C,E,5,HE,LYG ,-888,-888,1,na
2002,4,15,C,E,5,OR,ACR,-888,-888,2,na
2002,4,15,C,E,5,OR,GRY,-888,-888,1,na
2002,4,15,G,A,1,AR,PHO,-888,-888,1,na
2002,4,15,G,A,1,AR,THO,-888,-888,1,na
2002,4,15,G,A,1,CO,CUR,-888,-888,3,na
2002,4,15,G,A,1,OR,ACR,-888,-888,1,na
2002,4,15,G,A,1,OR,RHA,-888,-888,3,na
2002,4,15,G,A,3,AR,GNA,-888,-888,2,na
2002,4,15,G,A,3,AR,LYC,-888,-888,1,na
2002,4,15,G,A,3,AR,THO,-888,-888,1,na
2002,4,15,G,A,3,CO,TEN,-888,-888,1,na
2002,4,15,G,A,3,CO,TEN,-888,-888,9,na
2002,4,15,G,A,3,OR,ACR,-888,-888,4,na
2002,4,15,G,A,3,OR,GRY,-888,-888,1,na
2002,4,15,G,A,3,OR,RHA,-888,-888,4,na
2002,4,15,G,A,3,SL,SCO,-888,-888,1,na
2002,4,15,G,A,5,AR,GNA,-888,-888,3,na
2002,4,15,G,A,5,AR,OXY,-888,-888,1,na
2002,4,15,G,A,5,AR,PHO,-888,-888,1,na
2002,4,15,G,A,5,AR,THO,-888,-888,1,na
2002,4,15,G,A,5,CO,CUR,-888,-888,9,na
2002,4,15,G,A,5,CO,TEN,-888,-888,2,na
2002,4,15,G,A,5,HE,LYG ,-888,-888,1,na
2002,4,15,G,A,5,OR,ACR,-888,-888,2,na
2002,4,15,G,A,5,OR,RHA,-888,-888,1,na
2002,4,15,G,B,1,AR,SAL,-888,-888,1,na
2002,4,15,G,B,1,CO,TEN,-888,-888,9,na
2002,4,15,G,B,1,OR,ACR,-888,-888,3,na
2002,4,15,G,B,1,OR,ACR,-888,-888,1,na
2002,4,15,G,B,1,OR,RHA,-888,-888,3,na
2002,4,15,G,B,3,AR,GNA,-888,-888,3,na
2002,4,15,G,B,3,CO,TEN,-888,-888,1,na
2002,4,15,G,B,3,HE,ALY,-888,-888,1,na
2002,4,15,G,B,3,HE,LYG ,-888,-888,1,na
2002,4,15,G,B,3,OR,ACR,-888,-888,2,na
2002,4,15,G,B,3,OR,RHA,-888,-888,3,na
2002,4,15,G,B,5,AR,GNA,-888,-888,1,na
2002,4,15,G,B,5,AR,THO,-888,-888,1,na
2002,4,15,G,B,5,CO,CUR,-888,-888,1,na
2002,4,15,G,B,5,CO,TEN,-888,-888,2,na
2002,4,15,G,B,5,HE,LYG ,-888,-888,1,na
2002,4,15,G,B,5,OR,ACR,-888,-888,1,na
2002,4,15,G,B,5,OR,ACR,-888,-888,1,na
2002,4,15,G,B,5,OR,RHA,-888,-888,5,na
2002,4,15,G,C,1,AR,COR,-888,-888,1,na
2002,4,15,G,C,1,CO,CAR,-888,-888,1,na
2002,4,15,G,C,1,CO,TEN,-888,-888,1,na
2002,4,15,G,C,1,CO,TEN,-888,-888,8,na
2002,4,15,G,C,1,HE,LYG ,-888,-888,4,na
2002,4,15,G,C,1,OR,RHA,-888,-888,5,na
2002,4,15,G,C,3,AR,OXY,-888,-888,1,na
2002,4,15,G,C,3,CO,CUR,-888,-888,1,na
2002,4,15,G,C,3,CO,TEN,-888,-888,2,na
2002,4,15,G,C,3,HE,ALY,-888,-888,1,na
2002,4,15,G,C,3,OR,ACR,-888,-888,3,na
2002,4,15,G,C,3,OR,RHA,-888,-888,6,na
2002,4,15,G,C,5,-888,-888,-888,-888,0,Empty (nothing in vial)
2002,4,15,G,D,1,AR,GNA,-888,-888,3,na
2002,4,15,G,D,1,AR,THO,-888,-888,1,na
2002,4,15,G,D,1,CO,TEN,-888,-888,12,na
2002,4,15,G,D,1,HE,LYG ,-888,-888,1,na
2002,4,15,G,D,1,OR,ACR,-888,-888,2,na
2002,4,15,G,D,1,OR,ACR,-888,-888,1,na
2002,4,15,G,D,1,OR,RHA,-888,-888,2,na
2002,4,15,G,D,1,SO,ERE,-888,-888,1,na
2002,4,15,G,D,3,AR,PHO,-888,-888,1,na
2002,4,15,G,D,3,AR,THO,-888,-888,1,na
2002,4,15,G,D,3,CO,TEN,-888,-888,3,na
2002,4,15,G,D,3,OR,RHA,-888,-888,1,na
2002,4,15,G,D,5,AR,THO,-888,-888,2,na
2002,4,15,G,D,5,CO,CUR,-888,-888,4,na
2002,4,15,G,D,5,CO,TEN,-888,-888,6,na
2002,4,15,G,D,5,HE,LYG ,-888,-888,1,na
2002,4,15,G,D,5,OR,ACR,-888,-888,5,na
2002,4,15,G,D,5,OR,RHA,-888,-888,1,na
2002,4,15,G,E,1,AR,LYC,-888,-888,1,na
2002,4,15,G,E,1,CO,CUR,-888,-888,3,na
2002,4,15,G,E,1,CO,TEN,-888,-888,13,na
2002,4,15,G,E,1,HE,ALY,-888,-888,1,na
2002,4,15,G,E,1,OR,ACR,-888,-888,2,na
2002,4,15,G,E,1,OR,RHA,-888,-888,2,na
2002,4,15,G,E,3,AR,GNA,-888,-888,3,na
2002,4,15,G,E,3,AR,PHO,-888,-888,1,na
2002,4,15,G,E,3,CO,CUR,-888,-888,10,na
2002,4,15,G,E,3,CO,TEN,-888,-888,3,na
2002,4,15,G,E,3,OR,ACR,-888,-888,1,na
2002,4,15,G,E,3,OR,RHA,-888,-888,1,na
2002,4,15,G,E,5,AR,GNA,-888,-888,4,na
2002,4,15,G,E,5,AR,THO,-888,-888,4,na
2002,4,15,G,E,5,CO,CUR,-888,-888,1,na
2002,4,15,G,E,5,CO,TEN,-888,-888,9,na
2002,4,15,G,E,5,HE,ALY,-888,-888,1,na
2002,4,15,G,E,5,OR,ACR,-888,-888,2,na
2002,4,15,G,E,5,OR,ACR,-888,-888,3,na
2002,4,15,G,E,5,OR,RHA,-888,-888,3,na
2002,6,18,B,A,1,AR,THE,-888,-888,2,na
2002,6,18,B,A,1,OR,ACR,-888,-888,7,na
2002,6,18,B,A,3,AR,COR,-888,-888,1,na
2002,6,18,B,A,3,AR,GNA,-888,-888,16,na
2002,6,18,B,A,3,AR,SAL,-888,-888,1,na
2002,6,18,B,A,3,AR,THO,-888,-888,1,na
2002,6,18,B,A,3,CO,TEN,-888,-888,6,na
2002,6,18,B,A,3,CO,TEN,-888,-888,1,na
2002,6,18,B,A,3,HE,ALY,-888,-888,1,na
2002,6,18,B,A,3,MA,MAN,-888,-888,1,na
2002,6,18,B,A,3,OR,ACR,-888,-888,59,na
2002,6,18,B,A,3,OR,GRY,-888,-888,1,na
2002,6,18,B,A,5,AR,DIC,-888,-888,15,na
2002,6,18,B,A,5,AR,GNA,-888,-888,3,na
2002,6,18,B,A,5,AR,PHO,-888,-888,2,na
2002,6,18,B,A,5,AR,SAL,-888,-888,1,na
2002,6,18,B,A,5,AR,THO,-888,-888,4,na
2002,6,18,B,A,5,CO,CAR,-888,-888,1,na
2002,6,18,B,A,5,CO,CUR,-888,-888,1,na
2002,6,18,B,A,5,CO,TEN,-888,-888,2,na
2002,6,18,B,A,5,CO,TEN,-888,-888,13,na
2002,6,18,B,A,5,HE,LYG ,-888,-888,1,na
2002,6,18,B,A,5,MA,MAN,-888,-888,1,na
2002,6,18,B,A,5,OR,ACR,-888,-888,22,na
2002,6,18,B,A,5,OR,GRY,-888,-888,2,na
2002,6,18,B,A,5,SO,ERE,-888,-888,3,na
2002,6,18,B,B,1,AR,GNA,-888,-888,4,na
2002,6,18,B,B,1,AR,LYC,-888,-888,1,na
2002,6,18,B,B,1,AR,PHO,-888,-888,2,na
2002,6,18,B,B,1,AR,THO,-888,-888,1,na
2002,6,18,B,B,1,HE,ALY,-888,-888,1,na
2002,6,18,B,B,1,OR,ACR,-888,-888,31,na
2002,6,18,B,B,1,OR,GRY,-888,-888,3,na
2002,6,18,B,B,1,SO,ERE,-888,-888,1,na
2002,6,18,B,B,3,AR,GNA,-888,-888,6,na
2002,6,18,B,B,3,AR,LYC,-888,-888,1,na
2002,6,18,B,B,3,AR,PHO,-888,-888,1,na
2002,6,18,B,B,3,AR,THO,-888,-888,3,na
2002,6,18,B,B,3,CO,CAR,-888,-888,1,na
2002,6,18,B,B,3,CO,CUR,-888,-888,1,na
2002,6,18,B,B,3,CO,TEN,-888,-888,8,na
2002,6,18,B,B,3,CO,TEN,-888,-888,3,na
2002,6,18,B,B,3,MA,MAN,-888,-888,2,na
2002,6,18,B,B,3,OR,ACR,-888,-888,45,na
2002,6,18,B,B,3,OR,GRY,-888,-888,1,na
2002,6,18,B,B,3,SO,ERE,-888,-888,3,na
2002,6,18,B,B,5,AR,GNA,-888,-888,5,na
2002,6,18,B,B,5,AR,LYC,-888,-888,11,na
2002,6,18,B,B,5,AR,SAL,-888,-888,1,na
2002,6,18,B,B,5,AR,THO,-888,-888,1,na
2002,6,18,B,B,5,CO,CUR,-888,-888,1,na
2002,6,18,B,B,5,CO,TEN,-888,-888,13,na
2002,6,18,B,B,5,CO,TEN,-888,-888,2,na
2002,6,18,B,B,5,HE,ALY,-888,-888,2,na
2002,6,18,B,B,5,MA,MAN,-888,-888,1,na
2002,6,18,B,B,5,OR,ACR,-888,-888,1,na
2002,6,18,B,B,5,OR,ACR,-888,-888,42,na
2002,6,18,B,B,5,OR,GRY,-888,-888,4,na
2002,6,18,B,B,5,SC,VAE,-888,-888,1,na
2002,6,18,B,B,5,SO,ERE,-888,-888,1,na
2002,6,18,B,C,1,AR,GNA,-888,-888,3,na
2002,6,18,B,C,1,AR,THO,-888,-888,1,na
2002,6,18,B,C,1,CO,CUR,-888,-888,2,na
2002,6,18,B,C,1,CO,TEN,-888,-888,3,na
2002,6,18,B,C,1,HE,LYG ,-888,-888,1,na
2002,6,18,B,C,1,OR,ACR,-888,-888,24,na
2002,6,18,B,C,1,OR,GRY,-888,-888,6,na
2002,6,18,B,C,1,OR,RHA,-888,-888,1,na
2002,6,18,B,C,3,AR,GNA,-888,-888,4,na
2002,6,18,B,C,3,AR,THE,-888,-888,1,na
2002,6,18,B,C,3,CO,TEN,-888,-888,1,na
2002,6,18,B,C,3,OR,ACR,-888,-888,9,na
2002,6,18,B,C,3,OR,GRY,-888,-888,2,na
2002,6,18,B,C,5,AR,GNA,-888,-888,5,na
2002,6,18,B,C,5,AR,SAL,-888,-888,2,na
2002,6,18,B,C,5,AR,THO,-888,-888,1,na
2002,6,18,B,C,5,CO,CAR,-888,-888,1,na
2002,6,18,B,C,5,CO,CUR,-888,-888,1,na
2002,6,18,B,C,5,CO,TEN,-888,-888,2,na
2002,6,18,B,C,5,MA,MAN,-888,-888,2,na
2002,6,18,B,C,5,OR,ACR,-888,-888,8,na
2002,6,18,B,C,5,OR,GRY,-888,-888,1,na
2002,6,18,B,D,1,AR,GNA,-888,-888,12,na
2002,6,18,B,D,1,AR,LYC,-888,-888,1,na
2002,6,18,B,D,1,AR,PHO,-888,-888,2,na
2002,6,18,B,D,1,HE,LYG ,-888,-888,5,na
2002,6,18,B,D,1,MA,MAN,-888,-888,2,na
2002,6,18,B,D,1,OR,ACR,-888,-888,15,na
2002,6,18,B,D,1,OR,GRY,-888,-888,2,na
2002,6,18,B,D,1,SO,ERE,-888,-888,3,na
2002,6,18,B,D,3,AR,COR,-888,-888,1,na
2002,6,18,B,D,3,AR,GNA,-888,-888,10,na
2002,6,18,B,D,3,AR,PHO,-888,-888,2,na
2002,6,18,B,D,3,CO,CAR,-888,-888,1,na
2002,6,18,B,D,3,CO,TEN,-888,-888,3,na
2002,6,18,B,D,3,MA,MAN,-888,-888,1,na
2002,6,18,B,D,3,OR,ACR,-888,-888,10,na
2002,6,18,B,D,3,OR,GRY,-888,-888,1,na
2002,6,18,B,D,3,SO,ERE,-888,-888,3,na
2002,6,18,B,D,5,AR,GNA,-888,-888,12,na
2002,6,18,B,D,5,AR,PHO,-888,-888,1,na
2002,6,18,B,D,5,AR,SAL,-888,-888,2,na
2002,6,18,B,D,5,AR,THE,-888,-888,1,na
2002,6,18,B,D,5,CO,CAR,-888,-888,1,na
2002,6,18,B,D,5,CO,CUR,-888,-888,1,na
2002,6,18,B,D,5,CO,TEN,-888,-888,5,na
2002,6,18,B,D,5,MA,MAN,-888,-888,2,na
2002,6,18,B,D,5,OR,ACR,-888,-888,28,na
2002,6,18,B,D,5,OR,GRY,-888,-888,5,na
2002,6,18,B,D,5,SO,ERE,-888,-888,12,na
2002,6,18,B,E,1,AR,DIC,-888,-888,1,na
2002,6,18,B,E,1,AR,GNA,-888,-888,1,na
2002,6,18,B,E,1,AR,LYC,-888,-888,1,na
2002,6,18,B,E,1,AR,SAL,-888,-888,1,na
2002,6,18,B,E,1,AR,THE,-888,-888,1,na
2002,6,18,B,E,1,AR,THO,-888,-888,1,na
2002,6,18,B,E,1,CO,CUR,-888,-888,1,na
2002,6,18,B,E,1,CO,TEN,-888,-888,8,na
2002,6,18,B,E,1,HE,LYG ,-888,-888,1,na
2002,6,18,B,E,1,OR,ACR,-888,-888,141,na
2002,6,18,B,E,1,OR,GRY,-888,-888,3,na
2002,6,18,B,E,1,SO,ERE,-888,-888,3,na
2002,6,18,B,E,3,AR,GNA,-888,-888,4,na
2002,6,18,B,E,3,AR,PHI,-888,-888,1,na
2002,6,18,B,E,3,AR,THE,-888,-888,6,na
2002,6,18,B,E,3,CO,CAR,-888,-888,1,na
2002,6,18,B,E,3,CO,TEN,-888,-888,2,na
2002,6,18,B,E,3,MA,MAN,-888,-888,1,na
2002,6,18,B,E,3,OR,ACR,-888,-888,2,na
2002,6,18,B,E,5,AR,GNA,-888,-888,3,na
2002,6,18,B,E,5,AR,PHI,-888,-888,1,na
2002,6,18,B,E,5,AR,PHO,-888,-888,2,na
2002,6,18,B,E,5,AR,SAL,-888,-888,1,na
2002,6,18,B,E,5,AR,THE,-888,-888,1,na
2002,6,18,B,E,5,CO,CAR,-888,-888,1,na
2002,6,18,B,E,5,CO,CUR,-888,-888,3,na
2002,6,18,B,E,5,CO,TEN,-888,-888,1,na
2002,6,18,B,E,5,CO,TEN,-888,-888,1,na
2002,6,18,B,E,5,HE,LYG ,-888,-888,1,na
2002,6,18,B,E,5,MA,MAN,-888,-888,2,na
2002,6,18,B,E,5,OR,ACR,-888,-888,31,na
2002,6,18,B,E,5,OR,GRY,-888,-888,1,na
2002,6,18,B,E,5,SL,SCO,-888,-888,1,na
2002,6,18,C,A,1,AR,GNA,-888,-888,4,na
2002,6,18,C,A,1,AR,PHO,-888,-888,1,na
2002,6,18,C,A,1,AR,SAL,-888,-888,3,na
2002,6,18,C,A,1,AR,THO,-888,-888,1,na
2002,6,18,C,A,1,CO,CAR,-888,-888,1,na
2002,6,18,C,A,1,CO,ELA,-888,-888,5,na
2002,6,18,C,A,1,CO,TEN,-888,-888,11,na
2002,6,18,C,A,1,HE,LYG ,-888,-888,18,na
2002,6,18,C,A,1,HE,LYG ,-888,-888,1,na
2002,6,18,C,A,1,HE,LYG ,-888,-888,3,na
2002,6,18,C,A,1,OR,ACR,-888,-888,1,na
2002,6,18,C,A,1,OR,GRY,-888,-888,2,na
2002,6,18,C,A,1,SC,VAE,-888,-888,1,na
2002,6,18,C,A,3,AR,GNA,-888,-888,3,na
2002,6,18,C,A,3,CO,CUR,-888,-888,1,na
2002,6,18,C,A,3,CO,ELA,-888,-888,2,na
2002,6,18,C,A,3,CO,TEN,-888,-888,9,na
2002,6,18,C,A,3,HE,LYG ,-888,-888,2,na
2002,6,18,C,A,3,HE,LYG ,-888,-888,3,na
2002,6,18,C,A,3,OR,GRY,-888,-888,1,na
2002,6,18,C,A,5,AR,GNA,-888,-888,1,na
2002,6,18,C,A,5,AR,LYC,-888,-888,1,na
2002,6,18,C,A,5,AR,PHO,-888,-888,1,na
2002,6,18,C,A,5,AR,THO,-888,-888,1,na
2002,6,18,C,A,5,CO,ELA,-888,-888,1,na
2002,6,18,C,A,5,CO ,TEN,-888,-888,15,na
2002,6,18,C,A,5,HE,LYG ,-888,-888,1,na
2002,6,18,C,A,5,OR,ACR,-888,-888,1,na
2002,6,18,C,A,5,OR,GRY,-888,-888,2,na
2002,6,18,C,B,1,AR,COR,-888,-888,1,na
2002,6,18,C,B,1,AR,GNA,-888,-888,4,na
2002,6,18,C,B,1,AR,SAL,-888,-888,1,na
2002,6,18,C,B,1,AR,THO,-888,-888,1,na
2002,6,18,C,B,1,CO,CAR,-888,-888,4,na
2002,6,18,C,B,1,CO,CUR,-888,-888,1,na
2002,6,18,C,B,1,CO,ELA,-888,-888,8,na
2002,6,18,C,B,1,CO,TEN,-888,-888,2,na
2002,6,18,C,B,1,OR,ACR,-888,-888,1,na
2002,6,18,C,B,3,AR,PHO,-888,-888,3,na
2002,6,18,C,B,3,AR,SAL,-888,-888,1,na
2002,6,18,C,B,3,CO,CAR,-888,-888,2,na
2002,6,18,C,B,3,CO,ELA,-888,-888,4,na
2002,6,18,C,B,3,CO,TEN,-888,-888,3,na
2002,6,18,C,B,3,SO,ERE,-888,-888,1,na
2002,6,18,C,B,5,AR,GNA,-888,-888,2,na
2002,6,18,C,B,5,CO,CAR,-888,-888,1,na
2002,6,18,C,B,5,CO,ELA,-888,-888,4,na
2002,6,18,C,B,5,CO,TEN,-888,-888,2,na
2002,6,18,C,B,5,SC,VAE,-888,-888,1,na
2002,6,18,C,C,1,CO,ELA,-888,-888,3,na
2002,6,18,C,C,1,CO,TEN,-888,-888,1,na
2002,6,18,C,C,1,HE,LYG ,-888,-888,1,na
2002,6,18,C,C,3,AR,SAL,-888,-888,1,na
2002,6,18,C,C,5,AR,GNA,-888,-888,1,na
2002,6,18,C,D,1,AR,COR,-888,-888,1,na
2002,6,18,C,D,1,AR,GNA,-888,-888,7,na
2002,6,18,C,D,1,AR,SAL,-888,-888,1,na
2002,6,18,C,D,1,AR,THO,-888,-888,1,na
2002,6,18,C,D,1,CO,CAR,-888,-888,1,na
2002,6,18,C,D,1,CO,ELA,-888,-888,4,na
2002,6,18,C,D,1,CO,TEN,-888,-888,4,na
2002,6,18,C,D,1,HE,CYD,-888,-888,2,na
2002,6,18,C,D,1,HE,LYG ,-888,-888,1,na
2002,6,18,C,D,1,OR,ACR,-888,-888,1,na
2002,6,18,C,D,3,AR,GNA,-888,-888,1,na
2002,6,18,C,D,3,AR,PHO,-888,-888,1,na
2002,6,18,C,D,3,AR,THO,-888,-888,1,na
2002,6,18,C,D,3,CO,CAR,-888,-888,3,na
2002,6,18,C,D,3,CO,ELA,-888,-888,9,na
2002,6,18,C,D,3,CO,TEN,-888,-888,1,na
2002,6,18,C,D,3,CO,TEN,-888,-888,2,na
2002,6,18,C,D,3,OR,ACR,-888,-888,1,na
2002,6,18,C,D,3,SC,VAE,-888,-888,1,na
2002,6,18,C,D,5,AR,GNA,-888,-888,1,na
2002,6,18,C,D,5,AR,PHO,-888,-888,2,na
2002,6,18,C,D,5,AR,SAL,-888,-888,3,na
2002,6,18,C,D,5,AR,THO,-888,-888,2,na
2002,6,18,C,D,5,CO,ELA,-888,-888,11,na
2002,6,18,C,D,5,CO,TEN,-888,-888,1,na
2002,6,18,C,D,5,HE,ALY,-888,-888,1,na
2002,6,18,C,D,5,OR,ACR,-888,-888,1,na
2002,6,18,C,E,1,AR,COR,-888,-888,2,na
2002,6,18,C,E,1,AR,GNA,-888,-888,3,na
2002,6,18,C,E,1,AR,SAL,-888,-888,1,na
2002,6,18,C,E,1,AR,THO,-888,-888,3,na
2002,6,18,C,E,1,CO,CAR,-888,-888,1,na
2002,6,18,C,E,1,CO,ELA,-888,-888,5,na
2002,6,18,C,E,1,CO,TEN,-888,-888,1,na
2002,6,18,C,E,1,CO,TEN,-888,-888,6,na
2002,6,18,C,E,1,HE,LYG ,-888,-888,11,na
2002,6,18,C,E,1,HE,LYG ,-888,-888,1,na
2002,6,18,C,E,1,HE,LYG ,-888,-888,21,na
2002,6,18,C,E,1,OR,ACR,-888,-888,1,na
2002,6,18,C,E,1,OR,GRY,-888,-888,2,na
2002,6,18,C,E,1,SC,VAE,-888,-888,1,na
2002,6,18,C,E,3,AR,COR,-888,-888,1,na
2002,6,18,C,E,3,AR,GNA,-888,-888,4,na
2002,6,18,C,E,3,AR,SAL,-888,-888,1,na
2002,6,18,C,E,3,AR,THO,-888,-888,1,na
2002,6,18,C,E,3,CO,CAR,-888,-888,2,na
2002,6,18,C,E,3,CO,CUR,-888,-888,1,na
2002,6,18,C,E,3,CO,ELA,-888,-888,3,na
2002,6,18,C,E,3,CO,TEN,-888,-888,6,na
2002,6,18,C,E,3,MA,MAN,-888,-888,1,na
2002,6,18,C,E,3,OR,ACR,-888,-888,1,na
2002,6,18,C,E,3,SO,ERE,-888,-888,1,na
2002,6,18,C,E,5,AR,GNA,-888,-888,4,na
2002,6,18,C,E,5,AR,LYC,-888,-888,1,na
2002,6,18,C,E,5,AR,PHO,-888,-888,1,na
2002,6,18,C,E,5,CO,CAR,-888,-888,1,na
2002,6,18,C,E,5,CO,CUR,-888,-888,1,na
2002,6,18,C,E,5,CO,ELA,-888,-888,1,na
2002,6,18,C,E,5,CO,TEN,-888,-888,11,na
2002,6,18,C,E,5,HE,ALY,-888,-888,1,na
2002,6,18,C,E,5,HE,LYG ,-888,-888,8,na
2002,6,18,C,E,5,HE,LYG ,-888,-888,4,na
2002,6,18,C,E,5,OR,ACR,-888,-888,1,na
2002,6,18,G,A,1,AR,COR,-888,-888,1,na
2002,6,18,G,A,1,AR,DIC,-888,-888,1,na
2002,6,18,G,A,1,AR,LYC,-888,-888,2,na
2002,6,18,G,A,1,AR,OXY,-888,-888,1,na
2002,6,18,G,A,1,AR,SAL,-888,-888,6,na
2002,6,18,G,A,1,CO,CAR,-888,-888,1,na
2002,6,18,G,A,1,CO,TEN,-888,-888,16,na
2002,6,18,G,A,1,CO,TEN,-888,-888,2,na
2002,6,18,G,A,1,HE,ALY,-888,-888,2,na
2002,6,18,G,A,1,OR,ACR,-888,-888,2,na
2002,6,18,G,A,1,OR,ACR,-888,-888,1,na
2002,6,18,G,A,1,OR,GRY,-888,-888,6,na
2002,6,18,G,A,1,OR,RHA,-888,-888,7,na
2002,6,18,G,A,3,CO,TEN,-888,-888,1,na
2002,6,18,G,A,3,OR,RHA,-888,-888,1,na
2002,6,18,G,A,3,SO,ERE,-888,-888,1,na
2002,6,18,G,A,5,AR,GNA,-888,-888,6,na
2002,6,18,G,A,5,AR,LYC,-888,-888,3,na
2002,6,18,G,A,5,CO,CAR,-888,-888,2,na
2002,6,18,G,A,5,CO,ELA,-888,-888,1,na
2002,6,18,G,A,5,CO,TEN,-888,-888,1,na
2002,6,18,G,A,5,CO,TEN,-888,-888,3,na
2002,6,18,G,A,5,HE,ALY,-888,-888,1,na
2002,6,18,G,A,5,HE,LYG ,-888,-888,1,na
2002,6,18,G,A,5,OR,GRY,-888,-888,10,na
2002,6,18,G,A,5,OR,RHA,-888,-888,1,na
2002,6,18,G,B,1,AR,GNA,-888,-888,4,na
2002,6,18,G,B,1,AR,SAL,-888,-888,2,na
2002,6,18,G,B,1,AR,THE,-888,-888,1,na
2002,6,18,G,B,1,AR,THO,-888,-888,4,na
2002,6,18,G,B,1,CO,CUR,-888,-888,1,na
2002,6,18,G,B,1,CO,ELA,-888,-888,5,na
2002,6,18,G,B,1,CO,TEN,-888,-888,2,na
2002,6,18,G,B,1,CO,TEN,-888,-888,49,na
2002,6,18,G,B,1,HE,ALY,-888,-888,25,na
2002,6,18,G,B,1,HE,CYD,-888,-888,1,na
