Bee_Species,SiteRepSeason,bees
APANTAFFF,T2SP09,0
APANTCALF,T2SP09,0
APANTLESF,T2SP09,2
APANTMONF,T2SP09,0
APANTPHEF,T2SP09,0
APANTPORF,T2SP09,2
APAPIMELF,T2SP09,27
APBOMHUNF,T2SP09,0
APBOMPENF,T2SP09,0
APCERACAF,T2SP09,0
APCERNANF,T2SP09,0
APDIAAUSF,T2SP09,9
APDIADIMF,T2SP09,0
APDIAENAF,T2SP09,0
APDIAMEGF,T2SP09,0
APDIAOCHF,T2SP09,0
APDIARINF,T2SP09,36
APDIASPHF,T2SP09,0
APDIAVALF,T2SP09,0
APEUCLYCF,T2SP09,0
APEUCTERF,T2SP09,1
APEXOSOLF,T2SP09,0
APHABMORF,T2SP09,1
APHABNS1F,T2SP09,0
APHOLCALF,T2SP09,0
APMELBOHF,T2SP09,2
APMELPACF,T2SP09,0
APMESAGIF,T2SP09,0
APMESCOLF,T2SP09,0
APMESCOMF,T2SP09,0
APMESHUMF,T2SP09,0
APMESMENF,T2SP09,0
APMESPARF,T2SP09,0
APMESSUBF,T2SP09,1
APMESTHEF,T2SP09,0
APMESTRIF,T2SP09,25
APMESTRIM,T2SP09,0
APMESVERF,T2SP09,0
APNEOVIGF,T2SP09,0
APNOM001F,T2SP09,0
APPEPPRU,T2SP09,0
APSVAHELF,T2SP09,0
APSVAMACF,T2SP09,0
APSVAOBLF,T2SP09,0
APTETALBF,T2SP09,0
APTETSPIF,T2SP09,0
APXYLCALF,T2SP09,0
COHYLMESF,T2SP09,0
HAHALTRIF,T2FA09,81
HAAGAANGF,T2FA09,27
HAAGAFEMF,T2FA09,4
HAAGAMELF,T2FA09,10
HAAGASPLF,T2FA09,1
HAAUGAURF,T2FA09,0
HADUFMARF,T2FA09,0
HADUF001F,T2FA09,0
HAHALCONF,T2FA09,0
HAHALLIGF,T2FA09,2
HAHALPARF,T2FA09,2
HALASPRUF,T2FA09,0
HALASCOAF,T2FA09,0
HALASHUDF,T2FA09,2
HALASPARF,T2FA09,0
HALASPERF,T2FA09,0
HALASPOTF,T2FA09,0
HALASSISF,T2FA09,0
HALAS00CF,T2FA09,3
HALAS007F,T2FA09,0
HALAS012F,T2FA09,0
HALAS015F,T2FA09,0
HALAS017F,T2FA09,0
HALAS018F,T2FA09,0
HALAS019F,T2FA09,0
HALAS020F,T2FA09,0
HALAS021F,T2FA09,0
HALASODDF,T2FA09,3
HALASEV1F,T2FA09,0
HALASEV2F,T2FA09,0
HALASEV3F,T2FA09,0
HALASEV4F,T2FA09,0
HALASEV5F,T2FA09,6
HALASEV6F,T2FA09,0
HALASNOCF,T2FA09,0
HANOMTRIF,T2FA09,0
HASPH001F,T2FA09,0
HASPH002F,T2FA09,0
MEANTEMAF,T2FA09,0
MEANTPORF,T2FA09,1
MEASHBIGF,T2FA09,0
MEASHMELF,T2FA09,3
MEDIACURF,T2FA09,0
MEDIAIMPF,T2FA09,0
MEDIOPACF,T2FA09,0
MEDIOPOMF,T2FA09,0
MEHOP003F,T2FA09,0
MELITAPIF,T2FA09,0
MEMEGSIDF,T2FA09,0
MEMEGUMAF,T2FA09,0
MEOSMCERF,T2FA09,0
MEOSMLATF,T2FA09,0
MEOSMLIOF,T2FA09,0
MEOSMPRUF,T2FA09,0
MEOSMTITF,T2FA09,0
MEOSMWATF,T2FA09,0
ANANDCAPF,T2FA09,0
ANANDCREF,T2FA09,0
ANANDHELF,T2FA09,0
ANANDILLF,T2FA09,0
ANANDMON,T2FA09,0
ANANDPRFF,T2FA09,0
ANANDPRIF,T2FA09,0
ANHETPERF,T2FA09,0
ANHET002F,T2FA09,0
ANCAL001F,T2FA09,0
ANPER001F,T2FA09,0
ANPER002F,T2FA09,0
ANPER003F,T2FA09,0
ANPER005F,T2FA09,0
ANPER006F,T2FA09,0
ANPER009F,T2FA09,0
ANPER012F,T2FA09,1
ANPER014F,T2FA09,0
ANPER015F,T2FA09,0
ANPER016F,T2FA09,0
ANPER018F,T2FA09,0
ANPERALBF,T2FA09,0
ANPERAST,T2FA09,0
ANPERCALF,T2FA09,43
ANPERCORF,T2FA09,0
ANPERDOLF,T2FA09,0
ANPERFALF,T2FA09,0
ANPERIGNF,T2FA09,0
ANPERMENF,T2FA09,0
ANPERPULF,T2FA09,6
ANPERVERF,T2FA09,0
APANDCOMF,T2FA09,0
APANPCOMF,T2FA09,0
APANTAFFF,T2FA09,0
APANTCALF,T2FA09,0
APANTLESF,T2FA09,0
APANTMONF,T2FA09,0
APANTPHEF,T2FA09,0
APANTPORF,T2FA09,0
APAPIMELF,T2FA09,2
APBOMHUNF,T2FA09,0
APBOMPENF,T2FA09,0
APCERACAF,T2FA09,0
APCERNANF,T2FA09,0
APDIAAUSF,T2FA09,1
APDIADIMF,T2FA09,0
APDIAENAF,T2FA09,0
APDIAMEGF,T2FA09,0
APDIAOCHF,T2FA09,1
APDIARINF,T2FA09,5
APDIASPHF,T2FA09,0
APDIAVALF,T2FA09,0
APEUCLYCF,T2FA09,0
APEUCTERF,T2FA09,0
APEXOSOLF,T2FA09,2
APHABMORF,T2FA09,0
APHABNS1F,T2FA09,0
APHOLCALF,T2FA09,0
APMELBOHF,T2FA09,0
APMELPACF,T2FA09,0
APMESAGIF,T2FA09,2
APMESCOLF,T2FA09,0
APMESCOMF,T2FA09,3
APMESHUMF,T2FA09,0
APMESMENF,T2FA09,0
APMESPARF,T2FA09,0
APMESSUBF,T2FA09,0
APMESTHEF,T2FA09,3
APMESTRIF,T2FA09,23
APMESTRIM,T2FA09,1
APMESVERF,T2FA09,0
APNEOVIGF,T2FA09,0
APNOM001F,T2FA09,0
APPEPPRU,T2FA09,0
APSVAHELF,T2FA09,0
APSVAMACF,T2FA09,0
APSVAOBLF,T2FA09,0
APTETALBF,T2FA09,1
APTETSPIF,T2FA09,0
APXYLCALF,T2FA09,0
COHYLMESF,T2FA09,0
HAHALTRIF,T2SP10,847
HAAGAANGF,T2SP10,6
HAAGAFEMF,T2SP10,2
HAAGAMELF,T2SP10,4
HAAGASPLF,T2SP10,0
HAAUGAURF,T2SP10,0
HADUFMARF,T2SP10,0
HADUF001F,T2SP10,0
HAHALCONF,T2SP10,0
HAHALLIGF,T2SP10,0
HAHALPARF,T2SP10,0
HALASPRUF,T2SP10,0
HALASCOAF,T2SP10,0
HALASHUDF,T2SP10,2
HALASPARF,T2SP10,0
HALASPERF,T2SP10,0
HALASPOTF,T2SP10,0
HALASSISF,T2SP10,0
HALAS00CF,T2SP10,0
HALAS007F,T2SP10,0
HALAS012F,T2SP10,0
HALAS015F,T2SP10,0
HALAS017F,T2SP10,0
HALAS018F,T2SP10,0
HALAS019F,T2SP10,0
HALAS020F,T2SP10,0
HALAS021F,T2SP10,0
HALASODDF,T2SP10,1
HALASEV1F,T2SP10,0
HALASEV2F,T2SP10,0
HALASEV3F,T2SP10,0
HALASEV4F,T2SP10,0
HALASEV5F,T2SP10,10
HALASEV6F,T2SP10,0
HALASNOCF,T2SP10,0
HANOMTRIF,T2SP10,0
HASPH001F,T2SP10,0
HASPH002F,T2SP10,0
MEANTEMAF,T2SP10,0
MEANTPORF,T2SP10,0
MEASHBIGF,T2SP10,0
MEASHMELF,T2SP10,4
MEDIACURF,T2SP10,0
MEDIAIMPF,T2SP10,0
MEDIOPACF,T2SP10,0
MEDIOPOMF,T2SP10,0
MEHOP003F,T2SP10,0
MELITAPIF,T2SP10,0
MEMEGSIDF,T2SP10,0
MEMEGUMAF,T2SP10,0
MEOSMCERF,T2SP10,0
MEOSMLATF,T2SP10,0
MEOSMLIOF,T2SP10,0
MEOSMPRUF,T2SP10,0
MEOSMTITF,T2SP10,0
MEOSMWATF,T2SP10,0
ANANDCAPF,T2SP10,0
ANANDCREF,T2SP10,0
ANANDHELF,T2SP10,0
ANANDILLF,T2SP10,0
ANANDMON,T2SP10,0
ANANDPRFF,T2SP10,0
ANANDPRIF,T2SP10,0
ANHETPERF,T2SP10,0
ANHET002F,T2SP10,0
ANCAL001F,T2SP10,0
ANPER001F,T2SP10,0
ANPER002F,T2SP10,0
ANPER003F,T2SP10,0
ANPER005F,T2SP10,0
ANPER006F,T2SP10,0
ANPER009F,T2SP10,0
ANPER012F,T2SP10,0
ANPER014F,T2SP10,0
ANPER015F,T2SP10,0
ANPER016F,T2SP10,0
ANPER018F,T2SP10,0
ANPERALBF,T2SP10,0
ANPERAST,T2SP10,0
ANPERCALF,T2SP10,0
ANPERCORF,T2SP10,2
ANPERDOLF,T2SP10,0
ANPERFALF,T2SP10,0
ANPERIGNF,T2SP10,0
ANPERMENF,T2SP10,0
ANPERPULF,T2SP10,0
ANPERVERF,T2SP10,0
APANDCOMF,T2SP10,0
APANPCOMF,T2SP10,0
APANTAFFF,T2SP10,0
APANTCALF,T2SP10,0
APANTLESF,T2SP10,0
APANTMONF,T2SP10,0
APANTPHEF,T2SP10,0
APANTPORF,T2SP10,0
APAPIMELF,T2SP10,3
APBOMHUNF,T2SP10,0
APBOMPENF,T2SP10,0
APCERACAF,T2SP10,0
APCERNANF,T2SP10,0
APDIAAUSF,T2SP10,8
APDIADIMF,T2SP10,0
APDIAENAF,T2SP10,0
APDIAMEGF,T2SP10,0
APDIAOCHF,T2SP10,0
APDIARINF,T2SP10,21
APDIASPHF,T2SP10,0
APDIAVALF,T2SP10,0
APEUCLYCF,T2SP10,0
APEUCTERF,T2SP10,0
APEXOSOLF,T2SP10,0
APHABMORF,T2SP10,0
APHABNS1F,T2SP10,0
APHOLCALF,T2SP10,0
APMELBOHF,T2SP10,0
APMELPACF,T2SP10,0
APMESAGIF,T2SP10,0
APMESCOLF,T2SP10,0
APMESCOMF,T2SP10,0
APMESHUMF,T2SP10,0
APMESMENF,T2SP10,0
APMESPARF,T2SP10,2
APMESSUBF,T2SP10,0
APMESTHEF,T2SP10,0
APMESTRIF,T2SP10,16
APMESTRIM,T2SP10,0
APMESVERF,T2SP10,0
APNEOVIGF,T2SP10,0
APNOM001F,T2SP10,0
APPEPPRU,T2SP10,0
APSVAHELF,T2SP10,0
APSVAMACF,T2SP10,0
APSVAOBLF,T2SP10,0
APTETALBF,T2SP10,0
APTETSPIF,T2SP10,0
APXYLCALF,T2SP10,0
COHYLMESF,T2SP10,0
HAHALTRIF,T2FA10,35
HAAGAANGF,T2FA10,1
HAAGAFEMF,T2FA10,0
HAAGAMELF,T2FA10,0
HAAGASPLF,T2FA10,0
HAAUGAURF,T2FA10,0
HADUFMARF,T2FA10,0
HADUF001F,T2FA10,0
HAHALCONF,T2FA10,0
HAHALLIGF,T2FA10,0
HAHALPARF,T2FA10,0
HALASPRUF,T2FA10,0
HALASCOAF,T2FA10,0
HALASHUDF,T2FA10,0
HALASPARF,T2FA10,0
HALASPERF,T2FA10,0
HALASPOTF,T2FA10,0
HALASSISF,T2FA10,0
HALAS00CF,T2FA10,0
HALAS007F,T2FA10,0
HALAS012F,T2FA10,0
HALAS015F,T2FA10,0
HALAS017F,T2FA10,0
HALAS018F,T2FA10,0
HALAS019F,T2FA10,0
HALAS020F,T2FA10,0
HALAS021F,T2FA10,0
HALASODDF,T2FA10,0
HALASEV1F,T2FA10,0
HALASEV2F,T2FA10,0
HALASEV3F,T2FA10,0
HALASEV4F,T2FA10,0
HALASEV5F,T2FA10,1
HALASEV6F,T2FA10,0
HALASNOCF,T2FA10,0
HANOMTRIF,T2FA10,0
HASPH001F,T2FA10,0
HASPH002F,T2FA10,0
MEANTEMAF,T2FA10,0
MEANTPORF,T2FA10,0
MEASHBIGF,T2FA10,0
MEASHMELF,T2FA10,2
MEDIACURF,T2FA10,0
MEDIAIMPF,T2FA10,0
MEDIOPACF,T2FA10,0
MEDIOPOMF,T2FA10,0
MEHOP003F,T2FA10,0
MELITAPIF,T2FA10,0
MEMEGSIDF,T2FA10,0
MEMEGUMAF,T2FA10,0
MEOSMCERF,T2FA10,0
MEOSMLATF,T2FA10,0
MEOSMLIOF,T2FA10,0
MEOSMPRUF,T2FA10,0
MEOSMTITF,T2FA10,0
MEOSMWATF,T2FA10,0
ANANDCAPF,T2FA10,0
ANANDCREF,T2FA10,0
ANANDHELF,T2FA10,0
ANANDILLF,T2FA10,0
ANANDMON,T2FA10,0
ANANDPRFF,T2FA10,0
ANANDPRIF,T2FA10,0
ANHETPERF,T2FA10,0
ANHET002F,T2FA10,0
ANCAL001F,T2FA10,0
ANPER001F,T2FA10,0
ANPER002F,T2FA10,0
ANPER003F,T2FA10,0
ANPER005F,T2FA10,0
ANPER006F,T2FA10,0
ANPER009F,T2FA10,0
ANPER012F,T2FA10,0
ANPER014F,T2FA10,0
ANPER015F,T2FA10,0
ANPER016F,T2FA10,0
ANPER018F,T2FA10,0
ANPERALBF,T2FA10,0
ANPERAST,T2FA10,0
ANPERCALF,T2FA10,0
ANPERCORF,T2FA10,0
ANPERDOLF,T2FA10,0
ANPERFALF,T2FA10,0
ANPERIGNF,T2FA10,0
ANPERMENF,T2FA10,0
ANPERPULF,T2FA10,0
ANPERVERF,T2FA10,0
APANDCOMF,T2FA10,0
APANPCOMF,T2FA10,0
APANTAFFF,T2FA10,0
APANTCALF,T2FA10,0
APANTLESF,T2FA10,0
APANTMONF,T2FA10,0
APANTPHEF,T2FA10,0
APANTPORF,T2FA10,0
APAPIMELF,T2FA10,1
APBOMHUNF,T2FA10,0
APBOMPENF,T2FA10,0
APCERACAF,T2FA10,0
APCERNANF,T2FA10,0
APDIAAUSF,T2FA10,0
APDIADIMF,T2FA10,0
APDIAENAF,T2FA10,0
APDIAMEGF,T2FA10,0
APDIAOCHF,T2FA10,0
APDIARINF,T2FA10,19
APDIASPHF,T2FA10,0
APDIAVALF,T2FA10,0
APEUCLYCF,T2FA10,0
APEUCTERF,T2FA10,0
APEXOSOLF,T2FA10,0
APHABMORF,T2FA10,0
APHABNS1F,T2FA10,0
APHOLCALF,T2FA10,0
APMELBOHF,T2FA10,0
APMELPACF,T2FA10,0
APMESAGIF,T2FA10,0
APMESCOLF,T2FA10,0
APMESCOMF,T2FA10,0
APMESHUMF,T2FA10,0
APMESMENF,T2FA10,0
APMESPARF,T2FA10,0
APMESSUBF,T2FA10,0
APMESTHEF,T2FA10,0
APMESTRIF,T2FA10,1
APMESTRIM,T2FA10,0
APMESVERF,T2FA10,1
APNEOVIGF,T2FA10,0
APNOM001F,T2FA10,0
APPEPPRU,T2FA10,0
APSVAHELF,T2FA10,0
APSVAMACF,T2FA10,0
APSVAOBLF,T2FA10,0
APTETALBF,T2FA10,0
APTETSPIF,T2FA10,0
APXYLCALF,T2FA10,0
COHYLMESF,T2FA10,0
HAHALTRIF,T3SP08,1186
HAAGAANGF,T3SP08,7
HAAGAFEMF,T3SP08,1
HAAGAMELF,T3SP08,0
HAAGASPLF,T3SP08,0
HAAUGAURF,T3SP08,0
HADUFMARF,T3SP08,0
HADUF001F,T3SP08,0
HAHALCONF,T3SP08,0
HAHALLIGF,T3SP08,2
HAHALPARF,T3SP08,0
HALASPRUF,T3SP08,2
HALASCOAF,T3SP08,0
HALASHUDF,T3SP08,1
HALASPARF,T3SP08,0
HALASPERF,T3SP08,1
HALASPOTF,T3SP08,0
HALASSISF,T3SP08,0
HALAS00CF,T3SP08,0
HALAS007F,T3SP08,0
HALAS012F,T3SP08,0
HALAS015F,T3SP08,0
HALAS017F,T3SP08,2
HALAS018F,T3SP08,0
HALAS019F,T3SP08,0
HALAS020F,T3SP08,0
HALAS021F,T3SP08,0
HALASODDF,T3SP08,0
HALASEV1F,T3SP08,0
HALASEV2F,T3SP08,0
HALASEV3F,T3SP08,0
HALASEV4F,T3SP08,0
HALASEV5F,T3SP08,7
HALASEV6F,T3SP08,0
HALASNOCF,T3SP08,0
HANOMTRIF,T3SP08,0
HASPH001F,T3SP08,0
HASPH002F,T3SP08,2
MEANTEMAF,T3SP08,1
MEANTPORF,T3SP08,0
MEASHBIGF,T3SP08,0
MEASHMELF,T3SP08,0
MEDIACURF,T3SP08,0
MEDIAIMPF,T3SP08,0
MEDIOPACF,T3SP08,1
MEDIOPOMF,T3SP08,0
MEHOP003F,T3SP08,0
MELITAPIF,T3SP08,0
MEMEGSIDF,T3SP08,0
MEMEGUMAF,T3SP08,0
MEOSMCERF,T3SP08,2
MEOSMLATF,T3SP08,0
MEOSMLIOF,T3SP08,0
MEOSMPRUF,T3SP08,1
MEOSMTITF,T3SP08,0
MEOSMWATF,T3SP08,1
ANANDCAPF,T3SP08,0
ANANDCREF,T3SP08,0
ANANDHELF,T3SP08,0
ANANDILLF,T3SP08,0
ANANDMON,T3SP08,0
ANANDPRFF,T3SP08,1
ANANDPRIF,T3SP08,0
ANHETPERF,T3SP08,0
ANHET002F,T3SP08,0
ANCAL001F,T3SP08,0
ANPER001F,T3SP08,0
ANPER002F,T3SP08,0
ANPER003F,T3SP08,0
ANPER005F,T3SP08,0
ANPER006F,T3SP08,0
ANPER009F,T3SP08,0
ANPER012F,T3SP08,0
ANPER014F,T3SP08,0
ANPER015F,T3SP08,0
ANPER016F,T3SP08,0
ANPER018F,T3SP08,0
ANPERALBF,T3SP08,0
ANPERAST,T3SP08,0
ANPERCALF,T3SP08,0
ANPERCORF,T3SP08,1
ANPERDOLF,T3SP08,0
ANPERFALF,T3SP08,0
ANPERIGNF,T3SP08,0
ANPERMENF,T3SP08,0
ANPERPULF,T3SP08,0
ANPERVERF,T3SP08,0
APANDCOMF,T3SP08,0
APANPCOMF,T3SP08,0
APANTAFFF,T3SP08,0
APANTCALF,T3SP08,0
APANTLESF,T3SP08,0
APANTMONF,T3SP08,0
APANTPHEF,T3SP08,0
APANTPORF,T3SP08,0
APAPIMELF,T3SP08,8
APBOMHUNF,T3SP08,0
APBOMPENF,T3SP08,0
APCERACAF,T3SP08,0
APCERNANF,T3SP08,0
APDIAAUSF,T3SP08,2
APDIADIMF,T3SP08,0
APDIAENAF,T3SP08,0
APDIAMEGF,T3SP08,0
APDIAOCHF,T3SP08,0
APDIARINF,T3SP08,15
APDIASPHF,T3SP08,0
APDIAVALF,T3SP08,0
APEUCLYCF,T3SP08,0
APEUCTERF,T3SP08,0
APEXOSOLF,T3SP08,0
APHABMORF,T3SP08,0
APHABNS1F,T3SP08,0
APHOLCALF,T3SP08,0
APMELBOHF,T3SP08,0
APMELPACF,T3SP08,0
APMESAGIF,T3SP08,0
APMESCOLF,T3SP08,0
APMESCOMF,T3SP08,0
APMESHUMF,T3SP08,0
APMESMENF,T3SP08,0
APMESPARF,T3SP08,0
APMESSUBF,T3SP08,0
APMESTHEF,T3SP08,0
APMESTRIF,T3SP08,4
APMESTRIM,T3SP08,0
APMESVERF,T3SP08,0
APNEOVIGF,T3SP08,0
APNOM001F,T3SP08,0
APPEPPRU,T3SP08,0
APSVAHELF,T3SP08,0
APSVAMACF,T3SP08,0
APSVAOBLF,T3SP08,0
APTETALBF,T3SP08,0
APTETSPIF,T3SP08,0
APXYLCALF,T3SP08,0
COHYLMESF,T3SP08,0
HAHALTRIF,T3FA08,429
HAAGAANGF,T3FA08,0
HAAGAFEMF,T3FA08,0
HAAGAMELF,T3FA08,0
HAAGASPLF,T3FA08,0
HAAUGAURF,T3FA08,0
HADUFMARF,T3FA08,0
HADUF001F,T3FA08,0
HAHALCONF,T3FA08,0
HAHALLIGF,T3FA08,3
HAHALPARF,T3FA08,0
HALASPRUF,T3FA08,0
HALASCOAF,T3FA08,0
HALASHUDF,T3FA08,1
HALASPARF,T3FA08,0
HALASPERF,T3FA08,0
HALASPOTF,T3FA08,0
HALASSISF,T3FA08,0
HALAS00CF,T3FA08,0
HALAS007F,T3FA08,0
HALAS012F,T3FA08,0
HALAS015F,T3FA08,0
HALAS017F,T3FA08,0
HALAS018F,T3FA08,0
HALAS019F,T3FA08,0
HALAS020F,T3FA08,0
HALAS021F,T3FA08,0
HALASODDF,T3FA08,0
HALASEV1F,T3FA08,0
HALASEV2F,T3FA08,0
HALASEV3F,T3FA08,0
HALASEV4F,T3FA08,0
HALASEV5F,T3FA08,5
HALASEV6F,T3FA08,0
HALASNOCF,T3FA08,0
HANOMTRIF,T3FA08,0
HASPH001F,T3FA08,0
HASPH002F,T3FA08,0
MEANTEMAF,T3FA08,0
MEANTPORF,T3FA08,0
MEASHBIGF,T3FA08,0
MEASHMELF,T3FA08,1
MEDIACURF,T3FA08,0
MEDIAIMPF,T3FA08,0
MEDIOPACF,T3FA08,0
MEDIOPOMF,T3FA08,0
MEHOP003F,T3FA08,0
MELITAPIF,T3FA08,0
MEMEGSIDF,T3FA08,0
MEMEGUMAF,T3FA08,0
MEOSMCERF,T3FA08,0
MEOSMLATF,T3FA08,0
MEOSMLIOF,T3FA08,0
MEOSMPRUF,T3FA08,0
MEOSMTITF,T3FA08,0
MEOSMWATF,T3FA08,0
ANANDCAPF,T3FA08,0
ANANDCREF,T3FA08,0
ANANDHELF,T3FA08,0
ANANDILLF,T3FA08,0
ANANDMON,T3FA08,0
ANANDPRFF,T3FA08,0
ANANDPRIF,T3FA08,0
ANHETPERF,T3FA08,0
ANHET002F,T3FA08,0
ANCAL001F,T3FA08,0
ANPER001F,T3FA08,0
ANPER002F,T3FA08,0
ANPER003F,T3FA08,0
ANPER005F,T3FA08,0
ANPER006F,T3FA08,0
ANPER009F,T3FA08,0
ANPER012F,T3FA08,0
ANPER014F,T3FA08,0
ANPER015F,T3FA08,0
ANPER016F,T3FA08,0
ANPER018F,T3FA08,0
ANPERALBF,T3FA08,0
ANPERAST,T3FA08,0
ANPERCALF,T3FA08,0
ANPERCORF,T3FA08,0
ANPERDOLF,T3FA08,0
ANPERFALF,T3FA08,0
ANPERIGNF,T3FA08,0
ANPERMENF,T3FA08,0
ANPERPULF,T3FA08,0
ANPERVERF,T3FA08,0
APANDCOMF,T3FA08,0
APANPCOMF,T3FA08,0
APANTAFFF,T3FA08,0
APANTCALF,T3FA08,0
APANTLESF,T3FA08,0
APANTMONF,T3FA08,0
APANTPHEF,T3FA08,0
APANTPORF,T3FA08,0
APAPIMELF,T3FA08,0
APBOMHUNF,T3FA08,0
APBOMPENF,T3FA08,0
APCERACAF,T3FA08,0
APCERNANF,T3FA08,0
APDIAAUSF,T3FA08,0
APDIADIMF,T3FA08,0
APDIAENAF,T3FA08,0
APDIAMEGF,T3FA08,0
APDIAOCHF,T3FA08,0
APDIARINF,T3FA08,11
APDIASPHF,T3FA08,0
APDIAVALF,T3FA08,0
APEUCLYCF,T3FA08,0
APEUCTERF,T3FA08,0
APEXOSOLF,T3FA08,0
APHABMORF,T3FA08,0
APHABNS1F,T3FA08,0
APHOLCALF,T3FA08,0
APMELBOHF,T3FA08,0
APMELPACF,T3FA08,0
APMESAGIF,T3FA08,1
APMESCOLF,T3FA08,0
APMESCOMF,T3FA08,0
APMESHUMF,T3FA08,0
APMESMENF,T3FA08,0
APMESPARF,T3FA08,0
APMESSUBF,T3FA08,0
APMESTHEF,T3FA08,0
APMESTRIF,T3FA08,0
APMESTRIM,T3FA08,0
APMESVERF,T3FA08,0
APNEOVIGF,T3FA08,0
APNOM001F,T3FA08,0
APPEPPRU,T3FA08,0
APSVAHELF,T3FA08,0
APSVAMACF,T3FA08,0
APSVAOBLF,T3FA08,0
APTETALBF,T3FA08,0
APTETSPIF,T3FA08,0
APXYLCALF,T3FA08,0
COHYLMESF,T3FA08,0
HAHALTRIF,T3SP09,863
HAAGAANGF,T3SP09,3
HAAGAFEMF,T3SP09,0
HAAGAMELF,T3SP09,0
HAAGASPLF,T3SP09,0
HAAUGAURF,T3SP09,0
HADUFMARF,T3SP09,0
HADUF001F,T3SP09,0
HAHALCONF,T3SP09,0
HAHALLIGF,T3SP09,4
HAHALPARF,T3SP09,0
HALASPRUF,T3SP09,1
HALASCOAF,T3SP09,0
HALASHUDF,T3SP09,5
HALASPARF,T3SP09,0
HALASPERF,T3SP09,0
HALASPOTF,T3SP09,0
HALASSISF,T3SP09,0
HALAS00CF,T3SP09,0
HALAS007F,T3SP09,0
HALAS012F,T3SP09,0
HALAS015F,T3SP09,0
HALAS017F,T3SP09,0
HALAS018F,T3SP09,1
HALAS019F,T3SP09,0
HALAS020F,T3SP09,0
HALAS021F,T3SP09,0
HALASODDF,T3SP09,1
HALASEV1F,T3SP09,0
HALASEV2F,T3SP09,0
HALASEV3F,T3SP09,0
HALASEV4F,T3SP09,0
HALASEV5F,T3SP09,11
HALASEV6F,T3SP09,0
HALASNOCF,T3SP09,0
HANOMTRIF,T3SP09,0
HASPH001F,T3SP09,0
HASPH002F,T3SP09,0
MEANTEMAF,T3SP09,0
MEANTPORF,T3SP09,0
MEASHBIGF,T3SP09,0
MEASHMELF,T3SP09,1
MEDIACURF,T3SP09,0
MEDIAIMPF,T3SP09,0
MEDIOPACF,T3SP09,1
MEDIOPOMF,T3SP09,0
MEHOP003F,T3SP09,0
MELITAPIF,T3SP09,1
MEMEGSIDF,T3SP09,0
MEMEGUMAF,T3SP09,0
MEOSMCERF,T3SP09,0
MEOSMLATF,T3SP09,0
MEOSMLIOF,T3SP09,0
MEOSMPRUF,T3SP09,0
MEOSMTITF,T3SP09,3
MEOSMWATF,T3SP09,0
ANANDCAPF,T3SP09,0
ANANDCREF,T3SP09,0
ANANDHELF,T3SP09,0
ANANDILLF,T3SP09,0
ANANDMON,T3SP09,0
ANANDPRFF,T3SP09,0
ANANDPRIF,T3SP09,0
ANHETPERF,T3SP09,0
ANHET002F,T3SP09,0
ANCAL001F,T3SP09,0
ANPER001F,T3SP09,0
ANPER002F,T3SP09,0
ANPER003F,T3SP09,0
ANPER005F,T3SP09,0
ANPER006F,T3SP09,0
ANPER009F,T3SP09,0
ANPER012F,T3SP09,0
ANPER014F,T3SP09,0
ANPER015F,T3SP09,0
ANPER016F,T3SP09,0
ANPER018F,T3SP09,0
ANPERALBF,T3SP09,0
ANPERAST,T3SP09,0
ANPERCALF,T3SP09,0
ANPERCORF,T3SP09,0
ANPERDOLF,T3SP09,0
ANPERFALF,T3SP09,0
ANPERIGNF,T3SP09,0
ANPERMENF,T3SP09,0
ANPERPULF,T3SP09,0
ANPERVERF,T3SP09,0
APANDCOMF,T3SP09,0
APANPCOMF,T3SP09,0
APANTAFFF,T3SP09,1
APANTCALF,T3SP09,0
APANTLESF,T3SP09,1
APANTMONF,T3SP09,0
APANTPHEF,T3SP09,0
APANTPORF,T3SP09,0
APAPIMELF,T3SP09,10
APBOMHUNF,T3SP09,0
APBOMPENF,T3SP09,0
APCERACAF,T3SP09,0
APCERNANF,T3SP09,1
APDIAAUSF,T3SP09,10
APDIADIMF,T3SP09,1
APDIAENAF,T3SP09,0
APDIAMEGF,T3SP09,0
APDIAOCHF,T3SP09,0
APDIARINF,T3SP09,18
APDIASPHF,T3SP09,0
APDIAVALF,T3SP09,0
APEUCLYCF,T3SP09,0
APEUCTERF,T3SP09,0
APEXOSOLF,T3SP09,0
APHABMORF,T3SP09,1
APHABNS1F,T3SP09,0
APHOLCALF,T3SP09,0
APMELBOHF,T3SP09,0
APMELPACF,T3SP09,0
APMESAGIF,T3SP09,0
APMESCOLF,T3SP09,0
APMESCOMF,T3SP09,0
APMESHUMF,T3SP09,0
APMESMENF,T3SP09,0
APMESPARF,T3SP09,0
APMESSUBF,T3SP09,0
APMESTHEF,T3SP09,0
APMESTRIF,T3SP09,6
APMESTRIM,T3SP09,0
APMESVERF,T3SP09,0
APNEOVIGF,T3SP09,0
APNOM001F,T3SP09,0
APPEPPRU,T3SP09,0
APSVAHELF,T3SP09,0
APSVAMACF,T3SP09,0
APSVAOBLF,T3SP09,0
APTETALBF,T3SP09,0
APTETSPIF,T3SP09,0
APXYLCALF,T3SP09,0
COHYLMESF,T3SP09,0
HAHALTRIF,T3FA09,383
HAAGAANGF,T3FA09,6
HAAGAFEMF,T3FA09,1
HAAGAMELF,T3FA09,0
