"Code","Growth","SppType","Season","Month","Year","Site","Plot","Quad","Cover","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","month_num","site_plot"
"CHSE7","A","H",3,"September",2006,"G","3",142,3,"Plantae","Euphorbiaceae","Chamaesyce","serrula",9,"G3"
"TRRA","A","G",3,"September",2006,"G","3",142,4,"Plantae","Poaceae","Tragus","racemosus",9,"G3"
"ENDE","P","G",3,"September",2006,"G","3",142,6,"Plantae","Poaceae","Enneapogon","desvauxii",9,"G3"
"CHSES","A","H",3,"September",2006,"G","3",142,8,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"G3"
"EUEX4","A","H",3,"September",2006,"G","3",142,8,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"G3"
"PLJA","P","G",3,"September",2006,"G","3",142,10,"Plantae","Poaceae","Pleuraphis","jamesii",9,"G3"
"KAPA","A","H",3,"September",2006,"G","3",142,12,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"G3"
"BOER4","P","G",3,"September",2006,"G","3",142,22,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G3"
"APRAH","P","H",3,"September",2006,"G","3",144,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"G3"
"PORT","A","H",3,"September",2006,"G","3",144,1,NA,NA,NA,NA,9,"G3"
"SAAB","A","H",3,"September",2006,"G","3",144,2,"Plantae","Asteraceae","Sanvitalia","abertii",9,"G3"
"TRRA","A","G",3,"September",2006,"G","3",144,2,"Plantae","Poaceae","Tragus","racemosus",9,"G3"
"ENDE","P","G",3,"September",2006,"G","3",144,6,"Plantae","Poaceae","Enneapogon","desvauxii",9,"G3"
"BOER4","P","G",3,"September",2006,"G","3",144,12,"Plantae","Poaceae","Bouteloua","eriopoda",9,"G3"
"EUEX4","A","H",3,"September",2006,"G","3",144,12,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"G3"
"TILA2","A","H",3,"September",2006,"G","3",144,14,"Plantae","Amaranthaceae","Tidestromia","lanuginosa",9,"G3"
"BOBA2","A","G",3,"September",2006,"G","3",144,20,"Plantae","Poaceae","Bouteloua","barbata",9,"G3"
"CHSES","A","H",3,"September",2006,"G","3",144,20,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"G3"
"APRAH","P","H",3,"September",2006,"S","1a",6,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",6,1,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"CHSE7","A","H",3,"September",2006,"S","1a",6,1,"Plantae","Euphorbiaceae","Chamaesyce","serrula",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",6,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",6,5,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",6,5,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"BOGR2","P","G",3,"September",2006,"S","1a",6,20,"Plantae","Poaceae","Bouteloua","gracilis",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",8,1,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"CHSE7","A","H",3,"September",2006,"S","1a",8,1,"Plantae","Euphorbiaceae","Chamaesyce","serrula",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",8,1,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",8,2,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"CHLA10","A","H",3,"September",2006,"S","1a",8,2,"Plantae","Euphorbiaceae","Chamaesyce","lata",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",8,4,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",8,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",8,8,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"BOER4","P","G",3,"September",2006,"S","1a",8,15,"Plantae","Poaceae","Bouteloua","eriopoda",9,"S1a"
"ASNU4","A","H",3,"September",2006,"S","1a",10,1,"Plantae","Fabaceae","Astragalus","nuttallianus",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",10,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",10,1,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",10,2,NA,NA,NA,NA,9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",10,4,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",10,6,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"CHSE7","A","H",3,"September",2006,"S","1a",10,20,"Plantae","Euphorbiaceae","Chamaesyce","serrula",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",10,20,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",12,1,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",12,1,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",12,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"ASNU4","A","H",3,"September",2006,"S","1a",12,2,"Plantae","Fabaceae","Astragalus","nuttallianus",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",12,3,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",12,6,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",12,7,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",18,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",18,1,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",18,1,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",18,1,NA,NA,NA,NA,9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",18,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",18,2,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",18,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"BOER4","P","G",3,"September",2006,"S","1a",18,20,"Plantae","Poaceae","Bouteloua","eriopoda",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",20,1,NA,NA,NA,NA,9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",20,2,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",20,2,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",20,2,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",20,3,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",20,4,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",20,20,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",22,2,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",22,4,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",22,4,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",22,5,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",22,7,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",22,8,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",22,8,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",24,2,NA,NA,NA,NA,9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",24,3,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",24,4,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",24,4,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",24,5,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"PLJA","P","G",3,"September",2006,"S","1a",24,6,"Plantae","Poaceae","Pleuraphis","jamesii",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",24,8,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"ASNU4","A","H",3,"September",2006,"S","1a",30,1,"Plantae","Fabaceae","Astragalus","nuttallianus",9,"S1a"
"TILA2","A","H",3,"September",2006,"S","1a",30,1,"Plantae","Amaranthaceae","Tidestromia","lanuginosa",9,"S1a"
"PORT","A","H",3,"September",2006,"S","1a",30,2,NA,NA,NA,NA,9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",30,3,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",30,5,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",30,6,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",30,11,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",30,15,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",32,1,NA,NA,NA,NA,9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",32,2,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",32,3,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",32,4,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",32,10,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",32,15,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",34,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",34,2,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",34,2,NA,NA,NA,NA,9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",34,5,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",34,6,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",34,10,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",34,15,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",36,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"ASNU4","A","H",3,"September",2006,"S","1a",36,1,"Plantae","Fabaceae","Astragalus","nuttallianus",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",36,2,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",36,2,NA,NA,NA,NA,9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",36,2,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"TILA2","A","H",3,"September",2006,"S","1a",36,2,"Plantae","Amaranthaceae","Tidestromia","lanuginosa",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",36,5,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"PLJA","P","G",3,"September",2006,"S","1a",36,12,"Plantae","Poaceae","Pleuraphis","jamesii",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",42,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",42,2,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"CHLA10","A","H",3,"September",2006,"S","1a",42,4,"Plantae","Euphorbiaceae","Chamaesyce","lata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",42,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",42,6,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"BOGR2","P","G",3,"September",2006,"S","1a",42,40,"Plantae","Poaceae","Bouteloua","gracilis",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",44,1,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"CHSE7","A","H",3,"September",2006,"S","1a",44,1,"Plantae","Euphorbiaceae","Chamaesyce","serrula",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",44,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",44,1,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",44,3,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",44,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"BOGR2","P","G",3,"September",2006,"S","1a",44,6,"Plantae","Poaceae","Bouteloua","gracilis",9,"S1a"
"BOER4","P","G",3,"September",2006,"S","1a",44,25,"Plantae","Poaceae","Bouteloua","eriopoda",9,"S1a"
"ASNU4","A","H",3,"September",2006,"S","1a",46,1,"Plantae","Fabaceae","Astragalus","nuttallianus",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",46,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",46,2,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",46,3,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",46,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",46,6,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",46,6,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",46,6,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",46,8,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",46,9,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"TILA2","A","H",3,"September",2006,"S","1a",48,1,"Plantae","Amaranthaceae","Tidestromia","lanuginosa",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",48,4,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",48,4,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",48,6,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",48,12,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",48,12,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",48,15,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",48,20,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",54,2,NA,NA,NA,NA,9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",54,2,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",54,3,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",54,4,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",54,5,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",54,5,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",54,15,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",56,2,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",56,2,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"TILA2","A","H",3,"September",2006,"S","1a",56,4,"Plantae","Amaranthaceae","Tidestromia","lanuginosa",9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",56,6,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",56,8,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",56,25,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",58,1,NA,NA,NA,NA,9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",58,1,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",58,2,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",58,2,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",58,3,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",58,4,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",58,8,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",58,20,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",58,65,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",60,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",60,1,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",60,2,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"POOL","A","H",3,"September",2006,"S","1a",60,2,"Plantae","Portulacaceae","Portulaca","oleracea",9,"S1a"
"PORT","A","H",3,"September",2006,"S","1a",60,2,NA,NA,NA,NA,9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",60,3,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",60,4,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",60,10,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",60,15,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"SPWR","P","H",3,"September",2006,"S","1a",66,1,"Plantae","Malvaceae","Sphaeralcea","wrightii",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",66,3,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",66,4,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"OPPH","P","C",3,"September",2006,"S","1a",66,4,"Plantae","Cactaceae","Opuntia","phaeacantha",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",66,5,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",66,15,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",66,20,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",68,1,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"CHSE7","A","H",3,"September",2006,"S","1a",68,1,"Plantae","Euphorbiaceae","Chamaesyce","serrula",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",68,1,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"MOSQ","A","G",3,"September",2006,"S","1a",68,1,NA,NA,NA,NA,9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",68,2,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",68,4,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",68,4,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",68,6,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",68,8,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",68,15,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",68,25,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"ENDE","P","G",3,"September",2006,"S","1a",70,1,"Plantae","Poaceae","Enneapogon","desvauxii",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",70,2,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"MUAR","P","G",3,"September",2006,"S","1a",70,3,"Plantae","Poaceae","Muhlenbergia","arenacea",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",70,4,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",70,7,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"ASNU4","A","H",3,"September",2006,"S","1a",72,1,"Plantae","Fabaceae","Astragalus","nuttallianus",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",72,2,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"BOGR2","P","G",3,"September",2006,"S","1a",72,2,"Plantae","Poaceae","Bouteloua","gracilis",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",72,3,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"PLPA2","A","H",3,"September",2006,"S","1a",72,3,"Plantae","Plantaginaceae","Plantago","patagonica",9,"S1a"
"SCBR2","P","G",3,"September",2006,"S","1a",72,8,"Plantae","Poaceae","Scleropogon","brevifolius",9,"S1a"
"SPCR","P","G",3,"September",2006,"S","1a",72,10,"Plantae","Poaceae","Sporobolus","cryptandrus",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",78,1,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"BOBA2","A","G",3,"September",2006,"S","1a",78,2,"Plantae","Poaceae","Bouteloua","barbata",9,"S1a"
"KAPA","A","H",3,"September",2006,"S","1a",78,5,"Plantae","Zygophyllaceae","Kallstroemia","parviflora",9,"S1a"
"EUEX4","A","H",3,"September",2006,"S","1a",78,6,"Plantae","Euphorbiaceae","Euphorbia","exstipulata",9,"S1a"
"BOGR2","P","G",3,"September",2006,"S","1a",78,40,"Plantae","Poaceae","Bouteloua","gracilis",9,"S1a"
"CHSES","A","H",3,"September",2006,"S","1a",80,1,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia",9,"S1a"
"GACO5","P","H",3,"September",2006,"S","1a",80,1,"Plantae","Onagraceae","Gaura","coccinea",9,"S1a"
"SATR12","A","H",3,"September",2006,"S","1a",80,1,"Plantae","Chenopodiaceae","Salsola","tragus",9,"S1a"
"APRAH","P","H",3,"September",2006,"S","1a",80,2,"Plantae","Asteraceae","Aphanostephus","ramosissimus",9,"S1a"
"CHSE7","A","H",3,"September",2006,"S","1a",80,2,"Plantae","Euphorbiaceae","Chamaesyce","serrula",9,"S1a"
