"year","fire","ws","block","trt","plot","spnum","Taxa_genus","Taxa_species","cover","Taxa_kingdom","Taxa_family"
2010,4,"n4d","B",2,7,52,"artemisia","ludoviciana",3.5,"Plantae","Orobanchaceae"
2010,4,"n4d","B",2,7,54,"asclepias","stenophylla",0.25,"Plantae",NA
2010,4,"n4d","B",2,7,55,"asclepias","verticillata",0.5,"Plantae","Apiaceae"
2010,4,"n4d","B",2,7,58,"aster","ericoides",5.75,"Plantae","Asteraceae"
2010,4,"n4d","B",2,7,69,"callirhoe","involucrata",0.25,"Plantae",NA
2010,4,"n4d","B",2,7,70,"cirsium","undulatum",0.5,"Plantae","Asteraceae"
2010,4,"n4d","B",2,7,71,"conyza","canadensis",10.5,"Plantae","Asteraceae"
2010,4,"n4d","B",2,7,75,"draba","reptans",1,"Plantae",NA
2010,4,"n4d","B",2,7,77,"erigeron","strigosus",0.5,"Plantae",NA
2010,4,"n4d","B",2,7,82,"hedeoma","hispidum",1,"Plantae","Hydrophyllaceae"
2010,4,"n4d","B",2,7,86,"kuhnia","eupatorioides",3.5,"Plantae","Asteraceae"
2010,4,"n4d","B",2,7,89,"lepidium","densiflorum",1,"Plantae","Brassicaceae"
2010,4,"n4d","B",2,7,92,"linum","sulcatum",2.75,"Plantae",NA
2010,4,"n4d","B",2,7,102,"oxalis","stricta",1.5,"Plantae",NA
2010,4,"n4d","B",2,7,109,"dalea","purpurea",0.25,"Plantae","Poaceae"
2010,4,"n4d","B",2,7,111,"physalis","pumila",0.25,"Plantae","Polemoniaceae"
2010,4,"n4d","B",2,7,114,"plantago","rhodosperma",1.5,"Plantae",NA
2010,4,"n4d","B",2,7,118,"ratibida","columnifera",1.25,"Plantae","Asteraceae"
2010,4,"n4d","B",2,7,120,"ruellia","humilis",0.25,"Plantae","Loasaceae"
2010,4,"n4d","B",2,7,121,"salvia","azurea",1.25,"Plantae",NA
2010,4,"n4d","B",2,7,124,"silene","antirrhina",1.25,"Plantae","Caryophyllaceae"
2010,4,"n4d","B",2,7,125,"sisyrinchium","campestre",0.25,"Plantae",NA
2010,4,"n4d","B",2,7,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2010,4,"n4d","B",2,7,130,"solidago","rigida",0.5,"Plantae",NA
2010,4,"n4d","B",2,7,132,"spermolepis","inermis",1.75,"Plantae",NA
2010,4,"n4d","B",2,7,136,"triodanis","leptocarpa",0.75,"Plantae",NA
2010,4,"n4d","B",2,7,139,"verbena","stricta",1.75,"Plantae",NA
2010,4,"n4d","B",2,7,140,"vernonia","baldwinii",3.75,"Plantae",NA
2010,4,"n4d","B",2,7,145,"desmodium","illinoense",1.5,"Plantae",NA
2010,4,"n4d","B",2,7,183,"grindelia","squarrosa",7.25,"Plantae","Poaceae"
2010,4,"n4d","B",2,7,186,"melilotus","officinalis",0.5,"Plantae","Fabaceae"
2010,4,"n4d","B",2,7,216,"euphorbia","serpens",1,"Plantae",NA
2010,4,"n4d","B",2,7,234,"rhus","glabra",4.75,"Plantae","Nyctaginaceae"
2010,4,"n4d","B",2,7,300,"euphorbia","nutans",0.75,"Plantae",NA
2010,4,"n4d","B",2,7,338,"plantago","patagonica",64.5,"Plantae","Plantaginaceae"
2010,4,"n4d","B",2,8,2,"andropogon","gerardii",85,"Plantae",NA
2010,4,"n4d","B",2,8,3,"andropogon","scoparius",0.25,"Plantae","Fabaceae"
2010,4,"n4d","B",2,8,4,"bouteloua","curtipendula",0.75,"Plantae","Poaceae"
2010,4,"n4d","B",2,8,5,"bouteloua","gracilis",2.5,"Plantae","Poaceae"
2010,4,"n4d","B",2,8,9,"elymus","canadensis",0.5,"Plantae","Asteraceae"
2010,4,"n4d","B",2,8,11,"eragrostis","spectabilis",4.5,"Plantae",NA
2010,4,"n4d","B",2,8,12,"koeleria","pyramidata",1.5,"Plantae",NA
2010,4,"n4d","B",2,8,14,"dichanthelium","oligosanthes",15.5,"Plantae",NA
2010,4,"n4d","B",2,8,17,"poa","pratensis",30.25,"Plantae",NA
2010,4,"n4d","B",2,8,18,"sorghastrum","nutans",10.5,"Plantae",NA
2010,4,"n4d","B",2,8,21,"sporobolus","asper",6.5,"Plantae","Lamiaceae"
2010,4,"n4d","B",2,8,22,"sporobolus","cryptandrus",1.25,"Plantae","Poaceae"
2010,4,"n4d","B",2,8,25,"bromus","japonicus",24.5,"Plantae",NA
2010,4,"n4d","B",2,8,27,"festuca","octoflora",0.25,"Plantae","Poaceae"
2010,4,"n4d","B",2,8,28,"hordeum","pusillum",1.25,"Plantae",NA
2010,4,"n4d","B",2,8,30,"schedonnardus","paniculatus",1,"Plantae",NA
2010,4,"n4d","B",2,8,31,"carex","brevior",3.75,"Plantae",NA
2010,4,"n4d","B",2,8,33,"carex","heliophila",3.25,"Plantae",NA
2010,4,"n4d","B",2,8,34,"carex","meadii",0.75,"Plantae",NA
2010,4,"n4d","B",2,8,36,"cyperus","lupulinus",0.5,"Plantae",NA
2010,4,"n4d","B",2,8,40,"amorpha","canescens",3.5,"Plantae","Chenopodiaceae"
2010,4,"n4d","B",2,8,43,"symphoricarpos","orbiculatus",1.5,"Plantae",NA
2010,4,"n4d","B",2,8,44,"achillea","millefolium",3.75,"Plantae",NA
2010,4,"n4d","B",2,8,46,"ambrosia","psilostachya",11.25,"Plantae",NA
2010,4,"n4d","B",2,8,52,"artemisia","ludoviciana",4,"Plantae","Orobanchaceae"
2010,4,"n4d","B",2,8,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2010,4,"n4d","B",2,8,56,"asclepias","viridis",6,"Plantae","Poaceae"
2010,4,"n4d","B",2,8,58,"aster","ericoides",9.5,"Plantae","Asteraceae"
2010,4,"n4d","B",2,8,69,"callirhoe","involucrata",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,71,"conyza","canadensis",3,"Plantae","Asteraceae"
2010,4,"n4d","B",2,8,75,"draba","reptans",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,77,"erigeron","strigosus",1.5,"Plantae",NA
2010,4,"n4d","B",2,8,79,"euphorbia","spathulata",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,82,"hedeoma","hispidum",1.25,"Plantae","Hydrophyllaceae"
2010,4,"n4d","B",2,8,86,"kuhnia","eupatorioides",0.25,"Plantae","Asteraceae"
2010,4,"n4d","B",2,8,89,"lepidium","densiflorum",0.25,"Plantae","Brassicaceae"
2010,4,"n4d","B",2,8,92,"linum","sulcatum",0.5,"Plantae",NA
2010,4,"n4d","B",2,8,102,"oxalis","stricta",1.75,"Plantae",NA
2010,4,"n4d","B",2,8,109,"dalea","purpurea",0.25,"Plantae","Poaceae"
2010,4,"n4d","B",2,8,111,"physalis","pumila",1,"Plantae","Polemoniaceae"
2010,4,"n4d","B",2,8,114,"plantago","rhodosperma",2.5,"Plantae",NA
2010,4,"n4d","B",2,8,118,"ratibida","columnifera",2.75,"Plantae","Asteraceae"
2010,4,"n4d","B",2,8,120,"ruellia","humilis",0.25,"Plantae","Loasaceae"
2010,4,"n4d","B",2,8,121,"salvia","azurea",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,125,"sisyrinchium","campestre",0.5,"Plantae",NA
2010,4,"n4d","B",2,8,127,"solidago","canadensis",0.5,"Plantae","Asteraceae"
2010,4,"n4d","B",2,8,132,"spermolepis","inermis",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,136,"triodanis","leptocarpa",1,"Plantae",NA
2010,4,"n4d","B",2,8,137,"triodanis","perfoliata",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,139,"verbena","stricta",0.5,"Plantae",NA
2010,4,"n4d","B",2,8,140,"vernonia","baldwinii",5.25,"Plantae",NA
2010,4,"n4d","B",2,8,186,"melilotus","officinalis",1,"Plantae","Fabaceae"
2010,4,"n4d","B",2,8,216,"euphorbia","serpens",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,300,"euphorbia","nutans",0.25,"Plantae",NA
2010,4,"n4d","B",2,8,338,"plantago","patagonica",3.75,"Plantae","Plantaginaceae"
2010,20,"n20b","B",1,1,2,"andropogon","gerardii",38.75,"Plantae",NA
2010,20,"n20b","B",1,1,3,"andropogon","scoparius",3,"Plantae","Fabaceae"
2010,20,"n20b","B",1,1,4,"bouteloua","curtipendula",8,"Plantae","Poaceae"
2010,20,"n20b","B",1,1,12,"koeleria","pyramidata",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,14,"dichanthelium","oligosanthes",0.75,"Plantae",NA
2010,20,"n20b","B",1,1,15,"panicum","virgatum",18.75,"Plantae",NA
2010,20,"n20b","B",1,1,17,"poa","pratensis",0.75,"Plantae",NA
2010,20,"n20b","B",1,1,18,"sorghastrum","nutans",10.5,"Plantae",NA
2010,20,"n20b","B",1,1,21,"sporobolus","asper",5.75,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,1,34,"carex","meadii",1.75,"Plantae",NA
2010,20,"n20b","B",1,1,43,"symphoricarpos","orbiculatus",7.25,"Plantae",NA
2010,20,"n20b","B",1,1,46,"ambrosia","psilostachya",1.75,"Plantae",NA
2010,20,"n20b","B",1,1,54,"asclepias","stenophylla",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2010,20,"n20b","B",1,1,56,"asclepias","viridis",0.5,"Plantae","Poaceae"
2010,20,"n20b","B",1,1,58,"aster","ericoides",1.75,"Plantae","Asteraceae"
2010,20,"n20b","B",1,1,61,"astragalus","crassicarpus",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,72,"croton","monanthogynus",0.75,"Plantae",NA
2010,20,"n20b","B",1,1,79,"euphorbia","spathulata",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,86,"kuhnia","eupatorioides",1.75,"Plantae","Asteraceae"
2010,20,"n20b","B",1,1,102,"oxalis","stricta",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,111,"physalis","pumila",4.25,"Plantae","Polemoniaceae"
2010,20,"n20b","B",1,1,117,"psoralea","tenuiflora",3,"Plantae",NA
2010,20,"n20b","B",1,1,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2010,20,"n20b","B",1,1,134,"tragia","betonicifolia",5.25,"Plantae",NA
2010,20,"n20b","B",1,1,137,"triodanis","perfoliata",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,139,"verbena","stricta",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,153,"eupatorium","rugosum",0.25,"Plantae",NA
2010,20,"n20b","B",1,1,180,"teucrium","canadense",3.5,"Plantae",NA
2010,20,"n20b","B",1,2,2,"andropogon","gerardii",87.5,"Plantae",NA
2010,20,"n20b","B",1,2,4,"bouteloua","curtipendula",3.25,"Plantae","Poaceae"
2010,20,"n20b","B",1,2,9,"elymus","canadensis",0.75,"Plantae","Asteraceae"
2010,20,"n20b","B",1,2,14,"dichanthelium","oligosanthes",1.25,"Plantae",NA
2010,20,"n20b","B",1,2,15,"panicum","virgatum",5,"Plantae",NA
2010,20,"n20b","B",1,2,17,"poa","pratensis",8.75,"Plantae",NA
2010,20,"n20b","B",1,2,18,"sorghastrum","nutans",6.75,"Plantae",NA
2010,20,"n20b","B",1,2,21,"sporobolus","asper",4.75,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,2,25,"bromus","japonicus",0.5,"Plantae",NA
2010,20,"n20b","B",1,2,34,"carex","meadii",2,"Plantae",NA
2010,20,"n20b","B",1,2,43,"symphoricarpos","orbiculatus",0.5,"Plantae",NA
2010,20,"n20b","B",1,2,52,"artemisia","ludoviciana",0.5,"Plantae","Orobanchaceae"
2010,20,"n20b","B",1,2,61,"astragalus","crassicarpus",0.25,"Plantae",NA
2010,20,"n20b","B",1,2,78,"euphorbia","marginata",1.5,"Plantae",NA
2010,20,"n20b","B",1,2,86,"kuhnia","eupatorioides",7.5,"Plantae","Asteraceae"
2010,20,"n20b","B",1,2,103,"oxalis","violacea",0.75,"Plantae","Oxalidaceae"
2010,20,"n20b","B",1,2,111,"physalis","pumila",11.75,"Plantae","Polemoniaceae"
2010,20,"n20b","B",1,2,117,"psoralea","tenuiflora",0.5,"Plantae",NA
2010,20,"n20b","B",1,2,140,"vernonia","baldwinii",3.5,"Plantae",NA
2010,20,"n20b","B",1,3,2,"andropogon","gerardii",60,"Plantae",NA
2010,20,"n20b","B",1,3,9,"elymus","canadensis",5.25,"Plantae","Asteraceae"
2010,20,"n20b","B",1,3,12,"koeleria","pyramidata",1,"Plantae",NA
2010,20,"n20b","B",1,3,14,"dichanthelium","oligosanthes",8,"Plantae",NA
2010,20,"n20b","B",1,3,17,"poa","pratensis",11.5,"Plantae",NA
2010,20,"n20b","B",1,3,18,"sorghastrum","nutans",0.75,"Plantae",NA
2010,20,"n20b","B",1,3,21,"sporobolus","asper",9.75,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,3,25,"bromus","japonicus",1.5,"Plantae",NA
2010,20,"n20b","B",1,3,34,"carex","meadii",13.75,"Plantae",NA
2010,20,"n20b","B",1,3,42,"rosa","arkansana",0.25,"Plantae",NA
2010,20,"n20b","B",1,3,43,"symphoricarpos","orbiculatus",0.5,"Plantae",NA
2010,20,"n20b","B",1,3,46,"ambrosia","psilostachya",2,"Plantae",NA
2010,20,"n20b","B",1,3,52,"artemisia","ludoviciana",0.5,"Plantae","Orobanchaceae"
2010,20,"n20b","B",1,3,58,"aster","ericoides",14.5,"Plantae","Asteraceae"
2010,20,"n20b","B",1,3,102,"oxalis","stricta",0.25,"Plantae",NA
2010,20,"n20b","B",1,3,103,"oxalis","violacea",0.25,"Plantae","Oxalidaceae"
2010,20,"n20b","B",1,3,117,"psoralea","tenuiflora",0.5,"Plantae",NA
2010,20,"n20b","B",1,3,120,"ruellia","humilis",6.5,"Plantae","Loasaceae"
2010,20,"n20b","B",1,3,126,"solanum","carolinense",15.25,"Plantae",NA
2010,20,"n20b","B",1,3,146,"juncus","interior",2.75,"Plantae",NA
2010,20,"n20b","B",1,3,164,"cornus","drummondii",0.25,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,3,551,"Heart-shaped mustard","",0.25,"Plantae",NA
2010,20,"n20b","B",1,4,1,"agropyron","smithii",0.5,"Plantae","Poaceae"
2010,20,"n20b","B",1,4,2,"andropogon","gerardii",45,"Plantae",NA
2010,20,"n20b","B",1,4,9,"elymus","canadensis",2.25,"Plantae","Asteraceae"
2010,20,"n20b","B",1,4,12,"koeleria","pyramidata",3.25,"Plantae",NA
2010,20,"n20b","B",1,4,14,"dichanthelium","oligosanthes",27.25,"Plantae",NA
2010,20,"n20b","B",1,4,17,"poa","pratensis",5.5,"Plantae",NA
2010,20,"n20b","B",1,4,18,"sorghastrum","nutans",1,"Plantae",NA
2010,20,"n20b","B",1,4,21,"sporobolus","asper",16.75,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,4,25,"bromus","japonicus",4,"Plantae",NA
2010,20,"n20b","B",1,4,31,"carex","brevior",1,"Plantae",NA
2010,20,"n20b","B",1,4,34,"carex","meadii",8.5,"Plantae",NA
2010,20,"n20b","B",1,4,36,"cyperus","lupulinus",0.75,"Plantae",NA
2010,20,"n20b","B",1,4,44,"achillea","millefolium",3,"Plantae",NA
2010,20,"n20b","B",1,4,46,"ambrosia","psilostachya",0.5,"Plantae",NA
2010,20,"n20b","B",1,4,56,"asclepias","viridis",0.25,"Plantae","Poaceae"
2010,20,"n20b","B",1,4,58,"aster","ericoides",1,"Plantae","Asteraceae"
2010,20,"n20b","B",1,4,102,"oxalis","stricta",0.25,"Plantae",NA
2010,20,"n20b","B",1,4,103,"oxalis","violacea",0.25,"Plantae","Oxalidaceae"
2010,20,"n20b","B",1,4,117,"psoralea","tenuiflora",1,"Plantae",NA
2010,20,"n20b","B",1,4,120,"ruellia","humilis",0.25,"Plantae","Loasaceae"
2010,20,"n20b","B",1,4,127,"solidago","canadensis",14.25,"Plantae","Asteraceae"
2010,20,"n20b","B",1,4,130,"solidago","rigida",2.25,"Plantae",NA
2010,20,"n20b","B",1,4,140,"vernonia","baldwinii",0.5,"Plantae",NA
2010,20,"n20b","B",1,4,150,"agrostis","hyemalis",0.5,"Plantae",NA
2010,20,"n20b","B",1,4,178,"bromus","inermis",1.25,"Plantae",NA
2010,20,"n20b","B",1,4,551,"Heart-shaped mustard","",0.75,"Plantae",NA
2010,20,"n20b","B",1,5,2,"andropogon","gerardii",25.5,"Plantae",NA
2010,20,"n20b","B",1,5,3,"andropogon","scoparius",20,"Plantae","Fabaceae"
2010,20,"n20b","B",1,5,4,"bouteloua","curtipendula",2.25,"Plantae","Poaceae"
2010,20,"n20b","B",1,5,12,"koeleria","pyramidata",0.75,"Plantae",NA
2010,20,"n20b","B",1,5,14,"dichanthelium","oligosanthes",18,"Plantae",NA
2010,20,"n20b","B",1,5,17,"poa","pratensis",30,"Plantae",NA
2010,20,"n20b","B",1,5,18,"sorghastrum","nutans",2.75,"Plantae",NA
2010,20,"n20b","B",1,5,20,"sphenopholis","obtusata",0.5,"Plantae",NA
2010,20,"n20b","B",1,5,21,"sporobolus","asper",23,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,5,25,"bromus","japonicus",0.5,"Plantae",NA
2010,20,"n20b","B",1,5,31,"carex","brevior",2,"Plantae",NA
2010,20,"n20b","B",1,5,34,"carex","meadii",3.5,"Plantae",NA
2010,20,"n20b","B",1,5,40,"amorpha","canescens",7.5,"Plantae","Chenopodiaceae"
2010,20,"n20b","B",1,5,41,"ceanothus","herbaceus",1.75,"Plantae",NA
2010,20,"n20b","B",1,5,46,"ambrosia","psilostachya",0.75,"Plantae",NA
2010,20,"n20b","B",1,5,52,"artemisia","ludoviciana",4.75,"Plantae","Orobanchaceae"
2010,20,"n20b","B",1,5,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2010,20,"n20b","B",1,5,58,"aster","ericoides",2,"Plantae","Asteraceae"
2010,20,"n20b","B",1,5,86,"kuhnia","eupatorioides",0.5,"Plantae","Asteraceae"
2010,20,"n20b","B",1,5,93,"lithospermum","incisum",0.25,"Plantae","Boraginaceae"
2010,20,"n20b","B",1,5,117,"psoralea","tenuiflora",1.75,"Plantae",NA
2010,20,"n20b","B",1,5,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2010,20,"n20b","B",1,5,121,"salvia","azurea",0.75,"Plantae",NA
2010,20,"n20b","B",1,5,127,"solidago","canadensis",15.25,"Plantae","Asteraceae"
2010,20,"n20b","B",1,5,130,"solidago","rigida",2,"Plantae",NA
2010,20,"n20b","B",1,5,161,"asclepias","syriaca",0.25,"Plantae",NA
2010,20,"n20b","B",1,6,2,"andropogon","gerardii",29,"Plantae",NA
2010,20,"n20b","B",1,6,9,"elymus","canadensis",0.75,"Plantae","Asteraceae"
2010,20,"n20b","B",1,6,14,"dichanthelium","oligosanthes",7.5,"Plantae",NA
2010,20,"n20b","B",1,6,17,"poa","pratensis",12.5,"Plantae",NA
2010,20,"n20b","B",1,6,18,"sorghastrum","nutans",11.75,"Plantae",NA
2010,20,"n20b","B",1,6,21,"sporobolus","asper",16.5,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,6,25,"bromus","japonicus",1,"Plantae",NA
2010,20,"n20b","B",1,6,31,"carex","brevior",2.5,"Plantae",NA
2010,20,"n20b","B",1,6,33,"carex","heliophila",0.75,"Plantae",NA
2010,20,"n20b","B",1,6,43,"symphoricarpos","orbiculatus",1.5,"Plantae",NA
2010,20,"n20b","B",1,6,46,"ambrosia","psilostachya",3.5,"Plantae",NA
2010,20,"n20b","B",1,6,52,"artemisia","ludoviciana",3.5,"Plantae","Orobanchaceae"
2010,20,"n20b","B",1,6,55,"asclepias","verticillata",1,"Plantae","Apiaceae"
2010,20,"n20b","B",1,6,56,"asclepias","viridis",0.25,"Plantae","Poaceae"
2010,20,"n20b","B",1,6,58,"aster","ericoides",3.5,"Plantae","Asteraceae"
2010,20,"n20b","B",1,6,86,"kuhnia","eupatorioides",7.25,"Plantae","Asteraceae"
2010,20,"n20b","B",1,6,102,"oxalis","stricta",0.25,"Plantae",NA
2010,20,"n20b","B",1,6,111,"physalis","pumila",2.75,"Plantae","Polemoniaceae"
2010,20,"n20b","B",1,6,114,"plantago","rhodosperma",0.25,"Plantae",NA
2010,20,"n20b","B",1,6,117,"psoralea","tenuiflora",1.75,"Plantae",NA
2010,20,"n20b","B",1,6,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2010,20,"n20b","B",1,6,127,"solidago","canadensis",34.5,"Plantae","Asteraceae"
2010,20,"n20b","B",1,6,130,"solidago","rigida",1.25,"Plantae",NA
2010,20,"n20b","B",1,7,2,"andropogon","gerardii",57.5,"Plantae",NA
2010,20,"n20b","B",1,7,3,"andropogon","scoparius",5.5,"Plantae","Fabaceae"
2010,20,"n20b","B",1,7,4,"bouteloua","curtipendula",5.75,"Plantae","Poaceae"
2010,20,"n20b","B",1,7,14,"dichanthelium","oligosanthes",7.25,"Plantae",NA
2010,20,"n20b","B",1,7,17,"poa","pratensis",17.5,"Plantae",NA
2010,20,"n20b","B",1,7,18,"sorghastrum","nutans",8.75,"Plantae",NA
2010,20,"n20b","B",1,7,20,"sphenopholis","obtusata",0.25,"Plantae",NA
2010,20,"n20b","B",1,7,21,"sporobolus","asper",11,"Plantae","Lamiaceae"
2010,20,"n20b","B",1,7,31,"carex","brevior",0.5,"Plantae",NA
2010,20,"n20b","B",1,7,33,"carex","heliophila",0.25,"Plantae",NA
2010,20,"n20b","B",1,7,34,"carex","meadii",1.5,"Plantae",NA
2010,20,"n20b","B",1,7,46,"ambrosia","psilostachya",1.25,"Plantae",NA
2010,20,"n20b","B",1,7,52,"artemisia","ludoviciana",7.5,"Plantae","Orobanchaceae"
2010,20,"n20b","B",1,7,58,"aster","ericoides",1.75,"Plantae","Asteraceae"
2010,20,"n20b","B",1,7,59,"aster","oblongifolius",4,"Plantae",NA
2010,20,"n20b","B",1,7,61,"astragalus","crassicarpus",0.25,"Plantae",NA
2010,20,"n20b","B",1,7,99,"oenothera","speciosa",0.5,"Plantae","Asclepiadaceae"
2010,20,"n20b","B",1,7,102,"oxalis","stricta",0.5,"Plantae",NA
2010,20,"n20b","B",1,7,111,"physalis","pumila",0.5,"Plantae","Polemoniaceae"
2010,20,"n20b","B",1,7,118,"ratibida","columnifera",1,"Plantae","Asteraceae"
2010,20,"n20b","B",1,7,120,"ruellia","humilis",0.25,"Plantae","Loasaceae"
2010,20,"n20b","B",1,7,121,"salvia","azurea",0.25,"Plantae",NA
2010,20,"n20b","B",1,7,137,"triodanis","perfoliata",0.5,"Plantae",NA
2010,20,"n20b","B",1,7,140,"vernonia","baldwinii",1.75,"Plantae",NA
2010,20,"n20b","B",1,7,199,"gleditsia","triacanthos",0.25,"Plantae",NA
2010,20,"n20b","B",2,1,2,"andropogon","gerardii",95,"Plantae",NA
2010,20,"n20b","B",2,1,4,"bouteloua","curtipendula",5.5,"Plantae","Poaceae"
2010,20,"n20b","B",2,1,9,"elymus","canadensis",0.5,"Plantae","Asteraceae"
2010,20,"n20b","B",2,1,11,"eragrostis","spectabilis",1.5,"Plantae",NA
2010,20,"n20b","B",2,1,14,"dichanthelium","oligosanthes",3,"Plantae",NA
2010,20,"n20b","B",2,1,18,"sorghastrum","nutans",12.75,"Plantae",NA
2010,20,"n20b","B",2,1,21,"sporobolus","asper",5.75,"Plantae","Lamiaceae"
2010,20,"n20b","B",2,1,23,"sporobolus","heterolepis",2,"Plantae",NA
2010,20,"n20b","B",2,1,25,"bromus","japonicus",0.5,"Plantae",NA
2010,20,"n20b","B",2,1,31,"carex","brevior",0.5,"Plantae",NA
2010,20,"n20b","B",2,1,40,"amorpha","canescens",0.75,"Plantae","Chenopodiaceae"
2010,20,"n20b","B",2,1,43,"symphoricarpos","orbiculatus",0.5,"Plantae",NA
2010,20,"n20b","B",2,1,46,"ambrosia","psilostachya",0.25,"Plantae",NA
2010,20,"n20b","B",2,1,52,"artemisia","ludoviciana",0.25,"Plantae","Orobanchaceae"
2010,20,"n20b","B",2,1,55,"asclepias","verticillata",0.5,"Plantae","Apiaceae"
2010,20,"n20b","B",2,1,58,"aster","ericoides",2.75,"Plantae","Asteraceae"
2010,20,"n20b","B",2,1,59,"aster","oblongifolius",2.75,"Plantae",NA
2010,20,"n20b","B",2,1,79,"euphorbia","spathulata",0.25,"Plantae",NA
2010,20,"n20b","B",2,1,86,"kuhnia","eupatorioides",4.25,"Plantae","Asteraceae"
2010,20,"n20b","B",2,1,89,"lepidium","densiflorum",0.25,"Plantae","Brassicaceae"
2010,20,"n20b","B",2,1,99,"oenothera","speciosa",0.25,"Plantae","Asclepiadaceae"
2010,20,"n20b","B",2,1,111,"physalis","pumila",0.25,"Plantae","Polemoniaceae"
2010,20,"n20b","B",2,1,114,"plantago","rhodosperma",0.75,"Plantae",NA
2010,20,"n20b","B",2,1,115,"polygala","verticillata",0.5,"Plantae","Apiaceae"
2010,20,"n20b","B",2,1,117,"psoralea","tenuiflora",27.75,"Plantae",NA
2010,20,"n20b","B",2,1,120,"ruellia","humilis",0.25,"Plantae","Loasaceae"
2010,20,"n20b","B",2,1,121,"salvia","azurea",3,"Plantae",NA
2010,20,"n20b","B",2,1,125,"sisyrinchium","campestre",1,"Plantae",NA
2010,20,"n20b","B",2,1,127,"solidago","canadensis",2,"Plantae","Asteraceae"
2010,20,"n20b","B",2,1,140,"vernonia","baldwinii",0.5,"Plantae",NA
2010,20,"n20b","B",2,1,206,"viola","pratincola",0.25,"Plantae",NA
2010,20,"n20b","B",2,2,2,"andropogon","gerardii",75,"Plantae",NA
2010,20,"n20b","B",2,2,3,"andropogon","scoparius",4.5,"Plantae","Fabaceae"
2010,20,"n20b","B",2,2,4,"bouteloua","curtipendula",0.5,"Plantae","Poaceae"
2010,20,"n20b","B",2,2,5,"bouteloua","gracilis",4.25,"Plantae","Poaceae"
2010,20,"n20b","B",2,2,9,"elymus","canadensis",1,"Plantae","Asteraceae"
2010,20,"n20b","B",2,2,11,"eragrostis","spectabilis",4.75,"Plantae",NA
2010,20,"n20b","B",2,2,14,"dichanthelium","oligosanthes",14,"Plantae",NA
2010,20,"n20b","B",2,2,17,"poa","pratensis",12.25,"Plantae",NA
2010,20,"n20b","B",2,2,18,"sorghastrum","nutans",12.5,"Plantae",NA
2010,20,"n20b","B",2,2,20,"sphenopholis","obtusata",3.25,"Plantae",NA
2010,20,"n20b","B",2,2,21,"sporobolus","asper",8.25,"Plantae","Lamiaceae"
2010,20,"n20b","B",2,2,25,"bromus","japonicus",7.5,"Plantae",NA
2010,20,"n20b","B",2,2,27,"festuca","octoflora",0.5,"Plantae","Poaceae"
2010,20,"n20b","B",2,2,28,"hordeum","pusillum",0.25,"Plantae",NA
2010,20,"n20b","B",2,2,31,"carex","brevior",0.75,"Plantae",NA
2010,20,"n20b","B",2,2,33,"carex","heliophila",1,"Plantae",NA
2010,20,"n20b","B",2,2,34,"carex","meadii",2.5,"Plantae",NA
2010,20,"n20b","B",2,2,40,"amorpha","canescens",10,"Plantae","Chenopodiaceae"
2010,20,"n20b","B",2,2,43,"symphoricarpos","orbiculatus",0.25,"Plantae",NA
2010,20,"n20b","B",2,2,46,"ambrosia","psilostachya",2,"Plantae",NA
2010,20,"n20b","B",2,2,52,"artemisia","ludoviciana",4.75,"Plantae","Orobanchaceae"
2010,20,"n20b","B",2,2,58,"aster","ericoides",7.75,"Plantae","Asteraceae"
2010,20,"n20b","B",2,2,82,"hedeoma","hispidum",5.25,"Plantae","Hydrophyllaceae"
2010,20,"n20b","B",2,2,85,"hymenopappus","scabiosaeus",0.25,"Plantae",NA
2010,20,"n20b","B",2,2,86,"kuhnia","eupatorioides",2.75,"Plantae","Asteraceae"
