"Bee_Species","SiteRepSeason","bees","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","updated_bee_species","site","rep","season","year"
"APNEOVIGF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Neolarra","vigilans","APNEOVIG","T","1","FA","2010"
"APNOM001F","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Nomada","(Micronomada)001","APNOM001","T","1","FA","2010"
"APPEPPRU","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APPEPPRU","T","1","FA","2010"
"APSVAHELF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Svastra","helianthelli","APSVAHEL","T","1","FA","2010"
"APSVAMACF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Svastra","machaerantherae","APSVAMAC","T","1","FA","2010"
"APSVAOBLF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Svastra","obliqua","APSVAOBL","T","1","FA","2010"
"APTETALBF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APTETALB","T","1","FA","2010"
"APTETSPIF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APTETSPI","T","1","FA","2010"
"APXYLCALF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Xylocopa","californica","APXYLCAL","T","1","FA","2010"
"COHYLMESF","T1FA10",0,"Animalia","Arthropoda","Insecta","Hymenoptera","COLLETIDAE","Hylaeus","mesillae_mesillae","COHYLMES","T","1","FA","2010"
"HAHALTRIF","T2SP08",1290,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Halictus","tripartitus","HAHALTRI","T","2","SP","2008"
"HAAGAANGF","T2SP08",13,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Agapostemon","angelicus","HAAGAANG","T","2","SP","2008"
"HAAGAFEMF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAAGAFEM","T","2","SP","2008"
"HAAGAMELF","T2SP08",7,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Agapostemon","melliventris","HAAGAMEL","T","2","SP","2008"
"HAAGASPLF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAAGASPL","T","2","SP","2008"
"HAAUGAURF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAAUGAUR","T","2","SP","2008"
"HADUFMARF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HADUFMAR","T","2","SP","2008"
"HADUF001F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HADUF001","T","2","SP","2008"
"HAHALCONF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAHALCON","T","2","SP","2008"
"HAHALLIGF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Halictus","ligatus","HAHALLIG","T","2","SP","2008"
"HAHALPARF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAHALPAR","T","2","SP","2008"
"HALASPRUF","T2SP08",9,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","pruinosiformis","HALASPRU","T","2","SP","2008"
"HALASCOAF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASCOA","T","2","SP","2008"
"HALASHUDF","T2SP08",9,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASHUD","T","2","SP","2008"
"HALASPARF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASPAR","T","2","SP","2008"
"HALASPERF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASPER","T","2","SP","2008"
"HALASPOTF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","potosi","HALASPOT","T","2","SP","2008"
"HALASSISF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","sisymbrii","HALASSIS","T","2","SP","2008"
"HALAS00CF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS00C","T","2","SP","2008"
"HALAS007F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS007","T","2","SP","2008"
"HALAS012F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS012","T","2","SP","2008"
"HALAS015F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS015","T","2","SP","2008"
"HALAS017F","T2SP08",17,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS017","T","2","SP","2008"
"HALAS018F","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS018","T","2","SP","2008"
"HALAS019F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS019","T","2","SP","2008"
"HALAS020F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS020","T","2","SP","2008"
"HALAS021F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS021","T","2","SP","2008"
"HALASODDF","T2SP08",2,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASODD","T","2","SP","2008"
"HALASEV1F","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","(Evylaeus)001","HALASEV1","T","2","SP","2008"
"HALASEV2F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","(Evylaeus)002","HALASEV2","T","2","SP","2008"
"HALASEV3F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASEV3","T","2","SP","2008"
"HALASEV4F","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASEV4","T","2","SP","2008"
"HALASEV5F","T2SP08",15,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASEV5","T","2","SP","2008"
"HALASEV6F","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASEV6","T","2","SP","2008"
"HALASNOCF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASNOC","T","2","SP","2008"
"HANOMTRIF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HANOMTRI","T","2","SP","2008"
"HASPH001F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Sphecodes","1","HASPH001","T","2","SP","2008"
"HASPH002F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Sphecodes","2","HASPH002","T","2","SP","2008"
"MEANTEMAF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Anthidium","emarginatum","MEANTEMA","T","2","SP","2008"
"MEANTPORF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Anthidium","porterae","MEANTPOR","T","2","SP","2008"
"MEASHBIGF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Ashmeadiella","bigeloveae","MEASHBIG","T","2","SP","2008"
"MEASHMELF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Ashmeadiella","meliloti","MEASHMEL","T","2","SP","2008"
"MEDIACURF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"MEDIACUR","T","2","SP","2008"
"MEDIAIMPF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Dianthidium","implicatum","MEDIAIMP","T","2","SP","2008"
"MEDIOPACF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Dioxys","pacificus","MEDIOPAC","T","2","SP","2008"
"MEDIOPOMF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"MEDIOPOM","T","2","SP","2008"
"MEHOP003F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"MEHOP003","T","2","SP","2008"
"MELITAPIF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Lithurge","apicalis","MELITAPI","T","2","SP","2008"
"MEMEGSIDF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"MEMEGSID","T","2","SP","2008"
"MEMEGUMAF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"MEMEGUMA","T","2","SP","2008"
"MEOSMCERF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Osmia","cerasi","MEOSMCER","T","2","SP","2008"
"MEOSMLATF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Osmia","latisulcata","MEOSMLAT","T","2","SP","2008"
"MEOSMLIOF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Osmia","liogastra","MEOSMLIO","T","2","SP","2008"
"MEOSMPRUF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Osmia","prunorum","MEOSMPRU","T","2","SP","2008"
"MEOSMTITF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Osmia","titusi","MEOSMTIT","T","2","SP","2008"
"MEOSMWATF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","MEGACHILIDAE","Osmia","watsoni","MEOSMWAT","T","2","SP","2008"
"ANANDCAPF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANANDCAP","T","2","SP","2008"
"ANANDCREF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANANDCRE","T","2","SP","2008"
"ANANDHELF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANANDHEL","T","2","SP","2008"
"ANANDILLF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANANDILL","T","2","SP","2008"
"ANANDMON","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANANDMON","T","2","SP","2008"
"ANANDPRFF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Andrena","primulifrons","ANANDPRF","T","2","SP","2008"
"ANANDPRIF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Andrena","prima","ANANDPRI","T","2","SP","2008"
"ANHETPERF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANHETPER","T","2","SP","2008"
"ANHET002F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Heterosarus","2","ANHET002","T","2","SP","2008"
"ANCAL001F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANCAL001","T","2","SP","2008"
"ANPER001F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","1","ANPER001","T","2","SP","2008"
"ANPER002F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","2","ANPER002","T","2","SP","2008"
"ANPER003F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","3","ANPER003","T","2","SP","2008"
"ANPER005F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","5","ANPER005","T","2","SP","2008"
"ANPER006F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","new_sp_006","ANPER006","T","2","SP","2008"
"ANPER009F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPER009","T","2","SP","2008"
"ANPER012F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPER012","T","2","SP","2008"
"ANPER014F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPER014","T","2","SP","2008"
"ANPER015F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPER015","T","2","SP","2008"
"ANPER016F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPER016","T","2","SP","2008"
"ANPER018F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPER018","T","2","SP","2008"
"ANPERALBF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","albovittata","ANPERALB","T","2","SP","2008"
"ANPERAST","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPERAST","T","2","SP","2008"
"ANPERCALF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","callicerata","ANPERCAL","T","2","SP","2008"
"ANPERCORF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","coreopsidis_kansensis","ANPERCOR","T","2","SP","2008"
"ANPERDOLF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPERDOL","T","2","SP","2008"
"ANPERFALF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","fallax","ANPERFAL","T","2","SP","2008"
"ANPERIGNF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","ignota_ignota","ANPERIGN","T","2","SP","2008"
"ANPERMENF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPERMEN","T","2","SP","2008"
"ANPERPULF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"ANPERPUL","T","2","SP","2008"
"ANPERVERF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","ANDRENIDAE","Perdita","verbesinae","ANPERVER","T","2","SP","2008"
"APANDCOMF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Athedonia","compta","APANDCOM","T","2","SP","2008"
"APANPCOMF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APANPCOM","T","2","SP","2008"
"APANTAFFF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Anthophora","affabilis","APANTAFF","T","2","SP","2008"
"APANTCALF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Anthophora","californica","APANTCAL","T","2","SP","2008"
"APANTLESF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Anthophora","lesquerellae","APANTLES","T","2","SP","2008"
"APANTMONF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Anthophora","montana","APANTMON","T","2","SP","2008"
"APANTPHEF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APANTPHE","T","2","SP","2008"
"APANTPORF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Anthophora","porterae","APANTPOR","T","2","SP","2008"
"APAPIMELF","T2SP08",15,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Apis","mellifera","APAPIMEL","T","2","SP","2008"
"APBOMHUNF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APBOMHUN","T","2","SP","2008"
"APBOMPENF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Bombus","pensylvanicus","APBOMPEN","T","2","SP","2008"
"APCERACAF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APCERACA","T","2","SP","2008"
"APCERNANF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Ceratina","nanula","APCERNAN","T","2","SP","2008"
"APDIAAUSF","T2SP08",3,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Diadasia","australis","APDIAAUS","T","2","SP","2008"
"APDIADIMF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Diadasia","diminuta","APDIADIM","T","2","SP","2008"
"APDIAENAF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APDIAENA","T","2","SP","2008"
"APDIAMEGF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Diadasia","megamorpha","APDIAMEG","T","2","SP","2008"
"APDIAOCHF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Diadasia","ochracea","APDIAOCH","T","2","SP","2008"
"APDIARINF","T2SP08",15,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Diadasia","rinconis","APDIARIN","T","2","SP","2008"
"APDIASPHF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APDIASPH","T","2","SP","2008"
"APDIAVALF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APDIAVAL","T","2","SP","2008"
"APEUCLYCF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Eucera","lycii","APEUCLYC","T","2","SP","2008"
"APEUCTERF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Eucera","territella","APEUCTER","T","2","SP","2008"
"APEXOSOLF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Exomalopsis","solani","APEXOSOL","T","2","SP","2008"
"APHABMORF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Habropoda","morrisoni","APHABMOR","T","2","SP","2008"
"APHABNS1F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APHABNS1","T","2","SP","2008"
"APHOLCALF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Holcopasites","calliopsidis","APHOLCAL","T","2","SP","2008"
"APMELBOHF","T2SP08",3,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melecta","bohartorum","APMELBOH","T","2","SP","2008"
"APMELPACF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melecta","pacifica","APMELPAC","T","2","SP","2008"
"APMESAGIF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melissodes","agilis","APMESAGI","T","2","SP","2008"
"APMESCOLF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APMESCOL","T","2","SP","2008"
"APMESCOMF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melissodes","communis_communis","APMESCOM","T","2","SP","2008"
"APMESHUMF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APMESHUM","T","2","SP","2008"
"APMESMENF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APMESMEN","T","2","SP","2008"
"APMESPARF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melissodes","paroselae","APMESPAR","T","2","SP","2008"
"APMESSUBF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melissodes","subagilis","APMESSUB","T","2","SP","2008"
"APMESTHEF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melissodes","thelypodii_thelypodii","APMESTHE","T","2","SP","2008"
"APMESTRIF","T2SP08",8,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melissodes","tristis","APMESTRI","T","2","SP","2008"
"APMESTRIM","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APMESTRIM","T","2","SP","2008"
"APMESVERF","T2SP08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Melissodes","verbesinarum","APMESVER","T","2","SP","2008"
"APNEOVIGF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Neolarra","vigilans","APNEOVIG","T","2","SP","2008"
"APNOM001F","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Nomada","(Micronomada)001","APNOM001","T","2","SP","2008"
"APPEPPRU","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APPEPPRU","T","2","SP","2008"
"APSVAHELF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Svastra","helianthelli","APSVAHEL","T","2","SP","2008"
"APSVAMACF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Svastra","machaerantherae","APSVAMAC","T","2","SP","2008"
"APSVAOBLF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Svastra","obliqua","APSVAOBL","T","2","SP","2008"
"APTETALBF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APTETALB","T","2","SP","2008"
"APTETSPIF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"APTETSPI","T","2","SP","2008"
"APXYLCALF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","APIDAE","Xylocopa","californica","APXYLCAL","T","2","SP","2008"
"COHYLMESF","T2SP08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","COLLETIDAE","Hylaeus","mesillae_mesillae","COHYLMES","T","2","SP","2008"
"HAHALTRIF","T2FA08",341,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Halictus","tripartitus","HAHALTRI","T","2","FA","2008"
"HAAGAANGF","T2FA08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Agapostemon","angelicus","HAAGAANG","T","2","FA","2008"
"HAAGAFEMF","T2FA08",1,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAAGAFEM","T","2","FA","2008"
"HAAGAMELF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Agapostemon","melliventris","HAAGAMEL","T","2","FA","2008"
"HAAGASPLF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAAGASPL","T","2","FA","2008"
"HAAUGAURF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAAUGAUR","T","2","FA","2008"
"HADUFMARF","T2FA08",1,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HADUFMAR","T","2","FA","2008"
"HADUF001F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HADUF001","T","2","FA","2008"
"HAHALCONF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAHALCON","T","2","FA","2008"
"HAHALLIGF","T2FA08",7,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Halictus","ligatus","HAHALLIG","T","2","FA","2008"
"HAHALPARF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HAHALPAR","T","2","FA","2008"
"HALASPRUF","T2FA08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","pruinosiformis","HALASPRU","T","2","FA","2008"
"HALASCOAF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASCOA","T","2","FA","2008"
"HALASHUDF","T2FA08",3,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASHUD","T","2","FA","2008"
"HALASPARF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASPAR","T","2","FA","2008"
"HALASPERF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASPER","T","2","FA","2008"
"HALASPOTF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","potosi","HALASPOT","T","2","FA","2008"
"HALASSISF","T2FA08",1,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","sisymbrii","HALASSIS","T","2","FA","2008"
"HALAS00CF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS00C","T","2","FA","2008"
"HALAS007F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS007","T","2","FA","2008"
"HALAS012F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS012","T","2","FA","2008"
"HALAS015F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS015","T","2","FA","2008"
"HALAS017F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS017","T","2","FA","2008"
"HALAS018F","T2FA08",1,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS018","T","2","FA","2008"
"HALAS019F","T2FA08",1,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS019","T","2","FA","2008"
"HALAS020F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS020","T","2","FA","2008"
"HALAS021F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALAS021","T","2","FA","2008"
"HALASODDF","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASODD","T","2","FA","2008"
"HALASEV1F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","(Evylaeus)001","HALASEV1","T","2","FA","2008"
"HALASEV2F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera","HALICTIDAE","Lasioglossum","(Evylaeus)002","HALASEV2","T","2","FA","2008"
"HALASEV3F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASEV3","T","2","FA","2008"
"HALASEV4F","T2FA08",0,"Animalia","Arthropoda","Insecta","Hymenoptera",NA,NA,NA,"HALASEV4","T","2","FA","2008"
