"year","date","site","plot","treatment","Species","cover","group","comments","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
2008,"9/9/2008",6,"1RU","R_BOGR2","SPCR",0.7,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"1RU","R_BOGR2","SPCR",0.2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"1TR","R_all","CHLA10",0.7,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"1TR","R_all","CHSES",0.3,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"1TR","R_all","EUEX4",1.3,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"1TR","R_all","KAPA",0.5,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"1TR","R_all","MOCE",0.1,"AFORB",NA,NA,NA,NA,NA
2008,"9/9/2008",6,"1TR","R_all","BOBA2",0.4,"AGRASS",NA,"Plantae","Poaceae","Bouteloua","barbata"
2008,"9/9/2008",6,"1TR","R_all","PACA6",0.4,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"1TR","R_all","TRRA",0.1,"AGRASS",NA,"Plantae","Poaceae","Tragus","racemosus"
2008,"9/9/2008",6,"1TR","R_all","BOER4",5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"1TR","R_all","BOGR2",19,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"1TR","R_all","ECIN2",0.01,"CACTUS",NA,"Plantae","Cactaceae","Ecinomastus","intertextus"
2008,"9/9/2008",6,"1TR","R_all","GACO5",0.2,"PFORB",NA,"Plantae","Onagraceae","Gaura","coccinea"
2008,"9/9/2008",6,"1TR","R_all","ENDE",0.4,"PGRASS",NA,"Plantae","Poaceae","Enneapogon","desvauxii"
2008,"9/9/2008",6,"1TR","R_all","PAHA",0.1,"PGRASS",NA,"Plantae","Poaceae","Panicum","hallii"
2008,"9/9/2008",6,"1TR","R_all","SPCR",0.4,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"1TR","R_all","SEBA3",0.01,"SHRUB",NA,"Plantae","Fabaceae","Senna","bauhinioides"
2008,"9/9/2008",6,"2C","control","AMPA",0.01,"AFORB",NA,"Plantae","Amaranthaceae","Amaranthus","palmeri"
2008,"9/9/2008",6,"2C","control","CHLA10",1,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"2C","control","CHSES",1.5,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"2C","control","EUEX4",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"2C","control","MOCE",0.3,"AFORB",NA,NA,NA,NA,NA
2008,"9/9/2008",6,"2C","control","SAAB",0.1,"AFORB",NA,"Plantae","Asteraceae","Sanvitalia","abertii"
2008,"9/9/2008",6,"2C","control","ARAD",0.3,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"2C","control","BOBA2",0.01,"AGRASS",NA,"Plantae","Poaceae","Bouteloua","barbata"
2008,"9/9/2008",6,"2C","control","PACA6",0.1,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"2C","control","TRRA",0.01,"AGRASS",NA,"Plantae","Poaceae","Tragus","racemosus"
2008,"9/9/2008",6,"2C","control","BOER4",10,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"2C","control","BOGR2",12,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"2C","control","POOL",0.3,"PFORB",NA,"Plantae","Portulacaceae","Portulaca","oleracea"
2008,"9/9/2008",6,"2C","control","SPHA",0.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"2C","control","ARPU9",0.3,"PGRASS",NA,"Plantae","Poaceae","Aristida","purpurea"
2008,"9/9/2008",6,"2C","control","ENDE",0.01,"PGRASS",NA,"Plantae","Poaceae","Enneapogon","desvauxii"
2008,"9/9/2008",6,"2C","control","SPCR",0.1,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"2C","control","SEBA3",0.01,"SHRUB",NA,"Plantae","Fabaceae","Senna","bauhinioides"
2008,"9/9/2008",6,"2RU","R_BOGR2","AMPA",0.2,"AFORB",NA,"Plantae","Amaranthaceae","Amaranthus","palmeri"
2008,"9/9/2008",6,"2RU","R_BOGR2","CHLA10",1.2,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"2RU","R_BOGR2","CHSES",0.5,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"2RU","R_BOGR2","COEQ",0.1,"AFORB",NA,"Plantae","Convolvulaceae","Convolvulus","equitans"
2008,"9/9/2008",6,"2RU","R_BOGR2","EUEX4",0.3,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"2RU","R_BOGR2","KAPA",1,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"2RU","R_BOGR2","MOCE",0.2,"AFORB",NA,NA,NA,NA,NA
2008,"9/9/2008",6,"2RU","R_BOGR2","ARAD",0.01,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"2RU","R_BOGR2","PACA6",0.2,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"2RU","R_BOGR2","TRRA",0.01,"AGRASS",NA,"Plantae","Poaceae","Tragus","racemosus"
2008,"9/9/2008",6,"2RU","R_BOGR2","BOER4",38,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"2RU","R_BOGR2","SPHA",0.3,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"2RU","R_BOGR2","ZIGR",0.2,"PFORB",NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2008,"9/9/2008",6,"2RU","R_BOGR2","SPCR",0.4,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"2RU","R_BOGR2","SPWR",0.1,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","wrightii"
2008,"9/9/2008",6,"2TR","R_all",NA,0,NA,"Site 6; 2 R_all not sampled.",NA,NA,NA,NA
2008,"9/9/2008",6,"3C","control","AMPA",2,"AFORB",NA,"Plantae","Amaranthaceae","Amaranthus","palmeri"
2008,"9/9/2008",6,"3C","control","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2008,"9/9/2008",6,"3C","control","CHLA10",0.6,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"3C","control","CHSES",0.3,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"3C","control","COEQ",0.01,"AFORB",NA,"Plantae","Convolvulaceae","Convolvulus","equitans"
2008,"9/9/2008",6,"3C","control","EUEX4",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"3C","control","SAAB",0.01,"AFORB",NA,"Plantae","Asteraceae","Sanvitalia","abertii"
2008,"9/9/2008",6,"3C","control","ARAD",0.3,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"3C","control","PACA6",0.4,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"3C","control","BOER4",10,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"3C","control","BOGR2",12,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"3C","control","ERWR",0.01,"PFORB",NA,"Plantae","Polygonaceae","Eriogonum","wrightii"
2008,"9/9/2008",6,"3C","control","POOL",0.1,"PFORB",NA,"Plantae","Portulacaceae","Portulaca","oleracea"
2008,"9/9/2008",6,"3C","control","SPHA",0.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"3C","control","STPA4",0.1,"PFORB",NA,"Plantae","Asteraceae","Stephanomeria","pauciflora"
2008,"9/9/2008",6,"3C","control","ZIGR",0.01,"PFORB",NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2008,"9/9/2008",6,"3C","control","SEBA3",0.01,"SHRUB",NA,"Plantae","Fabaceae","Senna","bauhinioides"
2008,"9/9/2008",6,"3RU","R_BOGR2","AMPA",0.01,"AFORB",NA,"Plantae","Amaranthaceae","Amaranthus","palmeri"
2008,"9/9/2008",6,"3RU","R_BOGR2","CHLA10",0.8,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"3RU","R_BOGR2","CHSES",0.3,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"3RU","R_BOGR2","COEQ",0.01,"AFORB","Convolvulus sp.","Plantae","Convolvulaceae","Convolvulus","equitans"
2008,"9/9/2008",6,"3RU","R_BOGR2","EUEX4",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"3RU","R_BOGR2","KAPA",0.2,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"3RU","R_BOGR2","MOCE",0.3,"AFORB",NA,NA,NA,NA,NA
2008,"9/9/2008",6,"3RU","R_BOGR2","SAAB",0.01,"AFORB",NA,"Plantae","Asteraceae","Sanvitalia","abertii"
2008,"9/9/2008",6,"3RU","R_BOGR2","ARAD",0.1,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"3RU","R_BOGR2","PACA6",0.2,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"3RU","R_BOGR2","BOER4",25,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"3RU","R_BOGR2","CHCO2",0.1,"PFORB","Not pubescent.","Plantae","Solanaceae","Chamaesaracha","coronopus"
2008,"9/9/2008",6,"3RU","R_BOGR2","POOL",0.3,"PFORB",NA,"Plantae","Portulacaceae","Portulaca","oleracea"
2008,"9/9/2008",6,"3RU","R_BOGR2","SPHA",0.2,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"3RU","R_BOGR2","STPA4",0.1,"PFORB",NA,"Plantae","Asteraceae","Stephanomeria","pauciflora"
2008,"9/9/2008",6,"3RU","R_BOGR2","ZIGR",0.01,"PFORB",NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2008,"9/9/2008",6,"3RU","R_BOGR2","ARPU9",0.1,"PGRASS",NA,"Plantae","Poaceae","Aristida","purpurea"
2008,"9/9/2008",6,"3RU","R_BOGR2","PLJA",1,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2008,"9/9/2008",6,"3RU","R_BOGR2","SPCR",0.01,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"3TR","R_all","AMPA",1,"AFORB",NA,"Plantae","Amaranthaceae","Amaranthus","palmeri"
2008,"9/9/2008",6,"3TR","R_all","CHLA10",1,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"3TR","R_all","CHSES",0.2,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"3TR","R_all","EUEX4",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"3TR","R_all","KAPA",0.1,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"3TR","R_all","MOCE",0.01,"AFORB",NA,NA,NA,NA,NA
2008,"9/9/2008",6,"3TR","R_all","SAAB",0.01,"AFORB",NA,"Plantae","Asteraceae","Sanvitalia","abertii"
2008,"9/9/2008",6,"3TR","R_all","ARAD",0.1,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"3TR","R_all","BOBA2",0.01,"AGRASS",NA,"Plantae","Poaceae","Bouteloua","barbata"
2008,"9/9/2008",6,"3TR","R_all","PACA6",0.1,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"3TR","R_all","BOER4",2,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"3TR","R_all","BOGR2",5,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"3TR","R_all","GACO5",0.01,"PFORB",NA,"Plantae","Onagraceae","Gaura","coccinea"
2008,"9/9/2008",6,"3TR","R_all","POOL",1,"PFORB",NA,"Plantae","Portulacaceae","Portulaca","oleracea"
2008,"9/9/2008",6,"3TR","R_all","SPHA",0.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"3TR","R_all","STPA4",0.1,"PFORB",NA,"Plantae","Asteraceae","Stephanomeria","pauciflora"
2008,"9/9/2008",6,"3TR","R_all","ZIGR",0.1,"PFORB",NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2008,"9/9/2008",6,"3TR","R_all","ARPU9",0.1,"PGRASS",NA,"Plantae","Poaceae","Aristida","purpurea"
2008,"9/9/2008",6,"3TR","R_all","SPCR",1,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"4C","control","AMPA",0.01,"AFORB",NA,"Plantae","Amaranthaceae","Amaranthus","palmeri"
2008,"9/9/2008",6,"4C","control","CHLA10",0.2,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"4C","control","CHSES",0.5,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"4C","control","EUEX4",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"4C","control","KAPA",0.5,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"4C","control","MOCE",0.3,"AFORB",NA,NA,NA,NA,NA
2008,"9/9/2008",6,"4C","control","ARAD",0.1,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"4C","control","BOBA2",0.01,"AGRASS",NA,"Plantae","Poaceae","Bouteloua","barbata"
2008,"9/9/2008",6,"4C","control","PACA6",0.1,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"4C","control","TRRA",0.01,"AGRASS",NA,"Plantae","Poaceae","Tragus","racemosus"
2008,"9/9/2008",6,"4C","control","BOER4",6,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"4C","control","BOGR2",5,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"4C","control","GACO5",0.01,"PFORB",NA,"Plantae","Onagraceae","Gaura","coccinea"
2008,"9/9/2008",6,"4C","control","POOL",0.2,"PFORB",NA,"Plantae","Portulacaceae","Portulaca","oleracea"
2008,"9/9/2008",6,"4C","control","SPHA",0.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"4C","control","ARPU9",0.1,"PGRASS",NA,"Plantae","Poaceae","Aristida","purpurea"
2008,"9/9/2008",6,"4C","control","SPCR",0.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"4C","control","SEBA3",0.01,"SHRUB",NA,"Plantae","Fabaceae","Senna","bauhinioides"
2008,"9/9/2008",6,"4RU","R_BOGR2","AMPA",0.01,"AFORB",NA,"Plantae","Amaranthaceae","Amaranthus","palmeri"
2008,"9/9/2008",6,"4RU","R_BOGR2","CHLA10",0.2,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"4RU","R_BOGR2","CHSES",0.3,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"4RU","R_BOGR2","EUEX4",0.2,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"4RU","R_BOGR2","KAPA",0.3,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"4RU","R_BOGR2","MOCE",0.3,"AFORB",NA,NA,NA,NA,NA
2008,"9/9/2008",6,"4RU","R_BOGR2","PACA6",0.4,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"4RU","R_BOGR2","BOER4",25,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"4RU","R_BOGR2","SPHA",0.2,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"4RU","R_BOGR2","SPCR",0.01,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"4TR","R_all","CHLA10",0.01,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"4TR","R_all","CHSES",0.7,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"4TR","R_all","EUEX4",0.6,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"4TR","R_all","KAPA",0.7,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"4TR","R_all","ARAD",0.5,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"4TR","R_all","PACA6",0.1,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"4TR","R_all","BOER4",5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"4TR","R_all","BOGR2",16,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"4TR","R_all","ECIN2",0.01,"CACTUS",NA,"Plantae","Cactaceae","Ecinomastus","intertextus"
2008,"9/9/2008",6,"4TR","R_all","GACO5",0.5,"PFORB",NA,"Plantae","Onagraceae","Gaura","coccinea"
2008,"9/9/2008",6,"4TR","R_all","SPHA",0.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2008,"9/9/2008",6,"4TR","R_all","SPCR",1.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"5C","control","CHSES",0.4,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"5C","control","EUEX4",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"5C","control","KAPA",0.2,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"5C","control","BOER4",7,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"5C","control","BOGR2",10,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"5C","control","ECIN2",0.01,"CACTUS",NA,"Plantae","Cactaceae","Ecinomastus","intertextus"
2008,"9/9/2008",6,"5C","control","GACO5",0.5,"PFORB",NA,"Plantae","Onagraceae","Gaura","coccinea"
2008,"9/9/2008",6,"5C","control","STPA4",0.2,"PFORB",NA,"Plantae","Asteraceae","Stephanomeria","pauciflora"
2008,"9/9/2008",6,"5RU","R_BOGR2","CHLA10",0.3,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
2008,"9/9/2008",6,"5RU","R_BOGR2","CHSES",0.5,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"5RU","R_BOGR2","COEQ",0.2,"AFORB",NA,"Plantae","Convolvulaceae","Convolvulus","equitans"
2008,"9/9/2008",6,"5RU","R_BOGR2","EUEX4",0.6,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"5RU","R_BOGR2","KAPA",1,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"5RU","R_BOGR2","ARAD",0.6,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"5RU","R_BOGR2","PACA6",0.4,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"5RU","R_BOGR2","TRRA",0.01,"AGRASS",NA,"Plantae","Poaceae","Tragus","racemosus"
2008,"9/9/2008",6,"5RU","R_BOGR2","BOER4",30,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"5RU","R_BOGR2","ECIN2",0.01,"CACTUS",NA,"Plantae","Cactaceae","Ecinomastus","intertextus"
2008,"9/9/2008",6,"5RU","R_BOGR2","STPA4",0.1,"PFORB",NA,"Plantae","Asteraceae","Stephanomeria","pauciflora"
2008,"9/9/2008",6,"5RU","R_BOGR2","ENDE",0.4,"PGRASS",NA,"Plantae","Poaceae","Enneapogon","desvauxii"
2008,"9/9/2008",6,"5RU","R_BOGR2","SPCR",0.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2008,"9/9/2008",6,"5TR","R_all","ASNU4",0.01,"AFORB",NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
2008,"9/9/2008",6,"5TR","R_all","CHSES",0.2,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
2008,"9/9/2008",6,"5TR","R_all","COEQ",0.1,"AFORB",NA,"Plantae","Convolvulaceae","Convolvulus","equitans"
2008,"9/9/2008",6,"5TR","R_all","EUEX4",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Euphorbia","exstipulata"
2008,"9/9/2008",6,"5TR","R_all","KAPA",0.1,"AFORB",NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
2008,"9/9/2008",6,"5TR","R_all","ARAD",0.1,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
2008,"9/9/2008",6,"5TR","R_all","BOBA2",0.01,"AGRASS",NA,"Plantae","Poaceae","Bouteloua","barbata"
2008,"9/9/2008",6,"5TR","R_all","PACA6",0.01,"AGRASS",NA,"Plantae","Poaceae","Panicum","capillare"
2008,"9/9/2008",6,"5TR","R_all","BOER4",2,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2008,"9/9/2008",6,"5TR","R_all","BOGR2",11,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2008,"9/9/2008",6,"5TR","R_all","STPA4",0.01,"PFORB",NA,"Plantae","Asteraceae","Stephanomeria","pauciflora"
2008,"9/9/2008",6,"5TR","R_all","ENDE",0.01,"PGRASS",NA,"Plantae","Poaceae","Enneapogon","desvauxii"
2008,"9/9/2008",6,"5TR","R_all","SPCR",0.2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2009,"8/31/2009",1,"1C","control","BOER4",0.1,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2009,"8/31/2009",1,"1C","control","BOGR2",30,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2009,"8/31/2009",1,"1C","control","STPA4",0.01,"PFORB",NA,"Plantae","Asteraceae","Stephanomeria","pauciflora"
2009,"8/31/2009",1,"1C","control","PLJA",0.1,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2009,"8/31/2009",1,"1C","control","SPFL2",0.1,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2009,"8/31/2009",1,"1C","control","GUSA2",2.5,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2009,"8/31/2009",1,"1RU","R_BOGR2","BOER4",5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2009,"8/31/2009",1,"1RU","R_BOGR2","OPPH",0.1,"CACTUS",NA,"Plantae","Cactaceae","Opuntia","phaeacantha"
2009,"8/31/2009",1,"1RU","R_BOGR2","SOEL",0.01,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2009,"8/31/2009",1,"1RU","R_BOGR2","MUAR2",0.01,"PGRASS",NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
2009,"8/31/2009",1,"1RU","R_BOGR2","PLJA",2,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2009,"8/31/2009",1,"1RU","R_BOGR2","SPFL2",10,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2009,"8/31/2009",1,"1RU","R_BOGR2","GUSA2",15,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2009,"8/31/2009",1,"1TR","R_all","BOER4",0.2,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2009,"8/31/2009",1,"1TR","R_all","BOGR2",5,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2009,"8/31/2009",1,"1TR","R_all","SOEL",0.01,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2009,"8/31/2009",1,"1TR","R_all","PLJA",5,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2009,"8/31/2009",1,"1TR","R_all","SPCR",0.01,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2009,"8/31/2009",1,"1TR","R_all","SPFL2",3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2009,"8/31/2009",1,"1TR","R_all","GUSA2",10,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2009,"8/31/2009",1,"2C","control","BOGR2",35,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2009,"8/31/2009",1,"2C","control","SOEL",0.1,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2009,"8/31/2009",1,"2C","control","SPCR",0.1,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2009,"8/31/2009",1,"2C","control","SPFL2",0.3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2009,"8/31/2009",1,"2RU","R_BOGR2","BOER4",5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2009,"8/31/2009",1,"2RU","R_BOGR2","BOGR2",0.01,"BOGR2","unknown_cover","Plantae","Poaceae","Bouteloua","gracilis"
2009,"8/31/2009",1,"2RU","R_BOGR2","SOEL",0.01,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
