"PERIOD","DATE","PLOT","LN","QUAD","PSPP","PCOV","PHT","PF","KRF","RBF","SDUNK","SDP","SDKR","SDRD","SDAN","BY","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
"F01","09/17/01","K",1,1,"ARPU6",2.5,"11",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",1,2,"ARPU6",2.8,"14",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",1,4,"ARPU6",5,"15",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",1,5,"ARPU6",2,"12",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",1,6,"ARPU6",1,"17",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",2,7,"ARPU6",6.5,"18",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",3,2,"ARPU6",5,"14",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",3,7,"ARPU6",0.7,"13",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",4,1,"ARPU6",1.5,"12",0,0,1,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",4,2,"ARPU6",3.5,"18",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",4,6,"ARPU6",0.8,"14",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",4,7,"ARPU6",4.5,"16",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",5,2,"ARPU6",3,"15",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",5,3,"ARPU6",1.2,"12",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",4,2,"ASLA4",4,"32",0,0,0,0,0,0,0,0,"HS","Plantae","Asclepiadaceae","Asclepias","latifolia"
"F01","09/17/01","K",6,6,"ASMIM",0.3,"6",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Astragalus","missouriensis"
"F01","09/17/01","K",1,1,"BOER4",13,"18",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",1,2,"BOER4",1.5,"15",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",2,1,"BOER4",30,"14",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",2,3,"BOER4",86,"22",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",3,3,"BOER4",30,"23",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",3,5,"BOER4",4,"15",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",5,5,"BOER4",13,"28",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",5,6,"BOER4",29,"28",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",5,7,"BOER4",10,"24",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",6,4,"BOER4",4,"16",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",6,6,"BOER4",9,"16",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",6,7,"BOER4",0.4,"7",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",7,2,"BOER4",70,"20",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","eriopoda"
"F01","09/17/01","K",1,7,"BOGR2",2,"21",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",2,1,"BOGR2",4,"20",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",2,2,"BOGR2",16,"18",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",3,1,"BOGR2",11,"17",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",3,4,"BOGR2",1,"25",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",3,5,"BOGR2",35,"18",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",3,5,"BOGR2",5,"-999",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",4,2,"BOGR2",6,"20",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",4,5,"BOGR2",3.5,"14",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",5,1,"BOGR2",6,"24",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",5,2,"BOGR2",11,"21",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",5,5,"BOGR2",19,"22",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",5,6,"BOGR2",4,"21",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",6,3,"BOGR2",2,"20",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",6,7,"BOGR2",10,"12",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Bouteloua","gracilis"
"F01","09/17/01","K",5,2,"BREUC2",4,"40",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Brickellia","eupatorioides"
"F01","09/17/01","K",5,1,"CHAL11",0.2,"1",0,0,0,0,0,0,0,0,"TK","Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
"F01","09/17/01","K",1,4,"CHER2",14,"14",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Chaetopappa","ericoides"
"F01","09/17/01","K",3,2,"CHER2",0.3,"12",0,0,0,0,0,0,0.1,0,"TK","Plantae","Asteraceae","Chaetopappa","ericoides"
"F01","09/17/01","K",4,2,"CHER2",2,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Chaetopappa","ericoides"
"F01","09/17/01","K",7,1,"CHIN2",2.5,"16",0,0,0,0,0,0,0,0,"HS","Plantae","Chenopodiaceae","Chenopodium","incanum"
"F01","09/17/01","K",4,6,"CHLA10",0.5,"6",0,0,0,0,0,0,0,0,"HS","Plantae","Euphorbiaceae","Chamaesyce","lata"
"F01","09/17/01","K",6,6,"CHLA10",1.8,"9",0,0,0,0,0,0,0,0,"HS","Plantae","Euphorbiaceae","Chamaesyce","lata"
"F01","09/17/01","K",6,7,"CHLA10",0.3,"4",0,0,0,0,0,0,0,0,"HS","Plantae","Euphorbiaceae","Chamaesyce","lata"
"F01","09/17/01","K",5,7,"CHSE7",0.3,"5",0,0,0,3,0,0,0,0.5,"TK","Plantae","Euphorbiaceae","Chamaesyce","serrula"
"F01","09/17/01","K",3,4,"CHSES",0.3,"1",0,0,0,0,0,0,0,0,"TK","Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
"F01","09/17/01","K",6,4,"CHSES",0.1,"1",0,0,0,0,0,0,0,0,"HS","Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
"F01","09/17/01","K",6,6,"CHSES",0.1,"2",0,0,0,0,0,0,0,0,"HS","Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
"F01","09/17/01","K",3,1,"CINE",0.3,"3",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Cirsium","neomexicanum"
"F01","09/17/01","K",6,6,"CINE",1,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Cirsium","neomexicanum"
"F01","09/17/01","K",3,5,"COSP",0.2,"5",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",4,5,"CRCR3",3,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Boraginaceae","Cryptantha","crassisepala"
"F01","09/17/01","K",4,7,"CRCR3",2,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Boraginaceae","Cryptantha","crassisepala"
"F01","09/17/01","K",6,4,"CRCR3",0.5,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Boraginaceae","Cryptantha","crassisepala"
"F01","09/17/01","K",1,5,"DAPU7",0.4,"4",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Dasyochloa","pulchella"
"F01","09/17/01","K",4,1,"DAPU7",3.2,"4",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Dasyochloa","pulchella"
"F01","09/17/01","K",4,1,"DAPU7",0.3,"-999",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Dasyochloa","pulchella"
"F01","09/17/01","K",4,5,"DAPU7",0.3,"3",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Dasyochloa","pulchella"
"F01","09/17/01","K",6,3,"DEPI",4,"20",0,0,0,0,0,0,0,0,"HS","Plantae","Brassicaceae","Descurainia","pinnata"
"F01","09/17/01","K",4,7,"EPTO",2,"12",0,0,0,0,0,0,0,0,"HS","Plantae","Ephedraceae","Ephedra","torreyana"
"F01","09/17/01","K",6,5,"EPTO",0.4,"12",0,0,3,0,0,0,0,0,"HS","Plantae","Ephedraceae","Ephedra","torreyana"
"F01","09/17/01","K",1,4,"GACO5",0.1,"17",0,0,0,0,0,0,0,0,"TK","Plantae","Onagraceae","Gaura","coccinea"
"F01","09/17/01","K",3,1,"GACO5",0.5,"18",0,0,0,0,0,0,0,0,"TK","Plantae","Onagraceae","Gaura","coccinea"
"F01","09/17/01","K",2,1,"GUSA2",0.6,"18",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Gutierrezia","sarothrae"
"F01","09/17/01","K",3,3,"GUSA2",6,"13",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Gutierrezia","sarothrae"
"F01","09/17/01","K",4,4,"GUSA2",0.3,"9",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Gutierrezia","sarothrae"
"F01","09/17/01","K",4,5,"GUSA2",0.1,"5",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Gutierrezia","sarothrae"
"F01","09/17/01","K",1,6,"GUWR",4.6,"18",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",2,5,"GUWR",12,"28",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",2,6,"GUWR",0.8,"24",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",3,6,"GUWR",0.5,"17",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",3,7,"GUWR",0.2,"12",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",4,6,"GUWR",2,"20",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",2,2,"HIJA",1.5,"22",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",2,4,"HIJA",3,"25",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",2,5,"HIJA",5,"20",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",4,3,"HIJA",2.5,"15",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",5,2,"HIJA",17,"27",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",6,4,"HIJA",2.5,"22",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",6,7,"HIJA",1.5,"16",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",1,2,"HOGL2",0.3,"7",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",1,3,"HOGL2",2,"10",0,0,3,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",1,4,"HOGL2",0.6,"14",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",1,6,"HOGL2",0.4,"10",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",1,7,"HOGL2",0.7,"15",0,0,0,4,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",2,2,"HOGL2",2,"14",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",2,5,"HOGL2",0.5,"18",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",2,6,"HOGL2",3,"14",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",3,1,"HOGL2",0.5,"11",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",3,2,"HOGL2",2.5,"17",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",3,3,"HOGL2",1.5,"14",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",3,4,"HOGL2",7,"15",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",3,5,"HOGL2",5,"17",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",3,6,"HOGL2",2,"15",0,0,0,0,0,0,0.5,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",4,1,"HOGL2",2.5,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",4,4,"HOGL2",1.2,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",4,4,"HOGL2",0.2,"-999",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",5,1,"HOGL2",0.1,"7",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",5,2,"HOGL2",0.5,"13",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",5,3,"HOGL2",2,"10",0,0,0,0,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",5,4,"HOGL2",1.5,"9",0,0,0,3,0,0,0,0,"TK","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",6,3,"HOGL2",3.5,"12",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",6,7,"HOGL2",1,"6",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",7,1,"HOGL2",0.6,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Fabaceae","Hoffmannseggia","glauca"
"F01","09/17/01","K",7,1,"IPLA",3.5,"18",0,0,0,0,0,0,0,0,"HS",NA,NA,NA,NA
"F01","09/17/01","K",5,1,"IPPU4",1,"19",0,0,0,0,0,0,0,0,"TK","Plantae","Polemoniaceae","Ipomopsis","pumila"
"F01","09/17/01","K",2,4,"KAPA",0.2,"2",0,0,0,0,0,0,0,0,"HS","Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F01","09/17/01","K",3,4,"KAPA",0.2,"16",0,0,0,0,0,0,0,0,"TK","Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F01","09/17/01","K",1,1,"MAPIP",0.4,"14",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",1,4,"MAPIP",0.5,"17",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",1,5,"MAPIP",1,"15",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",1,6,"MAPIP",0.2,"10",0,0,0,0.5,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",2,1,"MAPIP",4.5,"30",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",2,2,"MAPIP",0.1,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",3,2,"MAPIP",0.1,"8",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",3,3,"MAPIP",2,"15",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",3,7,"MAPIP",2,"14",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",5,2,"MAPIP",2.5,"13",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",6,3,"MAPIP",0.1,"7",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",6,4,"MAPIP",0.1,"7",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F01","09/17/01","K",7,1,"MEMUM2",1,"12",0,0,0,0,0,0,0,0,"HS","Plantae","Loasaceae","Mentzelia","multiflora"
"F01","09/17/01","K",1,2,"MUAR",2,"12",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",1,3,"MUAR",1,"8",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",1,6,"MUAR",5,"20",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",3,4,"MUAR",0.5,"4",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",4,6,"MUAR",6,"14",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",6,3,"MUAR",1,"6",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",6,4,"MUAR",1.5,"6",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",6,5,"MUAR",0.6,"8",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",6,6,"MUAR",8,"14",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Muhlenbergia","arenacea"
"F01","09/17/01","K",1,2,"MUAR2",2,"14",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Muhlenbergia","arenicola"
"F01","09/17/01","K",3,1,"MUAR2",1,"9",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Muhlenbergia","arenicola"
"F01","09/17/01","K",5,5,"MUAR2",1,"15",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Muhlenbergia","arenicola"
"F01","09/17/01","K",2,2,"PLPA2",0.2,"12",0,0,0,0,0,0,0,0,"HS","Plantae","Plantaginaceae","Plantago","patagonica"
"F01","09/17/01","K",2,7,"PLPA2",0.5,"12",0,0,3,0,0,0,2,0,"HS","Plantae","Plantaginaceae","Plantago","patagonica"
"F01","09/17/01","K",1,5,"SAKA",10,"28",0,0,0,0,0,0,0,0,"TK","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",1,7,"SAKA",4,"22",0,0,0,0,0,0,0,0,"TK","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",2,4,"SAKA",3.5,"35",0,0,0,0,0,0,0,0,"HS","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",2,7,"SAKA",16,"35",0,0,0,0,0,0,0,0,"HS","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",3,3,"SAKA",2,"33",0,0,0,0,0,0,0,0,"TK","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",4,7,"SAKA",3.5,"30",0,0,0,0,0,0,0,0,"HS","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",5,3,"SAKA",6,"32",0,0,0,0,0,0,0,0,"TK","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",5,4,"SAKA",9,"17",0,0,0,0,0,0,0,0,"TK","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",7,1,"SAKA",12,"18",0,0,0,0,0,0,0,0,"HS","Plantae","Chenopodiaceae","Salsola","kali"
"F01","09/17/01","K",1,1,"SCBR2",0.5,"5",0,0,0,9,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",1,2,"SCBR2",2.4,"8",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",1,3,"SCBR2",8,"9",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",1,4,"SCBR2",6.5,"11",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",1,5,"SCBR2",0.8,"7",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",1,7,"SCBR2",3,"14",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",2,1,"SCBR2",1.5,"8",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",2,2,"SCBR2",2.5,"4",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",2,4,"SCBR2",2,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",2,5,"SCBR2",7,"6",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",2,6,"SCBR2",10,"8",0,0,2,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",2,7,"SCBR2",1,"7",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",3,2,"SCBR2",1.5,"9",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",3,4,"SCBR2",0.5,"9",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",3,7,"SCBR2",1.5,"6",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",4,4,"SCBR2",10,"14",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",4,5,"SCBR2",4,"10",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",4,6,"SCBR2",2,"8",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",5,1,"SCBR2",2,"7",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",5,3,"SCBR2",5,"8",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",5,4,"SCBR2",6,"7",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",5,7,"SCBR2",6.5,"11",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",6,3,"SCBR2",6,"12",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",6,5,"SCBR2",3.5,"7",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",6,7,"SCBR2",2,"8",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Scleropogon","brevifolius"
"F01","09/17/01","K",3,1,"SCSCN2",17,"43",0,0,0,0,0,0,0,0,"TK",NA,NA,NA,NA
"F01","09/17/01","K",2,2,"SEFLF",0.3,"17",0,0,0,0,0,0,0,0,"HS","Plantae","Asteraceae","Senecio","flaccidus"
"F01","09/17/01","K",3,1,"SEFLF",2,"31",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Senecio","flaccidus"
"F01","09/17/01","K",3,1,"SEFLF",1,"-999",0,0,1,2,1,0,0,0,"TK","Plantae","Asteraceae","Senecio","flaccidus"
"F01","09/17/01","K",3,2,"SEFLF",1,"22",0,0,0,0,0,0,0,0,"TK","Plantae","Asteraceae","Senecio","flaccidus"
"F01","09/17/01","K",1,5,"SOEL",0.6,"20",0,0,0,0,0,0,0,0,"TK","Plantae","Solanaceae","Solanum","elaeagnifolium"
"F01","09/17/01","K",2,5,"SOEL",0.1,"5",0,0,0,0,0,0,0,0,"HS","Plantae","Solanaceae","Solanum","elaeagnifolium"
"F01","09/17/01","K",4,3,"SOEL",4.5,"15",0,0,0,0,0,0,0,0,"HS","Plantae","Solanaceae","Solanum","elaeagnifolium"
"F01","09/17/01","K",1,1,"SPCO4",5.5,"30",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Sporobolus","contractus"
"F01","09/17/01","K",6,5,"SPCO4",4.5,"24",0,0,0,0,0,0,0,0,"HS","Plantae","Poaceae","Sporobolus","contractus"
"F01","09/17/01","K",1,1,"SPCR",1.5,"23",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Sporobolus","cryptandrus"
"F01","09/17/01","K",1,2,"SPCR",12,"26",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Sporobolus","cryptandrus"
"F01","09/17/01","K",1,3,"SPCR",5,"22",0,0,0,0,0,0,0,0,"TK","Plantae","Poaceae","Sporobolus","cryptandrus"
