"PERIOD","DATE","PLOT","TRAN","SEC","SPP","AGE","SEX","SUB","CNT","Taxa_genus","Taxa_species"
"S01","6/12/2001","T",4,1,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",4,2,"ARCO","A","F","BOER","1"," Arphia"," conspersa"
"S01","6/12/2001","T",4,2,"COOC","A","M","BOER","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",4,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,2,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,2,"PSDE","A","M","BOER","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",4,3,"COOC","A","F","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",4,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,3,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,3,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",4,3,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",4,4,"COOC","A","F","SPCR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",4,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,4,"PSDE","A","M","GRND","2"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,4,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,4,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",4,4,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",4,5,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",4,5,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",4,5,"COOC","A","M","SPCR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",4,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,5,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",4,6,"COOC","3","N","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",4,6,"COOC","A","M","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",4,6,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,6,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,6,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,6,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",4,6,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",5,1,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",5,1,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S01","6/12/2001","T",5,1,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,1,"PSDE","A","M","GRND","2"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,1,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",5,2,"COOC","A","M","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",5,2,"DABI","3","N","MUAR2","1"," Dactylotum"," bicolor"
"S01","6/12/2001","T",5,2,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"S01","6/12/2001","T",5,2,"PSDE","A","F","MAUR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,2,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",5,2,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",5,3,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",5,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,3,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,3,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,3,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,3,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,3,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,3,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",5,4,"COOC","A","M","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",5,4,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"S01","6/12/2001","T",5,4,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,4,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,4,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,4,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,4,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",5,4,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",5,5,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",5,5,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",5,5,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",5,5,"COOC","A","F","SPCR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",5,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,5,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",5,6,"COOC","A","M","GRND","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",5,6,"COOC","A","F","BOGR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",5,6,"COOC","A","F","GRND","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",5,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,6,"PSDE","A","F","BOGR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,6,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",5,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",5,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",5,6,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",5,6,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",6,1,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",6,1,"COOC","A","M","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,1,"PSDE","A","F","BOGR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,1,"PSDE","A","M","BOGR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,1,"PSDE","A","M","MUAR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,1,"PSDE","A","F","MUAR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,1,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",6,2,"COOC","A","F","BOGR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,2,"COOC","A","M","BOGR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,2,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,2,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,2,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,2,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,2,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",6,2,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",6,3,"COOC","A","F","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,3,"COOC","A","M","GRND","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,3,"PSDE","A","M","BOGR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,3,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",6,4,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",6,4,"ERSI","A","F","BOGR","1"," Eritettix"," simplex"
"S01","6/12/2001","T",6,4,"ERSI","A","M","SPCR","1"," Eritettix"," simplex"
"S01","6/12/2001","T",6,4,"PSDE","A","M","HIJA","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,5,"COOC","A","F","SCBR2","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,5,"COOC","A","M","BOGR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,5,"COOC","A","F","BOGR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,5,"COOC","A","F","BOGR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",6,5,"PSDE","A","F","BOGR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,5,"PSDE","A","F","BOGR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",6,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",7,1,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",7,1,"COOC","A","M","SPCR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",7,1,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S01","6/12/2001","T",7,1,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"S01","6/12/2001","T",7,1,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,1,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,1,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,1,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,1,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",7,2,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",7,2,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",7,2,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",7,2,"COOC","A","F","SPCR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",7,2,"ERSI","A","F","BOGR","1"," Eritettix"," simplex"
"S01","6/12/2001","T",7,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,2,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,2,"PSDE","A","M","BOER","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,3,"ARCO","A","M","GRND","2"," Arphia"," conspersa"
"S01","6/12/2001","T",7,3,"ERSI","A","F","BOGR","2"," Eritettix"," simplex"
"S01","6/12/2001","T",7,3,"PSDE","A","F","BOGR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,3,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",7,4,"COOC","A","F","BOGR","1"," Cordillacris"," occipitalis"
"S01","6/12/2001","T",7,4,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,4,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,4,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,4,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",7,5,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",7,5,"ERSI","A","M","ARHA","1"," Eritettix"," simplex"
"S01","6/12/2001","T",7,5,"PSDE","A","M","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,5,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,5,"PSDE","A","F","SPCR","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,5,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",7,5,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S01","6/12/2001","T",7,6,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S01","6/12/2001","T",7,6,"ERSI","A","M","ARPU","1"," Eritettix"," simplex"
"S01","6/12/2001","T",7,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,6,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S01","6/12/2001","T",7,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",7,6,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"S01","6/12/2001","T",7,6,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",1,1,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,1,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,1,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,1,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",1,2,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,2,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,3,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,3,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,3,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,3,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,3,"XACO","A","F","GRND","2"," Xanthippus"," corallipes"
"S02","5/24/2002","K",1,3,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",1,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,4,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",1,5,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,5,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",1,6,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",1,6,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",3,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,2,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",3,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,2,"XACO","A","M","GRND","3"," Xanthippus"," corallipes"
"S02","5/24/2002","K",3,3,"PSDE","A","M","BOGR","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,3,"PSTE","A","F","GRND","1"," Psoloessa"," texana"
"S02","5/24/2002","K",3,4,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",3,4,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",3,4,"PSDE","A","F","HIJA","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,4,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,4,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,5,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,5,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",3,5,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",3,5,"XACO","A","M","BOGR","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",3,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",3,6,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",5,1,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,1,"PSDE","A","M","BOGR","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,2,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,3,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",5,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,3,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",5,4,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,4,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,5,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",5,5,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",5,5,"PSDE","A","M","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,5,"PSDE","A","M","BOGR","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,5,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",5,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,6,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",5,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,1,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",7,1,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",7,1,"ARCO","A","F","SCBR2","1"," Arphia"," conspersa"
"S02","5/24/2002","K",7,1,"PSDE","3","N","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,1,"PSDE","A","F","BOGR","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,1,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",7,2,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",7,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,2,"PSDE","A","M","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,2,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,2,"PSDE","A","M","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,3,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",7,3,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,3,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,4,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,4,"PSDE","A","M","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,4,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",7,5,"ARCO","A","M","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",7,5,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,5,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,5,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,5,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,5,"PSDE","A","F","BOER","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,6,"ARCO","A","F","GRND","1"," Arphia"," conspersa"
"S02","5/24/2002","K",7,6,"PSDE","A","F","BOGR","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,6,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,6,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","K",7,6,"XACO","A","M","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","K",7,6,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","PK",1,1,"PSDE","3","N","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",1,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",1,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",1,3,"PSDE","A","F","SCBR2","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",1,4,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",1,5,"COCR","2","N","MUAR1","1"," Cordillacris"," crenulata"
"S02","5/24/2002","PK",1,5,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",1,5,"XACO","A","F","GRND","1"," Xanthippus"," corallipes"
"S02","5/24/2002","PK",1,6,"NONE","0","0","0","0",NA,NA
"S02","5/24/2002","PK",3,1,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",3,1,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",3,2,"PSDE","A","F","GRND","1"," Psoloessa"," delicatula"
"S02","5/24/2002","PK",3,2,"PSDE","A","M","GRND","1"," Psoloessa"," delicatula"
